,entropy
2617,6.868271923305889
2618,6.737331330965206
2619,6.211140865637003
2620,6.0733092325171345
2621,7.408952808506694
2622,5.910872414857602
2623,6.744731093413484
2624,7.152210720465365
2625,6.853874517576968
2626,6.729993527823578
2627,7.231024165094505
2628,6.659025887479965
2629,2.299566644320528
2630,7.227744503767365
2631,6.565527171666073
2632,6.094389339227854
2633,5.588063420714416
2634,6.333217694313521
2635,6.731032396863566
2636,6.655798950485001
2637,6.663695084131867
2638,7.0166821871052925
2639,6.502287729061235
2640,6.792209277305508
2641,4.195988253018295
2642,5.410130067189824
2643,5.657653574242876
2644,7.698150863772986
2645,7.2587436017339355
2646,6.053290414448686
2647,4.496187004947989
2648,6.385539052435249
2649,7.360331284736054
2650,6.300177347255453
2651,5.434738837876025
2652,7.220202496683208
2653,7.190716809864183
2654,7.599064655943695
2655,6.033044396874081
2656,5.41735215421222
2657,3.9648217678872424
2658,7.110994574212343
2659,5.991908904952008
2660,6.633553192804771
2661,6.053313626358115
2662,5.962629140294683
2663,7.2218445872512556
2664,6.882645866029409
2665,6.0068416052510285
2666,7.238969243448687
2667,7.413235532181324
2668,5.410130067189824
2669,6.509360135491166
2670,7.46262140146896
2671,3.1095980018640037
2672,8.543481711259714
2673,6.4518847495086735
2674,7.665994542355147
2675,2.82682370553636
2676,6.449586596059026
2677,7.280535743021414
2678,7.824149375816063
2679,3.7434015520895167
2680,4.8774545901726745
2681,7.336277113029644
2682,5.988259703562937
2683,6.634203774060687
2684,5.208010264458301
2685,5.668725266603182
2686,6.0182977759329965
2687,6.956462463489775
2688,6.214273940404368
2689,6.319105985218797
2690,6.180298686623131
2691,4.594046213091239
2692,5.653982492163179
2693,6.584459450940256
2694,7.380706329061156
2695,7.067199056501093
2696,7.676582933661208
2697,4.858885992369624
2698,4.654154193993659
2699,7.203023748315062
2700,5.2045875892312745
2701,6.004716131590473
2702,6.724652147210187
2703,4.387119894991074
2704,7.527097663489514
2705,4.556869832178056
2706,7.242453370730965
2707,4.976707017276144
2708,5.865249690912191
2709,1.302985987486199
2710,6.455570233916366
2711,7.485471989281399
2712,7.64927324014354
2713,7.135394395429255
2714,7.747490102620792
2715,4.762777200439522
2716,5.6754594886398415
2717,5.93879305573319
2718,6.094987660914996
2719,7.124034549653065
2720,6.722384967693664
2721,6.5113849646410085
2722,6.979476741437077
2723,4.3734331309117325
2724,6.83857512831225
2725,5.126516953735723
2726,4.1927555673762615
2727,5.890874987160332
2728,7.2637657189697284
2729,6.494250367944161
2730,7.325219200302751
2731,5.50362695757494
2732,7.118844396929041
2733,7.436500904180285
2734,6.916687920270297
2735,6.08086298846987
2736,6.226595663313789
2737,6.223450848650933
2738,6.767310145503828
2739,6.983145712781326
2740,4.686824058532384
2741,7.01812038605879
2742,6.184962295125004
2743,0.3826208560182447
2744,6.739241806871229
2745,7.508831934550882
2746,6.300177347255453
2747,6.840860292423503
2748,7.265419640576735
2749,7.062919708254472
2750,6.212450515621855
2751,6.70740873943747
2752,5.836682742016808
2753,7.506850669923825
2754,7.403872926202099
2755,5.5500728231958405
2756,5.846749466238473
2757,6.822395407850921
2758,6.270677614190653
2759,7.105549553765949
2760,7.649115225722976
2761,7.541053220184389
2762,7.319405328237033
2763,5.906997951862741
2764,7.0592043535395925
2765,2.7174575982165527
2766,7.339442834339324
2767,6.170452471374057
2768,5.118478185153266
2769,7.120692399330635
2770,4.369766031065261
2771,6.3691896955588465
2772,6.841588455610937
2773,6.181954603063522
2774,6.068699965467484
2775,5.9884384313345125
2776,6.940179707400209
2777,1.2150014439251795
2778,5.686656339207648
2779,6.44183740962841
2780,6.906749220744927
2781,6.555878260554496
2782,5.075304220078725
2783,6.346147289856461
2784,6.381227598349752
2785,5.376777338096302
2786,6.173231988520075
2787,6.6823221422449075
2788,6.049126746065706
2789,5.843305983634704
2790,6.8637777942893425
2791,7.357890928200302
2792,5.93879305573319
2793,7.8774585368546886
2794,1.302985987486199
2795,7.659872790026975
2796,4.342252991863802
2797,6.831878712655131
2798,3.800599194083323
2799,5.387267213595287
2800,5.739139806797347
2801,6.503076234669075
2802,6.326219660284785
2803,4.608418473530977
2804,4.192731089854561
2805,3.4651269050986793
2806,3.9590504709318655
2807,3.652048979432611
2808,6.033266800277818
2809,4.608418473530977
2810,5.939497021525588
2811,5.402894332139637
2812,7.43053506436515
2813,4.176467678311987
2814,7.119286246158376
2815,4.531754469919308
2816,6.001794659399985
2817,6.648249240880277
2818,6.589792502302926
2819,6.593564992653757
2820,7.2073132248427845
2821,6.695528065289522
2822,7.434673580175363
2823,6.403368035863727
2824,5.224443715710836
2825,4.779351291025864
2826,7.556749463434553
2827,5.8418579463049864
2828,7.640841182146627
2829,5.990470380706685
2830,4.22657741491333
2831,6.8075172978903025
2832,6.862522316436549
2833,4.604458088696186
2834,6.457689009977236
2835,5.974870114782823
2836,6.652500532906342
2837,7.571918992658286
2838,7.319037244987999
2839,6.5530378552778785
2840,6.524071458867104
2841,5.105493706591127
2842,5.42030032028611
2843,6.82739544116857
2844,6.00785565714625
2845,6.865925129002168
2846,7.798204357511176
2847,7.329671335814371
2848,4.195988253018295
2849,5.513014737508182
2850,6.4125010706056935
2851,6.441727815715225
2852,4.963071214972084
2853,7.1801942961909715
2854,7.433118301412635
2855,4.302962841636659
2856,5.308276124058393
2857,7.465616412823487
2858,5.178374067376981
2859,6.623690150337466
2860,6.107942514796334
2861,7.390057714753778
2862,5.819333565843791
2863,7.068605087931539
2864,6.591678902458805
2865,5.836574535363328
2866,7.167989312181325
2867,6.71181711175775
2868,5.973176096281865
2869,0.3826208560182447
2870,6.648882151327585
2871,6.974516419748226
2872,6.86908770976537
2873,4.388388217528716
2874,7.048197369905973
2875,6.885854206181992
2876,0.3826208560182447
2877,6.765083436053491
2878,7.245300609563559
2879,6.13561944579168
2880,3.7859446370761276
2881,4.737799646647707
2882,6.571815297929773
2883,7.625188074791963
2884,6.3437969345271075
2885,6.770357431257924
2886,7.580953228918147
2887,5.710344802900743
2888,4.102887939665942
2889,7.2173713509240764
2890,6.258354872931404
2891,6.33083274144328
2892,6.17853826240882
2893,5.178374067376981
2894,7.588635071376469
2895,6.833439605127205
2896,6.496270580227013
2897,6.107859300945147
2898,3.9506222310194206
2899,7.044844025829043
2900,4.862634807281984
2901,7.148515656983766
2902,6.832067669904907
2903,6.608689861807409
2904,7.489017609116132
2905,7.498627182172972
2906,6.215506912597907
2907,7.658308396833978
2908,4.994149353206014
2909,6.150279612692851
2910,5.00450849312779
2911,6.254438194376634
2912,7.054310084584451
2913,6.770214164740273
2914,6.986982060400343
2915,3.2307703471030136
2916,2.796114307800616
2917,2.107944398036328
2918,4.396594358941814
2919,6.1965695743324956
2920,7.60745266202074
2921,6.020885566188126
2922,6.931605818771857
2923,7.522998016446395
2924,5.304039817018669
2925,6.231294237836306
2926,6.015696381391052
2927,6.299495667119143
2928,5.992099028901135
2929,5.984373203559135
2930,5.778231042987847
2931,5.97024764633409
2932,7.013400102182425
2933,5.766889675658536
2934,6.7300518263699685
2935,6.108979608695123
2936,7.8079336001083615
2937,6.46675356983783
2938,6.872831885509336
2939,6.293777258761606
2940,7.594120109064623
2941,5.544029821478069
2942,6.55519114822465
2943,7.183750249052462
2944,5.9045092129388985
2945,0.23224689419280473
2946,7.376557808703044
2947,4.719888669504986
2948,7.204418671985843
2949,6.516163701399066
2950,7.204418671985843
2951,7.535144629504487
2952,4.452524636959424
2953,7.302060120511644
2954,7.4958894773687765
2955,4.58011813559864
2956,6.729993527823578
2957,4.1946278363491585
2958,7.156122473332343
2959,7.639238055664583
2960,6.989493382925468
2961,7.323075202161655
2962,6.084953283439399
2963,5.837997688676778
2964,6.316231991205925
2965,6.128324672079295
2966,6.293065843249258
2967,6.6440309164753435
2968,6.829762974976142
2969,5.878583633712221
2970,6.619439526286837
2971,7.635580431708066
2972,5.9301729682180095
2973,5.596335488804479
2974,6.939307165879192
2975,5.92123745614583
2976,7.479596725172474
2977,7.216190417803642
2978,4.561410548520344
2979,6.741409399998637
2980,6.86712872579562
2981,4.7418073527910645
2982,7.5333775489195745
2983,7.135413579797115
2984,5.112354205781116
2985,6.0480321940814825
2986,7.2209702274468475
2987,6.725866127491451
2988,7.037031094552401
2989,5.673170752901342
2990,6.2881167253160735
2991,6.1890060320595435
2992,6.930517101979678
2993,6.31555973803642
2994,6.542777463451382
2995,7.480057584879346
2996,7.447399879844947
2997,5.562641299455405
2998,6.287866232756221
2999,6.299537653609361
3000,5.53174067987574
3001,4.944311187199688
3002,5.576432720554074
3003,7.551418016473928
3004,6.957153426987982
3005,4.219241670949561
3006,6.589257753072576
3007,7.006261616462453
3008,6.778894774492231
3009,6.809737976142747
3010,6.021969469675378
3011,4.842991916527171
3012,6.662727564948844
3013,5.637655404982175
3014,3.2569547045625957
3015,7.2140577336453715
3016,5.65768020057322
3017,6.8568705226260525
3018,5.071759858596906
3019,7.0904456524759025
3020,5.480027697592821
3021,5.195221768533298
3022,7.636719911751068
3023,5.397756850753546
3024,6.808682463024462
3025,7.4286413239870095
3026,5.741202838270589
3027,6.670799845343986
3028,4.863786991495373
3029,7.107450752518437
3030,6.393148082495739
3031,4.183659919976612
3032,6.872982273758339
3033,7.016769671440005
3034,7.463671373638022
3035,
3036,6.082204470284923
3037,6.323658586163799
3038,7.3728921326643935
3039,6.6438213134975825
3040,6.807762636860784
3041,4.527871359109081
3042,6.5522715192964105
3043,5.068918241802091
3044,7.091426422905706
3045,6.389537269584877
3046,6.903451254324328
3047,7.548556071608493
3048,7.157586781874304
3049,7.351068594065632
3050,7.6423157753075905
3051,6.353274411398295
3052,6.307840224665125
3053,7.056164384586344
3054,7.351068594065632
3055,5.050981439970303
3056,7.415071850652737
3057,7.3365639778323075
3058,6.7812633953584065
3059,6.200384646590988
3060,6.403331588518718
3061,4.370464550259058
3062,6.195900883598908
3063,5.8095194854989805
3064,5.475418114301876
3065,6.975230597973232
3066,6.969670534248399
3067,7.038693681024762
3068,5.7519784905567
3069,7.141005759426459
3070,7.512269967028325
3071,7.737161913786153
3072,7.522925222526483
3073,6.036885757164317
3074,6.187864116543081
3075,3.492108478683902
3076,6.93400748333154
3077,6.5703180306768045
3078,7.062122413476744
3079,3.2143554320938414
3080,4.111240462120632
3081,7.297617600051417
3082,7.64927324014354
3083,7.009161727743284
3084,5.109877924892134
3085,6.591077928685487
3086,5.819432609866968
3087,7.399241916164653
3088,5.781887044892316
3089,6.973262937719666
3090,7.423206374064231
3091,4.554502809106593
3092,6.320404914731063
3093,5.610853269058903
3094,5.644828768440155
3095,7.177128278974478
3096,6.065129771684002
3097,6.410277087062484
3098,7.541053220184389
3099,4.360861766043403
3100,6.924763776824804
3101,7.300365022886292
3102,5.7298933001429955
3103,5.247433668009342
3104,4.475107630326858
3105,6.071123836290432
3106,5.7009609019803875
3107,6.938496000146281
3108,7.4086637671638105
3109,5.501844265627751
3110,4.586298307891655
3111,7.133565019797755
3112,4.387154769687306
3113,4.386453139636088
3114,7.394056679556329
3115,4.85899534056781
3116,7.1691279341618115
3117,6.618954555428211
3118,5.228640473184611
3119,4.297723957305272
3120,5.401198057116334
3121,5.456927811945215
3122,6.588790008105545
3123,6.811682369750238
3124,4.227919769002802
3125,3.6203672657791146
3126,7.474613979383646
3127,7.491021928145284
3128,6.712088108198416
3129,7.044012027040691
3130,6.284050822287256
3131,6.764109165930171
3132,6.675335560829223
3133,7.211136853286905
3134,6.552037772378574
3135,5.505257754854425
3136,3.633690915336176
3137,3.326356734445448
3138,6.155585236775562
3139,7.4665690487793865
3140,7.321461114199856
3141,7.053185245759155
3142,5.135559062635345
3143,7.28161480298256
3144,7.6388546607644425
3145,6.100292912021349
3146,6.631636826668669
3147,5.82632256003758
3148,7.775818445565666
3149,4.219241670949561
3150,6.95008763456633
3151,7.554940840349851
3152,5.171913783389969
3153,7.519733144411187
3154,5.2954484777331094
3155,6.833439605127206
3156,6.74334215787893
3157,6.779173432432683
3158,5.234932035845254
3159,6.950125956657624
3160,6.932448855396395
3161,5.06882766656538
3162,5.917444433179684
3163,6.435341472614609
3164,7.136366603007154
3165,7.435149049311122
3166,7.108706958633756
3167,5.449810355200203
3168,6.545337441578228
3169,7.044012027040691
3170,5.179122946978293
3171,3.5160998174173015
3172,6.975230597973232
3173,5.841596859906108
3174,6.840860292423503
3175,8.480627553193742
3176,5.047434574723475
3177,6.2893834106607835
3178,7.003544592416111
3179,6.46504734839528
3180,2.889631775191772
3181,7.303122744213053
3182,7.118958882984228
3183,6.827467984860437
3184,5.433025325236151
3185,7.198539001129146
3186,1.302985987486199
3187,6.46675356983783
3188,6.708249025460659
3189,5.614088632124722
3190,6.046572753739222
3191,6.549584419487398
3192,7.106761027841485
3193,6.1226132470138195
3194,5.779344348034467
3195,6.975230597973232
3196,7.285822117557065
3197,3.968500084993312
3198,6.568828159228467
3199,7.341564885714733
3200,7.407200691808085
3201,7.366552475745738
3202,7.594992089989445
3203,6.2520699049498685
3204,7.033550319930182
3205,3.2645631879848693
3206,7.442148111978735
3207,7.56558459547283
3208,5.745452290317939
3209,5.354277669114904
3210,7.6792025700438655
3211,7.102015404842733
3212,6.4652817647496015
3213,6.229629979880818
3214,7.305971659307254
3215,7.6574779312739665
3216,6.097241196244458
3217,5.999950166148815
3218,6.326603874463077
3219,7.006732729797821
3220,6.638742681130459
3221,5.832349474477952
3222,6.109940963104717
3223,6.57633467582141
3224,6.25500207223095
3225,2.5668057871411087
3226,6.509147650838306
3227,6.236997655506822
3228,7.6447316286049265
3229,6.123200889665881
3230,6.867854546366143
3231,7.279439556477548
3232,6.066227254320484
3233,6.247180854437965
3234,6.790839493113065
3235,6.6446939062969905
3236,7.09911096605355
3237,4.219241670949561
3238,7.605396330820422
3239,4.851105454401953
3240,7.541747693464659
3241,7.647251967275763
3242,7.57959456725669
3243,5.55893838726344
3244,6.464517405190252
3245,7.7870358443861925
3246,6.148859599698856
3247,6.724910554835302
3248,7.419405191808795
3249,3.994330389371168
3250,6.571308954531161
3251,6.274067879139557
3252,7.188741347706514
3253,6.4938367156714625
3254,5.69706661943311
3255,4.961592963656572
3256,6.7495650545849415
3257,6.044252123297754
3258,5.157458755397529
3259,7.426807043822945
3260,4.302551767448842
3261,7.055414406945582
3262,7.060510514550403
3263,6.828837898044304
3264,6.032964289744681
3265,4.608418473530977
3266,7.225929365601293
3267,6.439683495380498
3268,5.503322204932365
3269,4.151576589700099
3270,5.342718123742795
3271,6.448562115246785
3272,5.942371295715222
3273,5.595089078191876
3274,5.358139992965612
3275,6.4667535698378265
3276,6.4748862665885225
3277,7.240388675519785
3278,5.751379291830437
3279,6.56873232077258
3280,5.2678829948071515
3281,4.558911333827367
3282,5.523549320452759
3283,5.321175316086317
3284,6.634679873454249
3285,6.750589451953467
3286,6.5376824539215725
3287,6.4827474923060295
3288,7.678230759381395
3289,5.1379667083155285
3290,4.635402153358629
3291,7.462904453347923
3292,4.168483019069108
3293,3.7039264287973968
3294,4.541510317010148
3295,6.181954603063522
3296,6.013562865100377
3297,6.96017450571507
3298,6.576383804154012
3299,7.375128530769959
3300,5.632448628213943
3301,6.398194212691077
3302,6.519861754423029
3303,4.633483879214697
3304,4.216985283137479
3305,7.272939754562289
3306,6.905752083322365
3307,6.9911055386833425
3308,6.820271681152727
3309,3.898660781071101
3310,6.082860713165298
3311,4.614658235015441
3312,7.376235930497955
3313,7.72502742343906
3314,5.410130067189824
3315,6.499776787172323
3316,6.345125424045698
3317,4.715875873193688
3318,5.735684359155855
3319,7.378636790657709
3320,5.019941629324827
3321,6.048935173540859
3322,6.508916186068775
3323,5.317019176581928
3324,5.67091451669298
3325,6.2998072946661345
3326,6.833617745210399
3327,5.055733895624355
3328,7.520619364291809
3329,6.650768127462503
3330,7.540645094959218
3331,6.204420102149745
3332,7.268272361589673
3333,6.502287729061235
3334,5.8774542841154345
3335,7.38123045562719
3336,6.640733379490977
3337,6.245445886839241
3338,5.010322004236904
3339,7.596616285450408
3340,6.76192923910355
3341,4.323160600218086
3342,3.996210738426877
3343,4.767471412846617
3344,5.937573504052624
3345,5.740839364940773
3346,6.984523267861601
3347,6.351847921392191
3348,6.2984716125708875
3349,7.333397987743805
3350,7.302198015587285
3351,6.305344215785295
3352,7.119276435998367
3353,7.039572043224702
3354,4.636588340919207
3355,5.138777816858492
3356,5.03778076656253
3357,5.784268673787003
3358,5.774426908957107
3359,5.582037791398179
3360,4.237140377001513
3361,7.477834556139123
3362,4.9837149590252405
3363,5.010322004236904
3364,6.660642876185266
3365,6.373756779137281
3366,4.922678691908256
3367,7.448419072267192
3368,5.941952049160079
3369,6.5067030354534525
3370,5.552256438095591
3371,5.747627019825933
3372,6.75273391893239
3373,4.4858393377134895
3374,6.023538642842543
3375,7.394056679556329
3376,6.636199325310465
3377,7.540645094959218
3378,7.187454007814742
3379,7.174295528262483
3380,6.740942074091618
3381,6.988039309610438
3382,7.4061609157932375
3383,6.49952447161371
3384,6.28678115484259
3385,7.323547622614821
3386,6.700216360960685
3387,7.521267127836538
3388,5.758703697090557
3389,6.879494436613098
3390,7.637279546459211
3391,6.925183870163712
3392,6.121267815659082
3393,6.925183870163712
3394,7.0584244784834915
3395,7.261994790686307
3396,5.902009716939348
3397,6.03274411325253
3398,6.060367845715201
3399,6.380755913208344
3400,6.389129274019256
3401,5.2779808559292265
3402,6.488574735291507
3403,6.6259009877074435
3404,4.842991916527171
3405,5.320753759007991
3406,7.142158098160517
3407,7.142465957516101
3408,6.888059978310787
3409,7.7311604099626505
3410,7.0120837143842385
3411,6.537730823183082
3412,5.222250609873406
3413,6.188533785762
3414,6.273859683176303
3415,6.065042865613039
3416,6.911768334804276
3417,5.010772040589542
3418,7.167749678581432
3419,6.7652491667703405
3420,6.88842793193661
3421,5.806921225364359
3422,6.4289349720442255
3423,7.042230854560933
3424,4.469368988393758
3425,4.346486085385942
3426,7.2333153427729115
3427,2.8464345739058547
3428,5.8761818844505145
3429,6.5029058993371525
3430,7.122502519890869
3431,7.3027769973903025
3432,4.6358853729280645
3433,6.792144172792367
3434,7.603024957156321
3435,6.890780164461644
3436,7.316736589018425
3437,6.792144172792367
3438,6.013562865100377
3439,7.6336223045979255
3440,5.159640878916264
3441,7.703556660610232
3442,6.792144172792367
3443,3.085338607149334
3444,6.872647322961914
3445,7.570787784007552
3446,6.176182803994501
3447,4.615106181699209
3448,6.80371452640078
3449,2.769597968435127
3450,7.414428086524518
3451,4.85899534056781
3452,6.22217539673386
3453,6.76851199655146
3454,6.890283893708243
3455,2.7313681767229743
3456,5.9054058551304625
3457,6.866017100436299
3458,5.622603661024278
3459,4.44225877802923
3460,6.38341004885307
3461,6.813080971823951
3462,5.2802003925017065
3463,6.410026747589159
3464,6.0095355568597055
3465,4.487473623125999
3466,6.486982389873952
3467,6.76240070332529
3468,5.545558204071161
3469,7.131180216953352
3470,1.5448799599109175
3471,4.275212729310006
3472,6.71181711175775
3473,5.291037528934339
3474,7.306078453282397
3475,7.638094192114134
3476,6.399661539332049
3477,7.395897327348585
3478,7.144990622997146
3479,6.86155076210171
3480,6.088879724950515
3481,6.420795029104049
3482,6.573406745427389
3483,7.0688379834035935
3484,7.139860294252271
3485,6.815593616914596
3486,5.836465804228275
3487,7.299942855389525
3488,6.495319425999831
3489,4.700106717521318
3490,7.3501284884326905
3491,5.7095556107682865
3492,6.138051790992117
3493,6.2587075576470985
3494,6.607997921363384
3495,7.208714073865941
3496,6.401021526341145
3497,5.010322004236904
3498,2.424665030854584
3499,7.2863811868184545
3500,7.41178778143992
3501,4.064271844371439
3502,5.1209908089030085
3503,7.057398713712067
3504,7.421342760444506
3505,7.106113774183492
3506,4.318967309114536
3507,5.893574981882999
3508,6.385865664984242
3509,3.498096268162223
3510,6.130827272688772
3511,7.331131230908791
3512,6.102513658670533
3513,7.6922510713052095
3514,1.6095217209318506
3515,5.1820549405021135
3516,6.4392688632899295
3517,5.7009609019803875
3518,4.9534179480718885
3519,7.735770527376306
3520,6.440388204396996
3521,2.435203683880757
3522,6.781127308800663
3523,7.593526601797106
3524,7.081212504648241
3525,6.19265454428668
3526,7.19769456318245
3527,4.621396206446767
3528,6.212577085582886
3529,5.204871809312287
3530,7.036409819688738
3531,5.695598972963896
3532,5.762243838272667
3533,5.750022885675108
3534,7.374325479627653
3535,5.912909729318756
3536,7.241226456954518
3537,4.706314470462127
3538,5.900743230597627
3539,7.229449239547833
3540,7.365148137487344
3541,6.894794045954662
3542,6.516319490576339
3543,4.728160800823662
3544,6.819384375396394
3545,5.917330212741814
3546,5.952956931945717
3547,7.021198131779067
3548,6.494003459672075
3549,6.793561688686214
3550,7.038038116996138
3551,4.819048344399269
3552,7.608675755071883
3553,5.289368876894697
3554,7.539301089884249
3555,6.720124576831932
3556,7.176208819916766
3557,2.5040981919988363
3558,5.749410579035206
3559,6.658919609060743
3560,6.649842225744727
3561,7.057042986913094
3562,6.8266363031186605
3563,6.345655010531243
3564,0.3826208560182447
3565,7.355114291161256
3566,5.708050324042846
3567,6.78617232939384
3568,7.171499478288265
3569,7.089237292559806
3570,4.3699539548634965
3571,7.113924758799103
3572,6.89635589795373
3573,6.787826285120127
3574,6.902606356141748
3575,6.716989466486848
3576,4.823526172543576
3577,7.354301200714246
3578,6.923728785450514
3579,7.0294569893641565
3580,5.6911459269001945
3581,6.4652817647496015
3582,4.412397821250667
3583,7.037143897659482
3584,7.144041191208145
3585,6.9934210562650625
3586,7.57151898926474
3587,6.850727344467738
3588,7.312141844963178
3589,4.586350604012065
3590,4.9419798586237995
3591,6.591419001094326
3592,7.414525483422471
3593,6.489005230064652
3594,6.599771988929668
3595,2.582209997864512
3596,7.279986307896146
3597,7.517307721741265
3598,2.860034103775009
3599,4.9669759167774155
3600,7.208193305944265
3601,7.021700315955298
3602,4.658085186473794
3603,3.9889931503064253
3604,4.7087075493810175
3605,6.037267404497013
3606,3.652572074037081
3607,7.441731739737162
3608,6.797725939607537
3609,4.7087075493810175
3610,6.071995378598018
3611,5.747664986575576
3612,5.537963162230495
3613,5.627930372883258
3614,1.509637891995839
3615,7.392139539523019
3616,5.009814592885735
3617,6.093574314190854
3618,7.142465957516101
3619,6.815907083333939
3620,5.002398526953441
3621,7.0812790800579
3622,7.755744694934832
3623,4.521304350994248
3624,5.596303433870297
3625,4.935330838041375
3626,5.515328496396553
3627,5.708833301386087
3628,7.131704460919684
3629,6.513068518092801
3630,6.788212385984627
3631,6.967861604774799
3632,7.109899404511863
3633,7.594553664776204
3634,6.488996755256413
3635,7.52928226343549
3636,6.939400163303083
3637,7.50925693389418
3638,7.190513072670894
3639,5.828660439960966
3640,6.9624093591762986
3641,6.562828427722279
3642,6.893984208261433
3643,4.85015505507563
3644,5.3733686006522525
3645,7.024519242481258
3646,7.119276435998367
3647,7.423191380927936
3648,6.347525233139384
3649,6.3489253548266955
3650,6.383947473021478
3651,6.906694507259957
3652,5.591221553631356
3653,5.925441220751764
3654,5.141722771849382
3655,7.2900382183314445
3656,6.278858495375674
3657,4.325696734473459
3658,6.4392688632899295
3659,6.646073158173339
3660,4.012675522341486
3661,5.040644607675404
3662,6.282599038959928
3663,7.055679739664772
3664,7.297662319090113
3665,7.236018710182549
3666,6.617692746323282
3667,6.885187059153892
3668,6.434222678950989
3669,3.844213323857598
3670,6.08823813213714
3671,5.577043736233997
3672,4.788397688704357
3673,7.078864775488578
3674,6.869708249028606
3675,7.7162636978186425
3676,6.005751268187263
3677,7.4889694735903785
3678,4.193701401151822
3679,7.561827940316164
3680,7.594286066896509
3681,7.431136254869479
3682,7.118958882984228
3683,5.5326186766853995
3684,5.765131655763306
3685,6.974473055448397
3686,7.732795445414381
3687,7.248334022805815
3688,6.176323404947685
3689,7.391170447161842
3690,6.805308951740057
3691,6.934346441611881
3692,5.5456941195082825
3693,6.015667415315534
3694,6.1029221799395135
3695,4.470024371648624
3696,3.3893243913552484
3697,7.055224023773111
3698,7.1158266389965315
3699,7.4608777882578075
3700,7.365015674339579
3701,6.7447755067776685
3702,5.416321647636277
3703,7.527557167471152
3704,4.2677759055566975
3705,4.357971179512062
3706,7.71734071466641
3707,2.5425883683762667
3708,6.989750243297763
3709,7.362370603265614
3710,7.62152718490367
3711,5.7779955813139425
3712,7.599623831601153
3713,2.9330941788096174
3714,6.2793357084978085
3715,6.110139862161459
3716,6.988488157230343
3717,7.563056945945031
3718,4.34616211836347
3719,5.354351403318151
3720,7.280770261339865
3721,7.2009433610159705
3722,7.607314244097481
3723,7.2632288992092615
3724,6.326782348624341
3725,7.122518297945217
3726,5.904347009027211
3727,4.096757743245304
3728,5.971486730503291
3729,5.666110205144603
3730,6.168149827003691
3731,0.3826208560182447
3732,6.589591496735886
3733,3.909082036964717
3734,6.235309037967053
3735,6.601474709620761
3736,7.037173327141559
3737,4.989646521946124
3738,6.230333145703472
3739,6.79989481948077
3740,7.145104354315967
3741,5.957515206001211
3742,7.56566885241211
3743,7.279744133520737
3744,7.026633609503391
3745,6.2749173800812725
3746,6.707250424665661
3747,7.236819605343904
3748,5.1496200404683705
3749,6.3348805549270955
3750,6.7309833790761635
3751,7.600750053151201
3752,5.6970990413325335
3753,7.070431333606841
3754,7.229633937298366
3755,7.572985390988837
3756,6.736843040759868
3757,7.0388516096838005
3758,4.62561750038134
3759,2.930125621345844
3760,7.001246213565233
3761,6.88842793193661
3762,4.083235641409918
3763,5.286402969751292
3764,7.023612436099965
3765,5.64839713733245
3766,4.5223341654932945
3767,5.60983836923284
3768,7.2624814269172235
3769,4.270927354580919
3770,6.880830075251368
3771,6.019270505580948
3772,4.86397902074604
3773,7.109204557897001
3774,6.0059020549826645
3775,6.280714468224629
3776,6.170329689748984
3777,7.383923002680341
3778,7.384497290464765
3779,6.039626195084795
3780,6.420028658726925
3781,7.782480741119835
3782,6.465211444965743
3783,7.536663659400712
3784,6.44155328530238
3785,6.1035197383540565
3786,5.010322004236904
3787,6.2936510884024655
3788,7.6120882480366845
3789,6.324609569618234
3790,4.386485659963868
3791,6.837581354940766
3792,6.955956956527679
3793,6.278434001496526
3794,5.486811877724046
3795,7.231211231491136
3796,7.046459853880154
3797,7.1276296670767625
3798,6.200453169343075
3799,6.305856670692564
3800,6.486625658452507
3801,3.6642545197028333
3802,6.641457726083797
3803,7.420849881848762
3804,6.397492886392351
3805,6.701080965963603
3806,7.048981097150372
3807,7.344808081147822
3808,7.266385202350867
3809,6.814911793997312
3810,5.075877842595781
3811,5.600427454767561
3812,5.32693604590885
3813,4.741955594376991
3814,6.585457052617114
3815,7.6872258187075015
3816,3.742387309227665
3817,7.2258666153741
3818,7.242656542626446
3819,5.897448075959908
3820,6.479393560716938
3821,6.867367616229795
3822,7.772520866018451
3823,5.86859757759254
3824,6.933648663909547
3825,6.590937777363321
3826,6.362483454994002
3827,6.637425701004453
3828,6.54263105917941
3829,7.316778947810534
3830,7.651319992053219
3831,4.38413166177896
3832,7.699303933807152
3833,6.123528805922439
3834,4.09545277321239
3835,6.493026338052955
3836,6.927080341483079
3837,5.631039713683901
3838,5.229205384320619
3839,6.573120438175185
3840,6.30693431468414
3841,6.585457052617114
3842,7.721502982102744
3843,7.264954345612187
3844,5.386834674788761
3845,7.598254468062643
3846,5.5367522784515
3847,4.011230544551803
3848,4.789563416128598
3849,7.178263741689062
3850,7.472386639339736
3851,4.469764913020928
3852,7.3066205693671025
3853,7.350998370255624
3854,6.972875462202508
3855,5.550327806417331
3856,7.38780806265294
3857,4.830970322606381
3858,5.395484548163913
3859,6.384961722232805
3860,4.820551175994063
3861,2.5677754159670254
3862,7.540107462937906
3863,7.496067053585681
3864,7.198018781914614
3865,7.119286246158376
3866,6.800918381810986
3867,7.043925985253365
3868,7.242453370730965
3869,5.0501841446421345
3870,6.696262920899723
3871,7.084800236553857
