,contrast
2549,4.051533051747536
2550,3.748369388236636
2551,3.9055935823955337
2552,4.197164469770639
2553,4.241419388732821
2554,4.432835277671466
2555,3.363120289716581
2556,3.081107970243172
2557,4.016406215581106
2558,4.0282435131701915
2559,4.493387814836533
2560,3.0438599107155104
2561,3.351060850461692
2562,4.413879752615364
2563,4.249022683920754
2564,4.101801080877784
2565,4.136993712479828
2566,3.6212108257920588
2567,3.8157583782236038
2568,4.1224558156017554
2569,3.4953177104732998
2570,4.33070996281407
2571,3.46197052919616
2572,3.572070352222996
2573,3.468518874857081
2574,3.6805829444993505
2575,3.8802247714029883
2576,3.7008873777869558
2577,3.7680567830752385
2578,4.383646221842691
2579,3.5287378511971363
2580,3.6747149836272626
2581,4.009790961506965
2582,4.044376099273559
2583,3.667249077538911
2584,4.038263629501094
2585,4.239236500214047
2586,3.951677680092052
2587,3.632090790082541
2588,3.6338229490562908
2589,3.7471693425735535
2590,3.87849583064673
2591,3.8698817914482495
2592,3.954442360195842
2593,4.116580914294523
2594,4.161798394055461
2595,4.183703562935506
2596,4.367992962113995
2597,3.873838183857148
2598,4.332505713837682
2599,2.9571655618026553
2600,3.909030033009148
2601,3.9389263027634946
2602,4.008934688144757
2603,4.5634515122510315
2604,3.5536253192415757
2605,4.238212595587436
2606,4.403516211616252
2607,3.9192090069849286
2608,
2609,3.8181148281494055
2610,4.11123270519801
2611,3.6338229490562908
2612,3.540791887342962
2613,4.110793532665511
2614,3.774147355633464
2615,3.860487331606854
2616,4.445418849361232
2617,4.193795948434742
2618,4.0151279798159045
2619,4.174024402329896
2620,3.654319433949907
2621,3.465665428868443
2622,3.4808645619620444
2623,3.9920939648218097
2624,4.161021191709629
2625,3.4672404732489466
2626,3.9638216702669715
2627,3.283214605199375
2628,3.518356596301413
2629,3.575434465834281
2630,3.358108650391372
2631,3.8097794220539933
2632,3.8171531864641564
2633,4.310919583877222
2634,3.990549796269387
2635,4.264291124333376
2636,3.925539212449504
2637,3.7725518199477195
2638,3.6194511545651795
2639,4.010218296518682
2640,3.9979334209655626
2641,3.9070194075228417
2642,4.112926990192455
2643,4.007408179782234
2644,4.212950539020215
2645,3.8195437580164646
2646,3.938090888933435
2647,3.3348045517907834
2648,4.130820386221301
2649,3.8271596226756466
2650,4.1429996934415465
2651,4.11766562445789
2652,3.9550429945885823
2653,4.039462959537106
2654,3.774147355633464
2655,3.9166038742731337
2656,4.011724658203139
2657,4.183134520526147
2658,3.3102232706904866
2659,4.257555454814669
2660,4.391141219702817
2661,3.6219540318859624
2662,3.8292538777424956
2663,3.666942101336254
2664,3.7942501056787235
2665,3.9034409385171784
2666,4.230725974549444
2667,4.130109700831877
2668,3.983767553530459
2669,3.9088914295692585
2670,3.541363472056599
2671,3.8574293015466976
2672,3.6149206184417104
2673,3.98919654655866
2674,3.2748285614830155
2675,3.6358193883066683
2676,4.230706773702201
2677,3.7465098355888204
2678,3.897866094921095
2679,4.183156731415741
2680,4.266795859604649
2681,4.014858341208011
2682,4.198668380128766
2683,4.081770765798213
2684,4.028386877057038
2685,3.4342284951301703
2686,3.885535834582333
2687,3.31084534821511
2688,3.902767134032602
2689,4.358298812413402
2690,3.561035616518024
2691,3.8365370120768443
2692,3.926956796645895
2693,4.006387680027854
2694,4.033610976525881
2695,3.3932685360096997
2696,3.8669911181732957
2697,3.752140521147454
2698,3.938973725608894
2699,3.993615814209868
2700,3.995927872147082
2701,3.5894534675532492
2702,4.137010162367762
2703,4.164883399594534
2704,3.8097301038342097
2705,3.7002198538827558
2706,3.979749544312819
2707,4.255049199416664
2708,4.182777694570627
2709,3.6582532263700775
2710,4.217822716777551
2711,3.8559478124358977
2712,3.9882276175828446
2713,3.631849623282114
2714,3.9827375894412755
2715,3.8272705613827056
2716,4.033354714321654
2717,4.433230562245031
2718,3.6338229490562908
2719,3.6254372051403885
2720,3.917709022233553
2721,4.254210062967124
2722,3.795374914222785
2723,3.3397584276519376
2724,4.071159995587979
2725,4.368946305925233
2726,3.4202435228404995
2727,3.8390166121845475
2728,3.50379187544259
2729,4.170953636507283
2730,4.024456420217942
2731,3.617696107538018
2732,4.034928446265354
2733,4.036055807515371
2734,4.170953636507283
2735,4.138411605518151
2736,3.559431806624706
2737,3.633371821945159
2738,3.822587889973347
2739,3.6925547838392636
2740,4.078782884186664
2741,3.8104138291818264
2742,3.794135276012791
2743,3.5824362236193052
2744,4.058921515473004
2745,4.192906588262781
2746,3.877511169176235
2747,3.5633593245346438
2748,
2749,3.8327211666919174
2750,4.1040115117356475
2751,4.53663048526556
2752,4.196593994560593
2753,3.4378473372969496
2754,3.855339893913368
2755,4.177912552941139
2756,4.1701191440327054
2757,4.003253886824381
2758,3.392561153185759
2759,3.8447404269909917
2760,4.033965576153978
2761,3.8689503260164337
2762,3.7863224272320193
2763,3.512192419398721
2764,3.944295411331447
2765,3.503935818758516
2766,3.8962359346295723
2767,3.9024567689214376
2768,4.035113719612072
2769,3.899273481328792
2770,3.6576034497892786
2771,3.783349343871463
2772,3.8177912907046982
2773,3.8325074584071075
2774,4.1360379113596295
2775,3.926607498126354
2776,4.032920404582378
2777,4.066009804137585
2778,3.990549796269387
2779,4.3669353061590845
2780,4.125350446770496
2781,4.110587549571476
2782,3.8238973057172525
2783,3.8576368604365276
2784,3.547629294741297
2785,4.061213146783466
2786,4.055402335723267
2787,3.477937250198817
2788,4.343157535966605
2789,4.157768538530279
2790,4.090761384406711
2791,3.804742523387059
2792,3.113524260264654
2793,4.28090342621768
2794,4.234922637810714
2795,4.268956017040635
2796,4.172550064448536
2797,3.123521341268831
2798,4.08699068206307
2799,3.9194766190184493
2800,3.7383512168689847
2801,4.332524900347705
2802,4.308270465117467
2803,4.1676479092536285
2804,4.3954036940766645
2805,3.7103583114681773
2806,4.33751369250568
2807,3.74404382621315
2808,3.909254834552626
2809,3.7857189068920394
2810,3.8071646108668586
2811,3.3797457701193934
2812,4.077254383519932
2813,3.7307969320527032
2814,3.8004291908324626
2815,3.945298721720428
2816,3.505059856501744
2817,3.8834121436274334
2818,3.8882754761812066
2819,3.8079245223021676
2820,3.7070072908852234
2821,3.4353254259444683
2822,4.301383230613376
2823,4.1778573111230415
2824,4.17305410057908
2825,4.323483867020676
2826,3.8727843933900594
2827,3.824268720187921
2828,3.962113293173233
2829,4.181031557222611
2830,3.857989435024346
2831,3.8061371000247775
2832,3.3347464518956134
2833,3.9487011614822967
2834,3.927264966704364
2835,3.9487011614822967
2836,4.218712747238432
2837,4.025101965583817
2838,3.1663836624720534
2839,3.9452278657282114
2840,4.052726712298777
2841,4.0179263769310465
2842,3.6374800593266587
2843,3.660986955965344
2844,3.676981864163959
2845,3.6549347060326465
2846,4.367992962113995
2847,4.253973581668237
2848,4.151660102878105
2849,3.6824298413563765
2850,3.534555642577966
2851,4.26395297908709
2852,4.415791850764905
2853,3.510077875934303
2854,3.8767869849101944
2855,4.264170175012791
2856,3.813052620362434
2857,4.013359929675809
2858,3.628907679122331
2859,3.0399286214796093
2860,4.155678587626425
2861,4.117536137065985
2862,3.212323374076488
2863,4.118335286634982
2864,4.218227504636788
2865,3.959420092444081
2866,2.974006926120867
2867,3.8820450262422805
2868,3.1378008221885567
2869,3.9404392928908023
2870,3.5515995235497813
2871,4.303744109678944
2872,3.9423230169589427
2873,3.8828899449537313
2874,3.5630383130940158
2875,3.7577549979985356
2876,4.004740902627183
2877,4.376622261413108
2878,4.09934136988135
2879,4.107571335730621
2880,4.4063369076681775
2881,4.18082466075642
2882,3.926559703286354
2883,4.371086389845726
2884,4.15351098063685
2885,3.9708510112573734
2886,4.049177456331586
2887,4.106401936286068
2888,3.518356596301413
2889,4.176307102638612
2890,4.321357576101264
2891,3.735638189465316
2892,4.238493665133288
2893,4.277163885664731
2894,3.7517208622867293
2895,3.729466369434376
2896,4.304102095945673
2897,3.902966972579113
2898,3.9420919302020887
2899,4.017781980570316
2900,4.216194597917219
2901,3.7422476038561228
2902,4.008318545384409
2903,4.181974705339953
2904,3.3627271908173
2905,3.7259098789270797
2906,3.3291951381313796
2907,
2908,4.1183952845851435
2909,3.9907271902549786
2910,4.322778442895387
2911,4.031391693158216
2912,3.9384134509750943
2913,4.101560745899911
2914,
2915,4.368512747232905
2916,4.083376406099773
2917,4.330902360865062
2918,4.445009671693685
2919,3.7169726137995966
2920,3.466662077753503
2921,4.08233490374413
2922,4.179652410609157
2923,4.138121239329218
2924,3.8189006234154124
2925,4.321357576101264
2926,4.27144415774906
2927,3.967891967921641
2928,3.713763211040676
2929,3.6582406999424144
2930,3.797424528663375
2931,4.012658752968452
2932,4.121023257487065
2933,3.8185213850280677
2934,4.52975033698838
2935,3.5670368468637497
2936,3.6108540262747093
2937,3.8390229704413117
2938,3.4638555015883794
2939,4.196202523500151
2940,4.012956528502668
2941,4.209051001853733
2942,3.822007049454259
2943,3.9210271485121218
2944,3.6328767519228964
2945,3.991996851019319
2946,4.0262735623845884
2947,3.163341602757488
2948,3.815277893205145
2949,4.0493627739056866
2950,4.175968405029266
2951,4.474489569856152
2952,3.5987021743785563
2953,3.7003078825453684
2954,4.1465197851872215
2955,3.9046995254392423
2956,4.105457936466473
2957,4.3303503112028965
2958,3.9401577502726126
2959,4.094498128990768
2960,4.065106851246159
2961,3.7830385480494386
2962,4.184205352925389
2963,3.7230996077942744
2964,4.341201702199695
2965,4.205789314222895
2966,4.032694041962021
2967,3.7592370585011774
2968,3.7850038194779065
2969,3.7756795035418715
2970,3.5639457243501633
2971,3.763206580128091
2972,3.5801977903502906
2973,3.9421362051535667
2974,3.984373125552013
2975,3.7645327347800515
2976,3.6534172821711923
2977,3.673176297025594
2978,3.96534946435744
2979,3.7925427917402663
2980,3.984373125552013
2981,3.5981831241576208
2982,3.8658376688901646
2983,3.945598203473334
2984,3.6939628343376363
2985,3.7516748892653693
2986,3.661525636934346
2987,3.4922005566544385
2988,3.4630662046591723
2989,3.873838183857148
2990,4.03585325221475
2991,3.845748466673167
2992,4.167879471657698
2993,3.8038670436231268
2994,3.3817131834984764
2995,3.736612615979412
2996,3.4745609868119245
2997,3.908696935213678
2998,3.8238010128940765
2999,4.4562789651406645
3000,4.215228692066965
3001,4.088855307427203
3002,
3003,3.8203885005437823
3004,3.7997395775566565
3005,3.853878260323039
3006,3.3868766838644437
3007,4.077805469700995
3008,3.346987429106413
3009,3.859211121019177
3010,3.326658366393811
3011,3.5901860783318886
3012,3.7428236460043594
3013,3.324541977597995
3014,4.237250986495683
3015,4.1218978559863615
3016,4.458484378937161
3017,3.7790647501676737
3018,3.9446614428817695
3019,3.6970329542775304
3020,3.6171927043749976
3021,4.054782440283953
3022,3.4342284951301703
3023,3.5424641978390206
3024,3.9548489203016692
3025,3.5246226708252224
3026,3.7363584006984696
3027,3.9140556890529203
3028,3.9889575499672345
3029,3.644617549424835
3030,4.3114350318204036
3031,3.295253558234118
3032,3.389322267068535
3033,3.971742258427518
3034,4.204780831865069
3035,3.6506534389976477
3036,3.8181148281494055
3037,3.897792109929966
3038,4.177272302015562
3039,3.223935505793099
3040,
3041,3.9143706842464963
3042,3.619567064895097
3043,3.573296113569937
3044,3.629309842833178
3045,3.3151167168899813
3046,3.9056060431790742
3047,4.185125027055605
3048,3.5121999200125624
3049,4.042404131048062
3050,3.7679272280601515
3051,4.206978455793498
3052,3.7931421582420666
3053,4.1302511713854875
3054,4.198095714545666
3055,4.3095048720844416
3056,3.822258704540698
3057,3.816948953114216
3058,4.055193320368161
3059,3.759240422921924
3060,3.3469545970665453
3061,4.031807429293988
3062,3.741563537762428
3063,4.112436058648098
3064,4.095468023710688
3065,4.117339236553049
3066,3.845748466673167
3067,4.166444615647727
3068,3.666804008279228
3069,3.907415362751986
3070,3.3066380769116877
3071,3.5894534675532492
3072,4.06848254615404
3073,2.675423267859183
3074,3.873838183857148
3075,3.3074218510411066
3076,3.7044647751061146
3077,3.583342936864494
3078,4.014349483048154
3079,3.8546897113992484
3080,3.5403399448132746
3081,4.471554647542623
3082,3.9179174830836887
3083,4.295472466969335
3084,3.6613281738110475
3085,3.7444388579084347
3086,4.048368495467367
3087,3.9791366154231445
3088,3.8564529394163776
3089,4.303152487673806
3090,4.060638217212094
3091,3.7740722809088028
3092,3.981621936284339
3093,3.783262864087784
3094,3.4319748406309643
3095,4.234096304651827
3096,3.571184634608932
3097,3.594437552759297
3098,3.99006217074635
3099,3.6757298192836485
3100,3.927387861553517
3101,3.9427217917237765
3102,3.9124752317591582
3103,4.155568848375034
3104,4.260458945315213
3105,4.253932340935109
3106,3.552709614519442
3107,4.135151869529546
3108,3.2271934802675495
3109,3.6316373216129665
3110,4.150961747739048
3111,
3112,3.6212247617619933
3113,3.7483571180790394
3114,3.597006383459155
3115,4.566934846475845
3116,3.623480889833944
3117,3.8657361577906824
3118,3.432263806776296
3119,3.9272707567901883
3120,4.411159401015593
3121,4.365379825119133
3122,3.9302940776146538
3123,3.7945938112673163
3124,3.940072814486773
3125,4.021100181175432
3126,3.926886367961695
3127,3.7538383796575903
3128,4.127151389137285
3129,3.967773802985766
3130,4.478467985721751
3131,3.2562669459291067
3132,3.3804206907136605
3133,3.897792109929966
3134,4.0382035210164045
3135,4.105071690875043
3136,4.598425558921697
3137,3.444863013069762
3138,3.7930613310534596
3139,3.880240969647209
3140,4.358161917806006
3141,4.566934846475845
3142,3.5670368468637497
3143,3.7473683603652503
3144,3.9136484878465447
3145,3.842539655582675
3146,3.809046832228119
3147,4.33460884348554
3148,3.732152373903465
3149,3.7820970042101627
3150,4.255868300862724
3151,3.800480419711848
3152,3.9049551046436717
3153,3.7463782609432696
3154,4.093574525465115
3155,4.150220661631446
3156,4.2247457549635055
3157,3.824268720187921
3158,4.048521977048565
3159,3.6250809686405376
3160,4.387571172998496
3161,4.406886972240363
3162,3.7318554191356936
3163,3.9283628257918846
3164,3.702075630354833
3165,3.7116114889763048
3166,3.9125176399047703
3167,3.7756204566243587
3168,3.518356596301413
3169,3.804077334469812
3170,3.673106169322566
3171,3.8043832101256534
3172,4.078763232596289
3173,3.899378203404395
3174,4.224031186403728
3175,3.916927978785473
3176,3.9147811057750586
3177,3.8783047471177943
3178,4.259066049128875
3179,3.8981995045112567
3180,3.8849818430788328
3181,3.8451916900096434
3182,4.1200854036848
3183,4.5003667989081055
3184,3.6314605482981737
3185,3.8926117599721017
3186,3.6598412496598565
3187,3.592771089879426
3188,4.207371840166566
3189,3.652522384543898
3190,3.873838183857148
3191,3.799185432841055
3192,4.154261386029537
3193,4.207371840166566
3194,3.4771001767771175
3195,3.6713028491163464
3196,3.463318955581781
3197,3.7938724451113175
3198,3.63727054590839
3199,3.8184456899336383
3200,3.7571462666444417
3201,3.7643841200097787
3202,3.5653852213960957
3203,4.079145338429137
3204,4.0661772262509635
3205,3.993414802456725
3206,3.8478943488019928
3207,3.662284772717578
3208,4.014349483048154
3209,4.249001810582224
3210,4.014349483048154
3211,3.636359972647711
3212,4.1900926769971605
3213,3.9200262309834804
3214,4.004633180477933
3215,4.153005345674263
3216,3.8964832731153365
3217,4.391928644947893
3218,4.022808073870298
3219,4.460495446922806
3220,3.3649597125839272
3221,3.6251082064257902
3222,4.01265025456361
3223,3.8362643467006663
3224,3.4606256638137105
3225,3.8715415757795153
3226,3.545661877856709
3227,4.093045691584887
3228,3.6275182041271723
3229,3.551441682235016
3230,3.7192392010978423
3231,3.8845577470317334
3232,4.180461305959522
3233,3.721523410478041
3234,3.745910654043021
3235,4.24793821452376
3236,4.460606082950139
3237,4.115706119380666
3238,4.173686093512916
3239,3.835158009854779
3240,3.8597197755595167
3241,3.5619312538746772
3242,3.956716332928817
3243,4.115874021017614
3244,3.357029114213112
3245,4.132539747657709
3246,3.6391028863857
3247,3.7919005722110457
3248,3.962674242155776
3249,4.02568516802315
3250,3.5825857921834197
3251,3.9940753347360642
3252,3.6550986422757346
3253,3.6689147619432716
3254,3.938911046094676
3255,3.6267968713592054
3256,4.1918401438964965
3257,4.15437784472562
3258,3.891953524339436
3259,3.6253785206218736
3260,3.4935069764806905
3261,3.651580389070604
3262,3.6805158953442643
3263,3.897792109929966
3264,3.646881139032408
3265,4.516049765523434
3266,3.6867840535225667
3267,3.2033594309953304
3268,3.964453623598891
3269,3.722241013420502
3270,3.7167509462906008
3271,3.6902807911121407
3272,4.053680742773215
3273,3.605432386727898
3274,4.023207780503077
3275,4.207723166274106
3276,3.720287473295502
3277,4.21529396130878
3278,4.2694027330370865
3279,3.873838183857148
3280,3.75966401259155
3281,3.831326231525581
3282,4.041619558290891
3283,4.008911239060445
3284,4.293009822202777
3285,3.623892193736382
3286,3.9797147683890843
3287,3.704907704829633
3288,3.7994949144098618
3289,4.113959880428493
3290,3.7546905413430522
3291,4.1733365663484046
3292,3.9125176399047703
3293,3.8784507247863296
3294,4.208858340059572
3295,3.7223745388981446
3296,3.9255218119117834
3297,4.231363743194034
3298,4.406202352911987
3299,3.8110158295455854
3300,3.9857272310452467
3301,3.992752510884083
3302,4.235553092170422
3303,4.109892408840735
3304,3.935680836715332
3305,4.272311667207327
3306,4.047544735428805
3307,4.125380277331924
3308,3.7716458363100953
3309,3.721504786924827
3310,3.4686334290015255
3311,4.265599386222362
3312,4.566934846475845
3313,4.126206606793943
3314,4.04877346281057
3315,4.168203663722722
3316,3.9505676559082903
3317,3.911340589145501
3318,3.980132028517972
3319,4.08030465254169
3320,
3321,3.389322267068535
3322,3.930988588010976
3323,3.9026547374295166
3324,3.8222652203315173
3325,4.095233758976651
3326,3.7592370585011774
3327,3.4380690657404065
3328,
3329,
3330,3.896688457646336
3331,4.059572326921641
3332,4.188621193885756
3333,4.21237418195923
3334,3.642144450466288
3335,3.7639399054308873
3336,3.6362473101358006
3337,4.12358231178293
3338,3.5936744463057195
3339,3.683378053115519
3340,4.222487397177329
3341,4.053680742773215
3342,3.844092558041325
3343,3.8121478714352146
3344,3.6646139647252687
3345,3.787864749967589
3346,4.462584524837256
3347,4.199135816505352
3348,3.9579302115204844
3349,3.7228415515835227
3350,4.359375848611056
3351,3.556739505508147
3352,4.077371018209194
3353,3.607878815126769
3354,3.914004333679009
3355,4.235250284334854
3356,3.085083418393446
3357,3.127966230862896
3358,4.044376099273559
3359,3.733141254131618
3360,4.031830683782044
3361,4.1351885708503335
3362,3.6435700306632337
3363,3.4404581149441387
3364,4.356627527165998
3365,3.4462759187224807
3366,4.219648386398142
3367,4.117750509913985
3368,3.436214298503072
3369,4.071383081820607
3370,3.845378991889567
3371,4.348640597424174
3372,3.758051443848947
3373,3.5342236964786635
3374,3.7148283174798156
3375,3.9086868598182436
3376,3.9086868598182436
3377,4.10364282580358
3378,4.267056873766921
3379,3.811321547788107
3380,3.0238240198485427
3381,4.237684242244622
3382,4.1412057690035535
3383,3.0965648182801226
3384,4.646350452228876
3385,3.899948871231394
3386,4.229979842678497
3387,3.5140057775620206
3388,3.411428140217839
3389,3.7186687225762283
3390,4.218195832679832
3391,3.8627028739167617
3392,3.934468539044383
3393,3.6929579787087063
3394,3.6614296998824956
3395,4.160348995035125
3396,3.8384676148645585
3397,4.25853440864705
3398,
3399,3.6486988903260946
3400,3.4934606766043865
3401,3.704672531827224
3402,4.0117476727140575
3403,3.7567724832209524
3404,4.287644155542356
3405,4.042642256868606
3406,3.90609638183787
3407,3.7987932721647675
3408,4.184125792478128
3409,4.2552256499359
3410,3.9807929194349314
3411,4.393491005139823
3412,3.731054018583405
3413,3.599409304140932
3414,3.5506069791516293
3415,3.7840824634176893
3416,4.039802277507927
3417,4.701587177240731
3418,4.021387256603796
3419,3.8025501320880024
3420,4.255679046985855
3421,4.136033575757121
3422,4.048209966002169
3423,4.014418152897234
3424,3.9161599374928513
3425,3.9630275433051447
3426,4.101797661595443
3427,3.6059525591349115
3428,3.7892063456847436
3429,3.57478181879673
3430,3.804742523387059
3431,4.071452860592928
3432,3.930652662489285
3433,3.9711519438900873
3434,3.7042289600614993
3435,3.777824774668411
3436,4.009568227845308
3437,4.274066563161986
3438,3.5015331990383753
3439,4.085168039888181
3440,4.273121835238478
3441,3.810267527259876
3442,3.5143839699923953
3443,3.256603853152365
3444,4.281161629791394
3445,3.6213806345507886
3446,4.030316518290492
3447,3.9575758278412705
3448,3.9262153841013583
3449,4.044645894813758
3450,4.034341822466367
3451,3.358108650391372
3452,3.358108650391372
3453,3.088533796200687
3454,4.429750313951276
3455,3.873838183857148
3456,3.3723666387889977
3457,3.835233773706828
3458,3.6435643360022225
3459,3.969740004553288
3460,4.25274585014642
3461,3.8081293991642364
3462,4.245388665618789
3463,3.693481757407567
3464,3.857462446459595
3465,3.506520250401221
3466,4.0689160653960865
3467,4.098990867852965
3468,3.9665710318353233
3469,4.044101180489973
3470,3.577887812779716
3471,4.2518133125232405
3472,3.363008259380987
3473,4.321107699628548
3474,3.9136484878465447
3475,4.157666730850908
3476,3.815449161799565
3477,4.32884791498233
3478,4.111437349266281
3479,3.248781431547876
3480,4.225970342944414
3481,4.2662448715051395
3482,3.788540856649886
3483,4.048846678771788
3484,4.50320509140588
3485,3.6026126485633307
3486,4.048607211033053
3487,3.964453623598891
3488,4.157666730850908
3489,4.410108753877286
3490,4.335321304058395
3491,3.085083418393446
3492,4.31281724936622
3493,3.351101006124339
3494,4.353548563493821
3495,3.3184557670737993
3496,3.712834423862358
3497,3.8373948878701594
3498,3.764257221280779
3499,3.7682847887866395
3500,4.10613227055698
3501,3.936368794174054
3502,3.6867840535225667
3503,4.258804848537832
3504,4.2315737015025805
3505,3.478372984276236
3506,3.662425977410264
3507,4.181587049897765
3508,4.119027201530122
3509,4.3706082976441785
3510,3.905793763890093
3511,3.881571201776825
3512,3.911946005402227
3513,4.371086389845726
3514,4.566934846475845
3515,3.7443766127401226
3516,3.7629046497131027
3517,4.319971264220507
3518,4.253511058882797
3519,3.388092953423955
3520,4.224031186403728
3521,3.5076643554214084
3522,4.324668018709553
3523,3.3332089250511525
3524,3.9338000819191157
3525,3.639137864417368
3526,4.177856711551716
3527,3.9272181813221922
3528,4.078158693193301
3529,3.9008328848543052
3530,4.034737907674167
3531,3.571561190644408
3532,4.055006156197454
3533,4.005088366222346
3534,4.3363015056855705
3535,3.651425758840606
3536,3.8305849365012135
3537,3.7357068699765326
3538,3.8296734116833475
3539,4.327143735143054
3540,3.893766703693693
3541,3.9723085525275876
3542,3.646322482976658
3543,3.814663121566008
3544,3.877511169176235
3545,3.8471841159056748
3546,3.704436572670432
3547,4.197512884114505
3548,3.9158446402658917
3549,3.3079883945448927
3550,4.30715684869759
3551,3.893666553685659
3552,3.941377029087697
3553,3.9989396097538377
3554,3.3309736086011794
3555,4.193824377116137
3556,3.8464444473192514
3557,
3558,3.6050246761971247
3559,3.9848092080911104
3560,3.779660872499687
3561,3.6272051755901304
3562,3.915253602491022
3563,4.168343440844403
3564,4.09174995258709
3565,3.9021196908335316
3566,4.236350572306486
3567,2.9297061913643496
3568,3.7813869455870126
3569,4.1200941037093335
3570,4.745704845868203
3571,4.072938608943934
3572,3.9377748276606144
3573,4.128871533653256
3574,4.2065442437750225
3575,3.7192392010978423
3576,3.554964367615613
3577,3.6659669391101684
3578,3.7638223120444616
3579,4.028061013618125
3580,3.8209609241147557
3581,4.502435530568352
3582,4.069162544596926
3583,3.894324110192882
3584,3.6341050643622017
3585,4.047362256158148
3586,3.8777387477683716
3587,4.008934688144757
3588,4.054971758322052
3589,3.947660701753687
3590,3.733283981492044
3591,4.120129408815706
3592,3.7516748892653693
3593,3.7607808128372238
3594,3.509084128583744
3595,4.041074104287444
3596,4.050734810321743
3597,4.036441719800957
3598,3.623180278794486
3599,4.000465177499349
3600,3.6755513717591395
3601,4.40875475773443
3602,4.141431620079298
3603,4.259556326719492
3604,4.129085784699475
3605,3.3994765183338838
3606,4.149874011474023
3607,4.218227504636788
3608,3.922825001437975
3609,4.161799881824732
3610,3.4701305282997277
3611,3.698650668862431
3612,4.065084751770273
3613,4.007099295900573
3614,3.3494262655448015
3615,4.031442896356798
3616,4.183381292272647
3617,4.135151869529546
3618,3.937161620398633
3619,3.8464444473192514
3620,3.800961619499167
3621,2.943276090284729
3622,4.404900268862429
3623,3.7417194556675972
3624,3.7700173401216786
3625,3.874584419301285
3626,3.75696369216294
3627,4.2493394878449715
3628,3.703766075252712
3629,4.227615039878118
3630,3.7658308928424877
3631,4.240811481322464
3632,4.327711555607171
3633,3.9403454916729617
3634,4.092432144904009
3635,3.9839403589696336
3636,3.327137095629257
3637,3.2826558009957183
3638,4.362667330574689
3639,3.426332361811448
3640,4.168394102791093
3641,3.7814124483661997
3642,4.1897964503562095
3643,4.31660378678321
3644,3.5919809919821373
3645,3.6296834322463214
3646,3.9558387540578304
3647,4.197578103320948
3648,4.037469998374185
3649,4.074882229069608
3650,4.542764776890249
3651,4.225970342944414
3652,4.041148460675853
3653,3.8311121927108918
3654,3.500570762356389
3655,3.5015331990383753
3656,4.099335020870075
3657,3.4679649830738373
3658,4.287336028644496
3659,3.9590401966233117
3660,3.865553602036341
3661,4.048407122127158
3662,3.810579888445308
3663,3.8058192190827187
3664,3.783349343871463
3665,4.093005056950555
3666,4.307870493581476
3667,3.805673647856822
3668,4.129933006719933
3669,3.904569699681572
3670,3.7813869455870126
3671,3.9744595810416126
3672,3.6179345886237892
3673,3.9160956220014853
3674,4.487616603578788
3675,4.274058362643715
3676,4.181411708971155
3677,3.6354776410607643
3678,3.7093983490825075
3679,4.190112273809209
3680,3.4191716792576297
3681,4.019550510757374
3682,4.118524473419534
3683,4.015870352682348
3684,3.880266623385534
3685,3.373098142505891
3686,4.450113212339851
3687,3.156666252702708
3688,3.1397440656256954
3689,3.9886624624231692
3690,3.6713415280534916
3691,3.939080326112256
3692,3.527953032046847
3693,4.136613284967565
3694,3.9323576888097787
3695,3.035824764377449
3696,4.324373979860546
3697,3.7057721102112042
3698,4.321107699628548
3699,3.8225047228422455
3700,3.7614740204937744
3701,4.140172285561275
3702,3.884827486668364
3703,4.1726522066694125
3704,3.75696369216294
3705,4.202354653055183
3706,3.862729394682509
3707,4.052265744375681
3708,4.300680645410929
3709,4.193387495002511
3710,3.7359813024680575
3711,4.024795652237448
3712,4.421138872563508
3713,3.759129242134197
3714,3.931842496924209
3715,4.003269141076282
3716,4.021013984784536
3717,3.895970211373877
3718,4.470322284390492
3719,3.1975722164145015
3720,4.294471390281993
3721,3.2334817209644697
3722,3.714868463287425
3723,3.9340611344704395
3724,3.4714006803646518
3725,
3726,4.1663187690894725
3727,3.860346181028085
3728,4.07368783299833
3729,4.064218570213058
3730,4.566204834609736
3731,3.3955523115236836
3732,4.33390476385943
3733,4.223070398358865
3734,4.397226035401415
3735,3.629309842833178
3736,4.424762172311169
3737,3.8012515702453653
3738,3.6379199858451816
3739,3.8911378691108647
3740,4.5133353596228245
3741,3.8217859124225373
3742,3.410978163537616
3743,3.69253009778306
3744,4.319107130595184
3745,4.43755621610112
3746,3.9350575344155727
3747,3.976391853296913
3748,4.229095564365871
3749,3.4878134479473872
3750,3.8380240678070585
3751,4.044981489801178
3752,3.0794028485201896
3753,4.065022924584489
3754,3.542388009145789
3755,3.5901860783318886
3756,3.6227564279697906
3757,3.520238797213031
3758,4.616551475446931
3759,4.083724305559129
3760,4.1065536864496455
3761,4.055390687463503
3762,3.6541980210068425
3763,4.090587026797636
3764,3.4633491223822146
3765,4.028349492849933
3766,3.781909041675751
3767,4.065918992050561
3768,4.21147505165197
3769,3.781909041675751
3770,3.6620379299297956
3771,4.238257658636939
3772,3.865853877979019
3773,4.276991317010368
3774,3.1397440656256954
3775,2.9814224729679664
3776,3.959054231392184
3777,3.898546029716965
3778,3.837923975301748
3779,4.245364988339027
3780,3.7597561071427514
3781,3.3878324153874337
3782,3.8514147640725263
3783,3.78153854053603
3784,3.738427283864092
3785,4.10818773345639
