,framerates
3273,20.0
3274,12.5
3275,10.0
3276,12.5
3277,14.995034756703078
3278,25.0
3279,15.03006012024048
3280,25.0
3281,10.0
3282,15.151515151515152
3283,10.0
3284,14.285714285714285
3285,14.285714285714285
3286,33.333333333333336
3287,11.538461538461538
3288,25.0
3289,14.973262032085561
3290,29.940119760479043
3291,16.666666666666668
3292,25.0
3293,14.285714285714285
3294,10.0
3295,25.0
3296,16.666666666666668
3297,10.0
3298,
3299,25.0
3300,25.0
3301,16.666666666666668
3302,15.050167224080267
3303,15.027829313543599
3304,10.0
3305,15.032679738562091
3306,5.0
3307,16.666666666666668
3308,3.3333333333333335
3309,33.333333333333336
3310,10.0
3311,16.666666666666668
3312,10.0
3313,14.285714285714285
3314,25.0
3315,25.0
3316,10.0
3317,15.041782729805014
3318,10.0
3319,25.0
3320,
3321,20.0
3322,15.034168564920273
3323,14.975845410628018
3324,23.052959501557634
3325,12.5
3326,12.5
3327,33.333333333333336
3328,
3329,
3330,10.0
3331,30.76923076923077
3332,7.6923076923076925
3333,10.0
3334,23.958333333333336
3335,24.678111587982833
3336,10.0
3337,8.333333333333334
3338,12.5
3339,20.0
3340,10.0
3341,10.0
3342,11.11111111111111
3343,14.285714285714285
3344,25.0
3345,10.0
3346,14.285714285714285
3347,14.285714285714285
3348,33.333333333333336
3349,14.285714285714285
3350,16.666666666666668
3351,25.0
3352,11.11111111111111
3353,10.0
3354,10.101010101010102
3355,10.0
3356,25.0
3357,25.0
3358,11.11111111111111
3359,10.0
3360,12.478336221837088
3361,15.031315240083506
3362,16.666666666666668
3363,10.0
3364,7.142857142857142
3365,8.333333333333334
3366,8.333333333333334
3367,10.0
3368,14.965986394557822
3369,12.5
3370,
3371,10.0
3372,17.1875
3373,15.07537688442211
3374,25.0
3375,8.333333333333334
3376,8.333333333333334
3377,25.0
3378,10.247349823321555
3379,33.333333333333336
3380,20.0
3381,16.666666666666668
3382,59.883720930232556
3383,25.0
3384,20.0
3385,25.0
3386,10.0
3387,15.027829313543599
3388,14.666666666666666
3389,20.0
3390,10.0
3391,20.0
3392,12.5
3393,16.666666666666668
3394,8.96103896103896
3395,10.0
3396,14.285714285714285
3397,25.0
3398,
3399,12.5
3400,25.0
3401,25.0
3402,16.666666666666668
3403,10.0
3404,6.666666666666667
3405,14.285714285714285
3406,20.0
3407,10.0
3408,33.333333333333336
3409,14.925373134328359
3410,24.895833333333332
3411,50.0
3412,14.285714285714285
3413,25.0
3414,22.018348623853214
3415,10.0
3416,25.0
3417,14.814814814814815
3418,6.25
3419,8.333333333333334
3420,23.134328358208954
3421,9.767441860465116
3422,6.666666666666667
3423,19.705882352941178
3424,15.015015015015015
3425,25.0
3426,5.88235294117647
3427,
3428,15.032679738562091
3429,25.0
3430,10.0
3431,16.666666666666668
3432,14.285714285714285
3433,
3434,25.0
3435,10.0
3436,16.666666666666668
3437,29.96432818073722
3438,19.736842105263158
3439,33.333333333333336
3440,5.0
3441,25.0
3442,10.0
3443,16.666666666666668
3444,5.88235294117647
3445,10.0
3446,10.0
3447,
3448,7.6923076923076925
3449,12.5
3450,6.666666666666667
3451,25.0
3452,25.0
3453,25.0
3454,25.0
3455,15.03006012024048
3456,10.0
3457,10.0
3458,26.501035196687372
3459,15.047021943573668
3460,5.985915492957746
3461,10.0
3462,11.11111111111111
3463,25.0
3464,6.666666666666667
3465,25.0
3466,33.333333333333336
3467,16.666666666666668
3468,25.0
3469,10.0
3470,5.0
3471,100.0
3472,20.0
3473,25.0
3474,20.0
3475,8.333333333333334
3476,10.0
3477,10.0
3478,5.0
3479,30.158730158730158
3480,25.0
3481,10.0
3482,25.0
3483,14.285714285714285
3484,16.666666666666668
3485,10.0
3486,16.666666666666668
3487,25.0
3488,8.333333333333334
3489,20.0
3490,25.0
3491,25.0
3492,16.666666666666668
3493,25.0
3494,33.333333333333336
3495,25.0
3496,20.0
3497,15.178571428571429
3498,7.9831932773109235
3499,5.555555555555555
3500,25.0
3501,10.0
3502,10.0
3503,9.09090909090909
3504,14.285714285714285
3505,15.023474178403756
3506,11.11111111111111
3507,12.280701754385966
3508,14.948453608247423
3509,14.097744360902254
3510,10.0
3511,8.333333333333334
3512,29.765013054830288
3513,14.285714285714285
3514,10.0
3515,10.0
3516,10.0
3517,12.5
3518,8.333333333333334
3519,14.285714285714285
3520,7.6923076923076925
3521,20.0
3522,33.333333333333336
3523,12.5
3524,25.0
3525,
3526,6.666666666666667
3527,10.0
3528,10.0
3529,14.285714285714285
3530,10.0
3531,
3532,16.666666666666668
3533,16.666666666666668
3534,50.0
3535,14.285714285714285
3536,10.0
3537,25.0
3538,10.0
3539,10.0
3540,14.705882352941176
3541,12.5
3542,16.666666666666668
3543,22.14765100671141
3544,11.864406779661017
3545,10.0
3546,25.0
3547,14.285714285714285
3548,12.5
3549,14.987405541561712
3550,10.0
3551,10.0
3552,11.11111111111111
3553,10.0
3554,16.666666666666668
3555,25.0
3556,11.11111111111111
3557,
3558,14.993954050785973
3559,12.5
3560,12.5
3561,25.0
3562,15.034168564920273
3563,16.666666666666668
3564,12.5
3565,10.0
3566,29.983249581239534
3567,10.0
3568,12.5
3569,25.0
3570,14.285714285714285
3571,25.0
3572,10.0
3573,14.971751412429379
3574,10.0
3575,23.979591836734695
3576,25.0
3577,16.666666666666668
3578,15.083798882681563
3579,33.333333333333336
3580,14.970059880239521
3581,14.981949458483754
3582,10.0
3583,25.0
3584,8.0078125
3585,15.027829313543599
3586,11.864406779661017
3587,33.333333333333336
3588,7.6923076923076925
3589,14.971751412429379
3590,14.984709480122325
3591,33.333333333333336
3592,7.142857142857142
3593,24.863387978142075
3594,16.666666666666668
3595,25.0
3596,14.285714285714285
3597,33.333333333333336
3598,25.0
3599,25.0
3600,25.0
3601,7.6923076923076925
3602,14.970059880239521
3603,10.0
3604,15.044247787610619
3605,25.0
3606,10.0
3607,10.0
3608,25.0
3609,29.7029702970297
3610,10.0
3611,12.5
3612,29.912023460410555
3613,6.25
3614,17.73879142300195
3615,10.0
3616,10.0
3617,7.6923076923076925
3618,8.333333333333334
3619,11.11111111111111
3620,20.0
3621,14.285714285714285
3622,10.0
3623,20.0
3624,14.285714285714285
3625,10.0
3626,10.0
3627,8.333333333333334
3628,8.286516853932586
3629,10.0
3630,25.0
3631,7.142857142857142
3632,24.025974025974026
3633,
3634,833.3333333333334
3635,16.666666666666668
3636,10.0
3637,10.0
3638,25.0
3639,10.0
3640,25.0
3641,14.971751412429379
3642,25.0
3643,20.0
3644,33.333333333333336
3645,19.78021978021978
3646,5.0
3647,10.0
3648,14.285714285714285
3649,7.6923076923076925
3650,12.5
3651,25.0
3652,14.285714285714285
3653,10.0
3654,5.0
3655,19.736842105263158
3656,9.09090909090909
3657,25.0
3658,10.0
3659,16.666666666666668
3660,24.75
3661,12.5
3662,30.00445831475702
3663,6.617647058823529
3664,25.0
3665,
3666,9.09090909090909
3667,20.0
3668,10.0
3669,25.0
3670,12.5
3671,14.960629921259843
3672,10.0
3673,14.992503748125937
3674,20.0
3675,15.044247787610619
3676,29.89130434782609
3677,14.98371335504886
3678,10.0
3679,11.11111111111111
3680,14.974619289340103
3681,14.285714285714285
3682,7.007575757575758
3683,10.0
3684,50.0
3685,
3686,23.85057471264368
3687,16.666666666666668
3688,12.5
3689,14.979757085020243
3690,25.0
3691,16.666666666666668
3692,
3693,14.285714285714285
3694,17.168141592920353
3695,25.0
3696,10.0
3697,20.0
3698,25.0
3699,10.0
3700,25.0
3701,23.50597609561753
3702,14.982578397212544
3703,25.0
3704,10.0
3705,8.333333333333334
3706,10.0
3707,14.285714285714285
3708,
3709,15.015015015015015
3710,20.155038759689923
3711,16.666666666666668
3712,10.0
3713,22.105263157894736
3714,
3715,25.0
3716,11.11111111111111
3717,50.0
3718,10.0
3719,22.698744769874477
3720,24.15841584158416
3721,25.0
3722,10.0
3723,30.02832861189802
3724,10.0
3725,
3726,14.285714285714285
3727,28.0
3728,8.009708737864077
3729,9.876543209876543
3730,16.402116402116402
3731,30.0
3732,19.682539682539684
3733,8.333333333333334
3734,25.0
3735,20.0
3736,10.0
3737,12.304866850321396
3738,12.5
3739,14.99330655957162
3740,10.0
3741,10.0
3742,25.0
3743,25.0
3744,10.0
3745,14.285714285714285
3746,25.0
3747,14.985163204747776
3748,10.0
3749,12.5
3750,
3751,22.535211267605636
3752,29.184549356223176
3753,10.0
3754,30.06756756756757
3755,9.09090909090909
3756,20.0
3757,16.666666666666668
3758,20.0
3759,14.990138067061142
3760,16.666666666666668
3761,20.0
3762,20.0
3763,15.06276150627615
3764,20.0
3765,9.622641509433961
3766,20.0
3767,25.0
3768,10.0
3769,20.0
3770,25.0
3771,12.5
3772,33.333333333333336
3773,10.077519379844961
3774,12.5
3775,14.98800959232614
3776,14.992272024729521
3777,12.5
3778,25.0
3779,7.6923076923076925
3780,16.666666666666668
3781,
3782,25.0
3783,25.0
3784,14.285714285714285
3785,9.980039920159681
3786,14.977973568281937
3787,7.142857142857142
3788,14.985590778097983
3789,16.666666666666668
3790,10.90909090909091
3791,33.333333333333336
3792,29.908675799086758
3793,23.052959501557634
3794,20.0
3795,25.0
3796,
3797,25.0
3798,14.965986394557822
3799,
3800,50.0
3801,14.984709480122325
3802,25.0
3803,6.666666666666667
3804,5.0
3805,25.0
3806,8.333333333333334
3807,10.0
3808,12.5
3809,14.99409681227863
3810,5.777777777777778
3811,9.09090909090909
3812,15.023474178403756
3813,25.0
3814,15.126050420168067
3815,9.09090909090909
3816,
3817,10.0
3818,25.0
3819,25.0
3820,14.989733059548255
3821,10.0
3822,14.98929336188437
3823,14.968152866242038
3824,11.11111111111111
3825,9.09090909090909
3826,10.0
3827,10.0
3828,33.333333333333336
3829,10.0
3830,25.0
3831,28.187919463087248
3832,23.977695167286242
3833,15.06276150627615
3834,10.0
3835,25.0
3836,33.333333333333336
3837,14.027149321266968
3838,25.0
3839,14.285714285714285
3840,14.285714285714285
3841,10.0
3842,14.965986394557822
3843,10.0
3844,20.0
3845,11.11111111111111
3846,10.0
3847,25.0
3848,11.11111111111111
3849,9.772423025435073
3850,14.285714285714285
3851,10.0
3852,11.864406779661017
3853,20.0
3854,14.980544747081712
3855,14.977973568281937
3856,10.0
3857,5.0
3858,20.0
3859,7.6923076923076925
3860,29.82456140350877
3861,23.991935483870968
3862,10.0
3863,20.0
3864,24.0
3865,15.03006012024048
3866,12.568306010928962
3867,14.285714285714285
3868,15.041782729805014
3869,15.015015015015015
3870,7.6923076923076925
3871,25.0
3872,14.285714285714285
3873,29.787234042553195
3874,14.285714285714285
3875,23.052959501557634
3876,23.34384858044164
3877,25.0
3878,16.666666666666668
3879,10.0
3880,10.0
3881,
3882,10.0
3883,14.285714285714285
3884,25.0
3885,11.377245508982037
3886,10.0
3887,11.976047904191617
3888,10.0
3889,20.0
3890,10.0
3891,16.666666666666668
3892,12.5
3893,
3894,15.050167224080267
3895,10.0
3896,25.0
3897,20.0
3898,
3899,20.0
3900,7.6923076923076925
3901,10.0
3902,14.285714285714285
3903,19.78021978021978
3904,
3905,14.995034756703078
3906,10.0
3907,10.0
3908,25.0
3909,10.0
3910,6.666666666666667
3911,
3912,10.0
3913,25.0
3914,12.5
3915,8.333333333333334
3916,10.0
3917,14.973262032085561
3918,9.13978494623656
3919,25.0
3920,24.863387978142075
3921,12.5
3922,15.0
3923,33.333333333333336
3924,10.0
3925,23.333333333333336
3926,10.0
3927,14.925373134328359
3928,10.0
3929,25.0
3930,5.0
3931,7.6923076923076925
3932,25.0
3933,8.333333333333334
3934,21.91780821917808
3935,25.0
3936,9.09090909090909
3937,25.0
3938,15.03006012024048
3939,10.0
3940,11.864406779661017
3941,
3942,25.0
3943,20.0
3944,14.977973568281937
3945,20.0
3946,14.986376021798364
3947,33.333333333333336
3948,20.0
3949,
3950,7.6923076923076925
3951,25.0
3952,8.333333333333334
3953,30.054644808743166
3954,10.0
3955,12.5
3956,10.0
3957,10.0
3958,14.285714285714285
3959,24.050632911392405
3960,33.333333333333336
3961,30.862068965517242
3962,25.0
3963,
3964,4.926108374384237
3965,10.0
3966,14.285714285714285
3967,11.11111111111111
3968,25.0
3969,13.758389261744966
3970,10.0
3971,12.5
3972,10.0
3973,16.666666666666668
3974,10.0
3975,10.0
3976,9.09090909090909
3977,10.0
3978,25.0
3979,5.0
3980,10.0
3981,10.0
3982,25.0
3983,6.666666666666667
3984,9.0
3985,9.09090909090909
3986,7.1659482758620685
3987,16.666666666666668
3988,16.666666666666668
3989,8.076923076923077
3990,25.0
3991,14.975845410628018
3992,26.96969696969697
3993,20.0
3994,10.0
3995,14.285714285714285
3996,14.912280701754385
3997,25.0
3998,25.0
3999,14.979757085020243
4000,10.0
4001,
4002,16.666666666666668
4003,10.0
4004,25.0
4005,
4006,25.0
4007,6.666666666666667
4008,7.6923076923076925
4009,13.073394495412845
4010,50.0
4011,25.0
4012,15.07537688442211
4013,15.07537688442211
4014,14.995034756703078
4015,10.0
4016,15.606060606060606
4017,10.0
4018,25.0
4019,10.0
4020,10.0
4021,6.25
4022,10.0
4023,14.994934143870315
4024,10.0
4025,10.0
4026,12.5
4027,25.0
4028,8.333333333333334
4029,25.0
4030,7.6923076923076925
4031,25.0
4032,20.0
4033,12.5
4034,25.0
4035,20.0
4036,8.333333333333334
4037,8.333333333333334
4038,10.0
4039,10.0
4040,31.081081081081084
4041,10.0
4042,7.142857142857142
4043,16.666666666666668
4044,12.5
4045,20.0
4046,
4047,25.0
4048,15.042372881355933
4049,25.0
4050,20.0
4051,10.0
4052,10.0
4053,
4054,5.88235294117647
4055,10.0
4056,16.0
4057,
4058,10.0
4059,8.333333333333334
4060,6.0
4061,10.0
4062,25.0
4063,8.333333333333334
4064,7.142857142857142
4065,
4066,33.333333333333336
4067,10.0
4068,25.0
4069,15.015015015015015
4070,8.333333333333334
4071,280.0
4072,14.285714285714285
4073,15.0
4074,10.0
4075,25.0
4076,25.0
4077,5.555555555555555
4078,
4079,14.285714285714285
4080,16.666666666666668
4081,25.0
4082,12.5
4083,7.777777777777778
4084,29.880478087649404
4085,6.666666666666667
4086,
4087,14.98371335504886
4088,7.6923076923076925
4089,10.0
4090,30.0
4091,
4092,20.0
4093,25.0
4094,16.666666666666668
4095,14.0625
4096,20.0
4097,25.0
4098,25.0
4099,25.0
4100,13.888888888888888
4101,20.0
4102,12.5
4103,14.984709480122325
4104,
4105,16.666666666666668
4106,25.0
4107,14.285714285714285
4108,
4109,15.03006012024048
4110,10.0
4111,11.11111111111111
4112,10.0
4113,16.07445008460237
4114,10.0
4115,9.09090909090909
4116,9.09090909090909
4117,25.0
4118,
4119,6.995003568879372
4120,21.875
4121,16.666666666666668
4122,10.0
4123,
4124,8.333333333333334
4125,9.25925925925926
4126,12.5
4127,10.0
4128,14.516129032258066
4129,29.889298892988933
4130,33.333333333333336
4131,25.0
4132,29.953917050691242
4133,20.0
4134,25.0
4135,33.333333333333336
4136,10.0
4137,25.0
4138,12.5
4139,50.0
4140,10.0
4141,20.0
4142,7.6923076923076925
4143,25.0
4144,25.0
4145,25.0
4146,10.0
4147,10.90909090909091
4148,25.0
4149,14.285714285714285
4150,15.107913669064748
4151,16.666666666666668
4152,
4153,30.061349693251532
4154,10.0
4155,29.85781990521327
4156,29.85781990521327
4157,30.048076923076923
4158,30.088495575221238
4159,12.5
4160,25.0
4161,7.6923076923076925
4162,19.736842105263158
4163,15.03957783641161
4164,7.6923076923076925
4165,33.333333333333336
4166,25.0
4167,10.0
4168,14.994487320837926
4169,11.11111111111111
4170,33.333333333333336
4171,32.310838445807775
4172,16.666666666666668
4173,20.0
4174,10.0
4175,25.0
4176,29.980013324450365
4177,12.5
4178,10.0
4179,12.5
4180,6.666666666666667
4181,
4182,14.600550964187327
4183,10.0
4184,28.0
4185,100.0
4186,10.0
4187,9.09090909090909
4188,7.6923076923076925
4189,
4190,10.0
4191,10.0
4192,14.285714285714285
4193,25.0
4194,11.11111111111111
4195,10.0
4196,
4197,10.0
4198,7.8431372549019605
4199,33.333333333333336
4200,
4201,
4202,33.333333333333336
4203,14.285714285714285
4204,8.333333333333334
4205,10.0
4206,10.0
4207,11.11111111111111
4208,
4209,27.401129943502823
4210,
4211,25.0
4212,25.0
4213,25.0
4214,10.0
4215,
4216,14.960629921259843
4217,14.285714285714285
4218,29.880478087649404
4219,9.09090909090909
4220,10.0
4221,10.0
4222,14.285714285714285
4223,14.971751412429379
4224,25.0
4225,14.285714285714285
4226,10.0
4227,
4228,25.0
4229,7.777777777777778
4230,16.666666666666668
4231,14.285714285714285
4232,
4233,15.03006012024048
4234,10.0
4235,10.0
4236,25.0
4237,12.5
4238,14.285714285714285
4239,10.0
4240,12.5
4241,10.0
4242,16.666666666666668
4243,11.11111111111111
4244,33.333333333333336
4245,10.0
4246,25.0
4247,
4248,14.285714285714285
4249,33.333333333333336
4250,25.0
4251,10.0
4252,14.285714285714285
4253,10.0
4254,10.0
4255,25.0
4256,33.333333333333336
4257,10.0
4258,5.263157894736842
4259,
4260,10.0
4261,5.88235294117647
4262,14.097744360902254
4263,16.666666666666668
4264,10.0
4265,5.357142857142857
4266,
4267,10.0
4268,7.6923076923076925
4269,20.0
4270,8.88888888888889
4271,25.0
4272,25.0
4273,25.0
4274,10.0
4275,6.666666666666667
4276,4.0
4277,10.0
4278,25.0
4279,12.5
4280,6.666666666666667
4281,11.11111111111111
4282,10.0
4283,20.0
4284,
4285,9.09090909090909
4286,14.925373134328359
4287,10.0
4288,33.333333333333336
4289,25.0
4290,25.0
4291,7.142857142857142
4292,5.555555555555555
4293,25.0
4294,23.39901477832512
4295,12.5
4296,10.0
4297,25.0
4298,
4299,
4300,
4301,
4302,
4303,
4304,
4305,15.083798882681563
4306,9.862385321100918
4307,25.0
4308,11.11111111111111
4309,10.0
4310,5.88235294117647
4311,10.0
4312,14.979757085020243
4313,10.0
4314,
4315,12.5
4316,25.0
4317,10.0
4318,
4319,14.975845410628018
4320,14.0
4321,
4322,
4323,33.333333333333336
4324,14.285714285714285
4325,25.0
4326,16.666666666666668
4327,25.0
4328,14.976958525345621
4329,9.09090909090909
4330,10.0
4331,10.0
4332,25.0
4333,33.333333333333336
4334,7.6923076923076925
4335,20.0
4336,10.0
4337,14.965986394557822
4338,10.0
4339,16.666666666666668
4340,16.666666666666668
4341,12.5
4342,33.333333333333336
4343,
4344,25.0
4345,14.285714285714285
4346,10.0
4347,14.984709480122325
4348,25.0
4349,10.0
4350,14.285714285714285
4351,14.285714285714285
4352,16.666666666666668
4353,10.0
4354,33.333333333333336
4355,12.5
4356,8.333333333333334
4357,14.99409681227863
4358,10.0
4359,10.0
4360,30.0
4361,
4362,20.0
4363,10.0
4364,10.0
4365,30.06993006993007
4366,
4367,7.317073170731708
4368,6.565656565656566
4369,14.948453608247423
4370,25.0
4371,11.11111111111111
4372,10.0
4373,15.0
4374,10.0
4375,15.026833631484795
4376,25.0
4377,15.050167224080267
4378,12.5
4379,10.0
4380,11.627906976744185
4381,10.0
4382,15.018315018315018
4383,25.0
4384,20.0
4385,10.0
4386,25.0
4387,12.5
4388,18.96551724137931
4389,25.0
4390,22.064056939501782
4391,7.6923076923076925
4392,24.015748031496063
4393,
4394,15.897435897435898
4395,
4396,
4397,14.285714285714285
4398,16.666666666666668
4399,10.0
4400,20.0
4401,25.0
4402,10.0
4403,21.978021978021978
4404,10.0
4405,24.766355140186914
4406,25.0
4407,
4408,14.975845410628018
4409,25.0
4410,14.973262032085561
4411,11.11111111111111
4412,25.0
4413,10.0
4414,16.666666666666668
4415,
4416,14.50381679389313
4417,25.0
4418,25.0
4419,6.666666666666667
4420,14.982578397212544
4421,25.0
4422,10.0
4423,12.5
4424,10.0
4425,16.666666666666668
4426,12.5
4427,10.0
4428,6.666666666666667
4429,23.333333333333336
4430,
4431,6.666666666666667
4432,14.285714285714285
4433,10.0
4434,10.0
4435,16.666666666666668
4436,8.333333333333334
4437,6.666666666666667
4438,8.333333333333334
4439,10.0
4440,
4441,16.666666666666668
4442,16.666666666666668
4443,25.0
4444,
4445,16.423357664233578
4446,10.0
4447,20.0
4448,20.0
4449,14.285714285714285
4450,10.0
4451,10.0
4452,10.0
4453,8.043478260869565
4454,10.0
4455,10.0
4456,
4457,25.0
4458,14.975845410628018
4459,14.971751412429379
4460,10.0
4461,11.11111111111111
4462,16.666666666666668
4463,20.5
4464,10.0
4465,14.285714285714285
4466,
4467,11.11111111111111
4468,10.0
4469,10.0
4470,11.864406779661017
4471,25.0
4472,25.0
4473,29.880478087649404
4474,20.0
4475,10.0
4476,9.09090909090909
4477,9.09090909090909
4478,8.333333333333334
4479,10.0
4480,9.862385321100918
4481,12.672811059907835
4482,16.666666666666668
4483,14.285714285714285
4484,25.0
4485,10.0
4486,12.5
4487,20.0
4488,16.666666666666668
4489,16.666666666666668
4490,
4491,7.6923076923076925
4492,14.285714285714285
4493,33.333333333333336
4494,6.666666666666667
4495,10.0
4496,14.935064935064934
4497,25.0
4498,29.885057471264368
4499,33.333333333333336
4500,10.0
4501,7.6923076923076925
4502,12.5
4503,9.931034482758621
4504,14.285714285714285
4505,
4506,29.92831541218638
4507,12.5
4508,10.0
4509,12.974683544303797
4510,12.5
4511,10.0
4512,5.952380952380952
4513,5.952380952380952
4514,13.945578231292517
4515,12.5
4516,14.285714285714285
4517,25.0
4518,10.0
4519,10.0
4520,33.333333333333336
4521,12.295081967213115
4522,10.0
4523,25.0
4524,25.0
4525,8.333333333333334
4526,24.832214765100673
4527,21.794871794871792
4528,25.0
4529,20.0
4530,12.5
4531,25.0
4532,14.963503649635037
4533,25.0
4534,16.666666666666668
4535,25.0
4536,29.942418426103647
4537,15.03006012024048
4538,10.0
4539,7.6923076923076925
4540,13.28125
4541,9.25925925925926
4542,25.0
4543,
4544,7.6923076923076925
4545,
4546,33.333333333333336
4547,8.333333333333334
4548,25.0
4549,25.0
4550,20.0
4551,10.0
4552,16.666666666666668
4553,
4554,
4555,
4556,16.666666666666668
4557,14.130434782608695
4558,29.76878612716763
4559,25.0
4560,400.0
4561,8.333333333333334
4562,12.5
4563,10.0
4564,16.666666666666668
4565,16.07843137254902
4566,16.666666666666668
4567,20.0
4568,30.147058823529413
4569,20.0
4570,33.333333333333336
4571,25.0
4572,12.5
4573,10.0
4574,16.666666666666668
4575,10.0
4576,10.0
4577,
4578,16.384180790960453
4579,8.333333333333334
4580,10.0
4581,19.625
4582,15.03006012024048
4583,10.0
4584,25.0
4585,
4586,10.0
4587,25.0
4588,16.666666666666668
4589,
4590,25.0
4591,
4592,14.285714285714285
4593,10.0
4594,6.666666666666667
4595,15.104166666666666
4596,
4597,25.0
4598,
4599,15.037593984962406
4600,8.333333333333334
4601,25.0
4602,20.0
4603,10.0
4604,
4605,10.0
4606,16.666666666666668
4607,10.0
4608,15.03006012024048
4609,12.5
4610,33.333333333333336
4611,14.07563025210084
4612,6.666666666666667
4613,
4614,14.285714285714285
4615,8.333333333333334
4616,25.0
4617,25.0
4618,9.09090909090909
4619,5.88235294117647
4620,10.0
4621,14.989059080962802
4622,10.0
4623,12.5
4624,
4625,10.0
4626,8.286516853932586
4627,20.0
4628,25.0
4629,14.975845410628018
4630,25.0
4631,10.0
4632,10.0
4633,19.636363636363637
4634,
4635,10.0
4636,15.03006012024048
4637,15.03006012024048
4638,7.6923076923076925
4639,25.0
4640,33.333333333333336
4641,10.0
4642,
4643,10.0
4644,10.0
4645,25.0
4646,5.0
4647,20.0
4648,25.0
4649,14.285714285714285
4650,10.0
4651,
4652,
4653,16.666666666666668
4654,16.666666666666668
4655,12.5
4656,25.0
4657,10.0
4658,25.0
4659,7.6923076923076925
4660,10.0
4661,
4662,20.0
4663,20.0
4664,16.666666666666668
4665,16.666666666666668
4666,14.285714285714285
4667,12.5
4668,9.09090909090909
4669,20.0
4670,25.0
4671,10.0
4672,16.666666666666668
4673,12.5
4674,25.0
4675,25.0
4676,25.0
4677,
4678,10.0
4679,25.43103448275862
4680,10.0
4681,8.286516853932586
4682,20.0
4683,15.07537688442211
4684,14.285714285714285
4685,16.666666666666668
4686,5.0
4687,
4688,
4689,
4690,7.142857142857142
4691,10.0
4692,
4693,14.285714285714285
4694,7.6923076923076925
4695,25.0
4696,14.285714285714285
4697,
4698,14.705882352941176
4699,7.6923076923076925
4700,11.11111111111111
4701,33.333333333333336
4702,11.11111111111111
4703,6.666666666666667
4704,11.11111111111111
4705,25.0
4706,16.666666666666668
4707,10.0
4708,5.88235294117647
4709,16.666666666666668
4710,20.0
4711,25.0
4712,12.5
4713,10.0
4714,8.333333333333334
4715,10.0
4716,25.0
4717,25.0
4718,25.0
4719,25.0
4720,
4721,25.0
4722,10.0
4723,
4724,15.034168564920273
4725,5.0
4726,10.0
4727,14.995034756703078
4728,25.0
4729,9.09090909090909
4730,10.0
4731,10.0
4732,10.0
4733,50.0
4734,23.295454545454547
4735,25.0
4736,20.0
4737,7.142857142857142
4738,12.5
4739,9.09090909090909
4740,25.0
4741,14.285714285714285
4742,25.0
4743,16.666666666666668
4744,10.0
4745,33.333333333333336
4746,25.0
4747,
4748,10.0
4749,15.07537688442211
4750,7.6923076923076925
4751,9.862385321100918
4752,33.333333333333336
4753,10.0
4754,14.973262032085561
4755,33.333333333333336
4756,
4757,10.0
4758,15.03006012024048
4759,10.0
4760,7.6923076923076925
4761,14.285714285714285
4762,26.717557251908396
4763,12.5
4764,10.0
4765,14.285714285714285
4766,
4767,10.0
4768,10.0
4769,16.666666666666668
4770,16.666666666666668
4771,
4772,10.0
4773,10.0
4774,25.0
4775,16.666666666666668
4776,14.285714285714285
4777,25.0
4778,10.0
4779,50.0
4780,
4781,
4782,25.0
4783,10.0
4784,12.5
4785,7.6923076923076925
4786,
4787,10.32258064516129
4788,14.285714285714285
4789,33.333333333333336
4790,
4791,16.666666666666668
4792,12.5
4793,25.0
4794,14.987714987714988
4795,
4796,10.0
4797,20.0
4798,10.0
4799,11.11111111111111
4800,16.666666666666668
4801,10.0
4802,15.050167224080267
4803,10.0
4804,10.0
4805,25.0
4806,100.0
4807,11.11111111111111
4808,9.6
4809,25.0
4810,25.0
4811,25.0
4812,10.0
4813,20.0
4814,33.333333333333336
4815,7.773851590106007
4816,12.5
4817,16.666666666666668
4818,16.666666666666668
4819,25.0
4820,
4821,10.0
4822,25.0
4823,
4824,25.0
4825,10.0
4826,7.6923076923076925
4827,8.333333333333334
4828,20.0
4829,12.5
4830,10.0
4831,29.933481152993348
4832,14.285714285714285
4833,15.035799522673031
4834,33.76623376623376
4835,8.333333333333334
4836,10.0
4837,20.0
4838,10.0
4839,25.0
4840,
4841,
4842,12.5
4843,14.285714285714285
4844,12.5
4845,14.285714285714285
4846,25.0
4847,10.0
4848,8.333333333333334
4849,7.6923076923076925
4850,15.03006012024048
4851,
4852,20.0
4853,25.0
4854,10.0
4855,
4856,25.0
4857,11.11111111111111
4858,14.285714285714285
4859,16.666666666666668
4860,14.285714285714285
4861,25.0
4862,10.0
4863,11.486486486486488
4864,
4865,20.045045045045043
4866,20.0
4867,25.0
4868,7.142857142857142
4869,
4870,10.0
4871,
4872,25.0
4873,11.11111111111111
4874,10.0
4875,100.0
4876,25.0
4877,31.851851851851855
4878,10.0
4879,16.666666666666668
4880,33.333333333333336
4881,
4882,20.0
4883,14.986376021798364
4884,25.0
4885,25.0
4886,5.0
4887,10.0
4888,
4889,25.0
4890,22.413793103448274
4891,10.0
4892,10.0
4893,16.666666666666668
4894,14.285714285714285
4895,
4896,7.6923076923076925
4897,10.0
4898,25.0
4899,10.0
4900,10.0
4901,25.0
4902,10.0
4903,10.0
4904,25.0
4905,20.0
4906,33.333333333333336
4907,7.142857142857142
4908,14.285714285714285
4909,10.0
4910,5.0
4911,10.0
4912,10.0
4913,14.285714285714285
4914,14.935064935064934
