,max_entropy
2605,6.2997526439399
2606,5.2491888140357155
2607,8.480627553193742
2608,7.116068527975896
2609,5.927871428216846
2610,7.073200285908948
2611,3.891894933423818
2612,5.302323441107046
2613,7.187759926620508
2614,6.593014069022328
2615,5.485074223761368
2616,7.277122156151614
2617,7.514039858236711
2618,7.199602371723892
2619,7.138877190060083
2620,6.065826605057888
2621,5.102639980570161
2622,7.347348332770513
2623,7.059184847713719
2624,5.2754964859112885
2625,7.400877922822172
2626,7.2859206458301795
2627,7.323798388127451
2628,5.362241413423976
2629,7.522931252003304
2630,6.308706508242329
2631,7.5793947119232845
2632,7.207478458829535
2633,4.312652948150471
2634,7.839371682523952
2635,5.904823587004553
2636,6.672524276967546
2637,6.49935206644092
2638,7.651631090708766
2639,7.369725683310111
2640,5.283527200162271
2641,7.345754195358868
2642,7.543899537769634
2643,7.570539163190144
2644,6.200913828353957
2645,6.5139251399040985
2646,4.044863416448976
2647,5.654108399851928
2648,6.596399692879538
2649,7.289278057062918
2650,7.080199049353816
2651,6.996345705214672
2652,6.510963683180563
2653,7.187759926620508
2654,6.780306407281183
2655,7.50692737751055
2656,7.5639645305517265
2657,3.9352865456650634
2658,4.451485051411138
2659,6.836699455386115
2660,6.607924936777492
2661,5.69263612920572
2662,5.970661482620657
2663,4.6368381368346885
2664,5.356284105195956
2665,6.629248391939964
2666,7.242469462056195
2667,5.080443303717376
2668,7.481428962851189
2669,4.416733388345292
2670,4.552958212493016
2671,7.40846354780677
2672,5.4162479141839315
2673,6.544300013053659
2674,7.351116921706739
2675,7.469093656981927
2676,6.117823997462882
2677,6.449992587365754
2678,5.554147931559019
2679,5.320984720165675
2680,5.766413926513555
2681,7.414827165625237
2682,7.101148517107679
2683,4.452469675578645
2684,7.667864833721346
2685,6.683670715926583
2686,6.32099338644773
2687,7.33743742660374
2688,5.71765395303447
2689,5.7886466637437515
2690,6.52771493341192
2691,4.598949170949418
2692,7.458542137879598
2693,7.12900976117064
2694,6.157150625330514
2695,7.427533441883596
2696,5.927342813146256
2697,6.691017160848994
2698,5.125099890623956
2699,7.0503052389405205
2700,7.753383076077325
2701,7.387493979431876
2702,4.169432903712149
2703,3.4445738084135904
2704,7.184224905558219
2705,6.611453119635676
2706,6.956458878101987
2707,3.711338157881325
2708,6.476329752316424
2709,6.138622003475794
2710,7.7103726604808696
2711,7.75309108499969
2712,7.6194768105599815
2713,7.405209451577163
2714,5.806388282807953
2715,7.059247878451384
2716,7.292389074468656
2717,7.073200285908948
2718,5.878894831806833
2719,6.1240680501523395
2720,6.244915733415586
2721,4.690604089554642
2722,6.472073449458562
2723,6.440591396686201
2724,6.978263806198814
2725,7.436203530909479
2726,7.5951945462384485
2727,5.0944049271468295
2728,7.383374223507823
2729,7.083180279605796
2730,6.334494424098718
2731,6.529181383926879
2732,7.647861662415234
2733,7.383374223507823
2734,7.331358500262096
2735,7.615189167109209
2736,7.1922488766606385
2737,6.624891899361762
2738,7.390048860556451
2739,5.363969058526362
2740,7.320687212106093
2741,4.835526124870069
2742,6.843796805432676
2743,6.66436141959167
2744,7.44573101718454
2745,6.362884639858324
2746,6.1179119397688835
2747,7.480836275955499
2748,7.043120847053401
2749,7.033219999514863
2750,4.452429907067766
2751,7.231842542505627
2752,7.270970577791098
2753,4.871001007856577
2754,6.741544219240151
2755,5.938333277288177
2756,7.489792328341713
2757,6.909284498862273
2758,5.560173543710756
2759,7.734136070071327
2760,5.2317609898657516
2761,6.062113594947629
2762,7.488824364737529
2763,5.185045345587246
2764,6.871452110311989
2765,5.831695184378449
2766,7.231523182512166
2767,3.3144383078104602
2768,6.001886550358889
2769,6.808840174954206
2770,4.940312329999751
2771,6.085620432477098
2772,6.861533840109886
2773,6.990481579935096
2774,7.0149894857675985
2775,6.627585355483842
2776,4.312652948150471
2777,6.964118949049285
2778,7.619574964723121
2779,5.6314673486978
2780,5.074492818021062
2781,5.622787312823578
2782,6.318173149619888
2783,6.324289065237499
2784,5.750294380586488
2785,7.528335901380383
2786,7.538074461560905
2787,6.716212941624221
2788,6.365138997279943
2789,7.013204366242675
2790,6.310873908174008
2791,6.484323493136114
2792,5.808294072637612
2793,7.076172263678423
2794,6.741899323674996
2795,7.29027195857285
2796,6.089228107131422
2797,5.332414296539413
2798,7.269428730134064
2799,7.63987398839797
2800,4.803841298770607
2801,7.026817865728005
2802,6.780687757944265
2803,5.671817935427123
2804,7.265351800987644
2805,7.659174330507131
2806,6.047320081193696
2807,6.999896798668019
2808,5.614416784052044
2809,6.26203181089833
2810,7.763638295566125
2811,6.674443309811966
2812,6.247644316779154
2813,6.94874685915367
2814,6.832413902526162
2815,6.30768074188827
2816,6.3244725161681785
2817,7.20554667462562
2818,6.028002073638633
2819,6.163061595150729
2820,7.356349686367476
2821,7.046121641432389
2822,7.803827728235744
2823,7.224770790675576
2824,4.268039901733881
2825,6.7634106678215495
2826,5.17814248862479
2827,7.587345653289459
2828,7.401536922036544
2829,4.488263355980603
2830,7.555053187894365
2831,7.2091333359123135
2832,6.759419414795389
2833,7.2091333359123135
2834,4.733985919790523
2835,7.438606819336271
2836,0.2806228492193199
2837,6.063541359651496
2838,7.215845592614367
2839,6.780848571900465
2840,5.984745198110609
2841,7.66010270113718
2842,6.334005326830856
2843,7.284896712466982
2844,6.68267872235247
2845,7.884580415808975
2846,6.1946055663168655
2847,7.001137745503429
2848,6.161429094447157
2849,7.078846149942662
2850,6.025241607117684
2851,5.859406057093682
2852,6.001324918502427
2853,6.058329139532482
2854,6.493053649840182
2855,6.108598871037832
2856,6.285170790282729
2857,5.477170511272026
2858,7.581557885577681
2859,7.012979728017031
2860,6.178865866339471
2861,7.858274276750129
2862,6.248376017985906
2863,4.5019141981912165
2864,2.5518313275035123
2865,2.826037646574051
2866,3.8108138313663185
2867,7.0065343970669085
2868,6.868690006775427
2869,7.092724617320515
2870,6.260587766678854
2871,5.056082746060588
2872,6.273273028086658
2873,5.09010944384514
2874,7.688112032821999
2875,6.240193392907373
2876,7.568931383686173
2877,7.631713394160532
2878,6.6422969264347325
2879,6.947313351907655
2880,7.248872634045797
2881,4.988287421186921
2882,7.34714743577534
2883,4.237858107656421
2884,6.143846022777936
2885,6.698915776052172
2886,7.323798388127448
2887,7.637748295465087
2888,5.224816639833511
2889,6.32181327675657
2890,6.410063873975358
2891,6.302844169922793
2892,7.234712596789066
2893,4.405956106374971
2894,6.038561305973492
2895,7.593076622780248
2896,6.9737260350983945
2897,6.292580683422518
2898,7.702613790329619
2899,6.736925183631353
2900,4.769544519486068
2901,3.7915435636053827
2902,6.223888681647198
2903,7.374249186692453
2904,6.77797332385483
2905,0.3826208560182447
2906,6.99955955810038
2907,6.982864960216009
2908,4.6603035877948615
2909,7.268292986568586
2910,7.041639748740025
2911,6.672318183605742
2912,0.3826208560182447
2913,6.017273989390403
2914,6.977601281638306
2915,7.275480165180678
2916,5.92918891994965
2917,6.745854281722263
2918,7.1844018523441795
2919,6.228303190971847
2920,7.394850576029505
2921,6.696848252378635
2922,6.754378233281918
2923,5.224816639833511
2924,7.499230129015928
2925,5.3947447323868785
2926,4.571982853042146
2927,7.483529091227959
2928,7.482413722254904
2929,4.985346337757364
2930,6.867355044067488
2931,6.469269512320022
2932,5.540854145532913
2933,4.258555307477264
2934,7.654339260906067
2935,7.813130622600853
2936,6.878320022535717
2937,6.128430556924706
2938,7.375281815793719
2939,5.703360542356176
2940,5.301841489938022
2941,6.5433405769984985
2942,6.8357312250686535
2943,7.338023181609828
2944,7.678629254867578
2945,6.689421366428494
2946,6.052025557034087
2947,6.66600611778721
2948,4.657765049103461
2949,6.935735632106695
2950,6.89866986037397
2951,4.340781715683149
2952,6.116619086358165
2953,7.788785157082217
2954,5.851047349546511
2955,7.675419566888309
2956,4.853512697626029
2957,5.270458777413495
2958,6.577595398483458
2959,7.44204110874999
2960,6.761265925114464
2961,7.438148576210267
2962,6.732742014048431
2963,6.696839019512925
2964,6.706903540310526
2965,6.064360675729671
2966,4.536823797250983
2967,7.09963715251271
2968,4.69317789014437
2969,7.671659576749452
2970,5.461151350746164
2971,6.278533282876843
2972,5.427359546421067
2973,6.206531704501763
2974,4.209805739513117
2975,4.035943952537839
2976,5.213126646732465
2977,4.317574997721008
2978,5.427359546421067
2979,6.59672323142159
2980,6.513702573558864
2981,5.851636103625714
2982,5.659389019618912
2983,4.049014891723682
2984,6.971855671501166
2985,7.629767708810673
2986,7.594843658424713
2987,1.521395168897146
2988,7.900385708262047
2989,6.056218307958637
2990,7.425071898741646
2991,6.95330843556019
2992,5.873732215711312
2993,6.183895870755601
2994,6.89783965130009
2995,6.177384119872728
2996,5.528216055569751
2997,6.483301669975723
2998,6.370596907910405
2999,5.0905599921789495
3000,6.772493627511684
3001,6.925828829952421
3002,6.4436827925804225
3003,5.772478895431175
3004,1.9151138625122444
3005,6.952077741337714
3006,6.289354578151098
3007,6.163655623835993
3008,6.238774052023769
3009,7.052081253171263
3010,6.546233529557284
3011,4.5315335131004115
3012,7.408435840389121
3013,5.241041608065744
3014,6.2472820649379495
3015,7.638907124033138
3016,2.727212011448997
3017,7.116850810845754
3018,7.251928884926642
3019,7.457009880048519
3020,7.667864833721346
3021,7.673344779839852
3022,7.145423186840306
3023,6.2901726938975075
3024,7.4648418267730445
3025,6.549431019419329
3026,5.614001998241117
3027,7.44757506370408
3028,7.599603032409232
3029,5.953678319397163
3030,6.813798478826563
3031,6.223898863855989
3032,7.252881393687509
3033,7.346207446680482
3034,7.116068527975896
3035,6.477155340284851
3036,7.856487316421175
3037,6.818545789643617
3038,0.3826208560182447
3039,6.627595616165543
3040,7.156653663660432
3041,5.17934114642369
3042,7.061669911227794
3043,7.13513536267216
3044,6.404325184705369
3045,6.364079274107228
3046,6.741371879831525
3047,7.082047321272817
3048,7.553567334413915
3049,7.211223973429181
3050,5.608545614075929
3051,7.529563171634315
3052,6.176418650527274
3053,7.320958523529586
3054,5.984757804186234
3055,4.551397282174951
3056,5.565702045464582
3057,7.127509462852681
3058,5.7390944395565
3059,7.056954267939501
3060,6.7922704535520015
3061,6.808941380335082
3062,7.167845309360301
3063,6.93929949569156
3064,6.056218307958637
3065,5.908971228587752
3066,6.485543711071324
3067,7.749211398186731
3068,7.249887370789568
3069,7.753383076077325
3070,7.54068147090173
3071,6.533806498055233
3072,1.521395168897146
3073,5.909034013255864
3074,5.279883049222843
3075,7.443788211138804
3076,4.767217061728536
3077,7.603054652122535
3078,4.814744436763589
3079,6.924106907369166
3080,6.27439408631996
3081,5.319787708729573
3082,7.227055876066731
3083,4.66923724406327
3084,5.226932453227066
3085,7.68889436788727
3086,7.181479695141144
3087,7.405414129031968
3088,6.600533612325935
3089,5.674682279625635
3090,5.302532075227819
3091,6.602803220375107
3092,6.897766448094263
3093,6.3353302010539165
3094,6.967104998790355
3095,6.108938816491791
3096,5.78038676496776
3097,5.415591477100391
3098,6.705426499981886
3099,6.0016779308335675
3100,7.482007430798842
3101,4.913992597181735
3102,3.9166288209501
3103,7.904420669460033
3104,7.513471623356661
3105,6.471073454691603
3106,2.9620855018100727
3107,7.708575041137636
3108,6.471106884593708
3109,8.543481711259714
3110,3.91498881223896
3111,7.53624242109345
3112,6.677636558755383
3113,5.69904078571691
3114,7.426904078013808
3115,7.272131720365668
3116,6.37151512708926
3117,7.100864016312604
3118,7.232790360978313
3119,6.006908010809233
3120,6.603766075522935
3121,6.6481712554103645
3122,6.186609909603841
3123,7.147308892655826
3124,4.080559659473845
3125,5.4828963059376825
3126,6.186061847059822
3127,7.699064191629077
3128,7.302037620801071
3129,7.40984402010141
3130,5.646133621780406
3131,6.477155340284851
3132,7.4029028752324875
3133,6.460071823349391
3134,4.764743688765268
3135,6.199561319170535
3136,7.287728335524955
3137,7.725583729570692
3138,5.727252064685931
3139,5.69904078571691
3140,4.258555307477264
3141,6.900883822351699
3142,6.5447901836391145
3143,7.112162113983388
3144,6.697681505096691
3145,6.705435479056119
3146,6.860794961539778
3147,6.45624871607719
3148,5.694930630912935
3149,6.149989867697588
3150,6.6301944444849275
3151,7.230305851644302
3152,2.4453585705103116
3153,6.983165520010197
3154,7.420407831716112
3155,6.7634106678215495
3156,6.8560873683624735
3157,7.473552728676004
3158,6.871734960126007
3159,5.998488347560109
3160,7.554344213101225
3161,6.271331829759293
3162,6.245042274352456
3163,6.763559039648701
3164,6.91090919525504
3165,7.107587419677625
3166,7.323798388127448
3167,6.369188906988272
3168,7.765913432576718
3169,4.6837471373495925
3170,6.744131871715354
3171,7.029736340315618
3172,7.180189672410735
3173,6.921945007516486
3174,4.5718823421227235
3175,6.727112001750065
3176,6.785425063370841
3177,6.6078861940180165
3178,6.340810843605783
3179,6.7603183063056385
3180,7.105907804851267
3181,5.562749286316265
3182,6.185319724028284
3183,6.9327612952662445
3184,7.0451862956425595
3185,5.640769442804813
3186,6.931737319421331
3187,3.329291378954788
3188,1.521395168897146
3189,6.551825692115268
3190,5.82354691671225
3191,6.931737319421331
3192,7.5168634281341955
3193,5.476496458857693
3194,6.086176652279258
3195,6.061445262515885
3196,6.642792060843013
3197,7.225848202930767
3198,6.992494968178546
3199,5.886906588107379
3200,7.501279269283475
3201,6.700567810212519
3202,5.21815233903412
3203,4.343126512250028
3204,6.372390141215638
3205,7.1979189687933305
3206,4.767217061728534
3207,7.1582821677241135
3208,4.767217061728534
3209,5.417267379945014
3210,7.830271701509144
3211,6.896545535175206
3212,7.625983801691441
3213,3.068810067924965
3214,7.36104824132805
3215,7.283991249341954
3216,6.8590229545528665
3217,5.680129048495582
3218,7.507395472841921
3219,4.946047392144533
3220,6.3289709215016225
3221,6.9185016282267755
3222,6.7792930949397086
3223,7.597397715482692
3224,6.673824547317244
3225,7.461910860920021
3226,5.180252993269653
3227,7.1829161903064005
3228,6.460141903859458
3229,7.572017682683925
3230,6.079032584283299
3231,6.452923950419701
3232,6.269480990953676
3233,7.144593736993162
3234,6.2295730000906975
3235,7.623804968788969
3236,7.639693722901705
3237,6.895347240733818
3238,6.785051974485655
3239,6.393468602473511
3240,6.779433189049994
3241,6.774232173621571
3242,6.001882869971883
3243,7.02315913947455
3244,6.283387747494704
3245,7.609936325170874
3246,6.7628520576756745
3247,4.979121129088303
3248,1.3631833813569758
3249,3.6324044285430417
3250,7.508857609306122
3251,7.393873202963251
3252,7.382294852697672
3253,6.700373345978339
3254,6.823189305435261
3255,6.380635311864645
3256,6.595607456483611
3257,4.967057334281726
3258,5.172655226243471
3259,7.150495056955642
3260,6.898788091538482
3261,6.477155340284851
3262,6.37444610413644
3263,4.045915380545859
3264,7.096187534012242
3265,6.500422575634649
3266,4.214922885167167
3267,5.307240171420598
3268,4.420749697256769
3269,7.493895954251909
3270,7.126222938448217
3271,5.737200005688659
3272,7.342474197848726
3273,7.39363291898778
3274,7.659253494863828
3275,7.297460393369909
3276,6.172006873171249
3277,1.521395168897146
3278,4.444162750198206
3279,5.439524255340617
3280,7.455920497499485
3281,4.39694877092441
3282,6.500576438587397
3283,7.8497028495353725
3284,6.247893512504451
3285,7.299337446595065
3286,7.110294826571984
3287,7.021305241537596
3288,4.358675239774562
3289,7.1682205236187215
3290,6.91090919525504
3291,7.799295313449795
3292,7.531907948953553
3293,6.466462001883626
3294,7.456284895903276
3295,7.017453923459393
3296,6.912631352099533
3297,6.693673116586824
3298,7.64977613240262
3299,5.464864566274561
3300,6.436916874213763
3301,7.292183768169887
3302,5.033649026964537
3303,7.696227955423352
3304,6.062296059953277
3305,7.105229816837567
3306,6.875216218199669
3307,5.914922358674164
3308,6.389759274794144
3309,5.735091396479668
3310,5.69904078571691
3311,7.0613890288121
3312,7.024455203303939
3313,6.365090658034034
3314,6.5191722707607695
3315,7.490356016787671
3316,6.170252979881236
3317,7.45019337422725
3318,0.3826208560182447
3319,6.813798478826563
3320,7.401960399150452
3321,6.212936694413008
3322,6.294177636290213
3323,7.419230921692622
3324,6.064360675729671
3325,5.435817996886821
3326,9.322267996989185
3327,7.67679508559467
3328,7.173487914850832
3329,7.234717123110521
3330,6.10267271921116
3331,7.490732134114833
3332,6.335697142051738
3333,4.208770356390467
3334,7.028048738379908
3335,5.527339411495681
3336,7.647613430571856
3337,7.111436296310879
3338,7.126222938448217
3339,5.446759721103535
3340,6.867459288014838
3341,6.403546574869339
3342,7.0916475794791065
3343,6.477493545080967
3344,7.0123704298827025
3345,5.6369908892345375
3346,6.674989258766851
3347,7.170518747475576
3348,6.694954156629009
3349,6.95613228388587
3350,2.3603164480975174
3351,6.620208592929991
3352,7.17112003849536
3353,6.858140086950352
3354,7.420788242468398
3355,7.4086644837939275
3356,6.396365549236686
3357,5.568327072655511
3358,7.316737642677908
3359,7.168144678656537
3360,6.54992960543131
3361,5.530855421945255
3362,6.620705920425857
3363,7.185645985801946
3364,5.724194289843984
3365,7.1553769116906345
3366,5.599757184312109
3367,6.160384584973721
3368,5.7804778192494375
3369,7.251348946073069
3370,7.565749414515423
3371,6.542448559509766
3372,7.896236383456555
3373,7.895608652524928
3374,7.588014544103576
3375,6.154282111037096
3376,6.452843186677866
3377,6.2870406565941614
3378,6.230321047887439
3379,4.531009148850263
3380,6.881051891360307
3381,4.615940474416849
3382,7.125424392684496
3383,6.247862219394192
3384,7.591812112243184
3385,4.759197390522861
3386,4.244462915664027
3387,7.272990710005246
3388,6.826154494113891
3389,5.475594823585696
3390,6.044503006635005
3391,5.3012205719558905
3392,6.31232392088803
3393,4.062395928346911
3394,5.901356733843261
3395,0.3826208560182447
3396,7.242314135116459
3397,5.5623314692077335
3398,7.216707637622644
3399,6.5016901541635646
3400,5.9077321161044285
3401,7.382883152900047
3402,7.859246251412566
3403,6.531087722667997
3404,7.675491039115355
3405,7.032977458863072
3406,4.605463531356517
3407,6.732505374725754
3408,6.203608837714581
3409,7.223169428700818
3410,6.505725337623868
3411,7.0268582190686395
3412,5.697036782660008
3413,5.180131554051975
3414,3.8721061903299123
3415,6.296935968747578
3416,1.2564772937890567
3417,7.310250935726052
3418,6.731097762784682
3419,7.1178528588491785
3420,7.039011344799541
3421,7.538368052668746
3422,7.550027366996792
3423,5.50512148458478
3424,5.321021368831662
3425,7.714461902648614
3426,4.358341228078683
3427,7.013204366242675
3428,5.642599518289961
3429,7.336995301682745
3430,6.789971328688821
3431,6.694388120601451
3432,6.472252319437292
3433,7.2834253709497725
3434,6.648584115220006
3435,5.385266428563303
3436,6.200631049793513
3437,7.011280715199018
3438,6.06078122802567
3439,7.2995398187596585
3440,5.803157052096279
3441,7.424979188907728
3442,6.049899263991076
3443,6.836007294470148
3444,6.830680839821799
3445,4.772211265320589
3446,6.27446215639851
3447,7.393535861994544
3448,7.522931252003304
3449,7.522931252003304
3450,7.105192506356326
3451,6.501997866349578
3452,1.521395168897146
3453,6.940657115453749
3454,7.186501059929278
3455,4.743479267029491
3456,6.676555296073245
3457,7.2027901117841955
3458,3.23071879029863
3459,6.999636562992357
3460,6.35859856218344
3461,4.333822918745407
3462,6.119507898455734
3463,6.520506434185997
3464,5.747840421313494
3465,6.90275438492611
3466,3.65638696043728
3467,6.869441429036251
3468,6.141556685711454
3469,3.2086804389130883
3470,5.215937365524265
3471,6.5447901836391145
3472,4.667295437288414
3473,7.021357123061518
3474,6.821735821333597
3475,4.412188528206815
3476,1.4213505933843478
3477,6.858255241725645
3478,6.7023368405100525
3479,7.577680616087201
3480,5.853289720073518
3481,5.949700765301471
3482,6.476518050159981
3483,7.2356999290120365
3484,4.214922885167167
3485,4.667295437288414
3486,7.654517978596254
3487,5.098990067206099
3488,6.858140086950352
3489,6.7172432105263224
3490,7.614779614265334
3491,5.063309339194805
3492,6.808566885175814
3493,7.259964912343035
3494,7.389468869087705
3495,6.1836050904516915
3496,7.06046972836419
3497,6.734064112980871
3498,7.599570797224755
3499,7.096187534012242
3500,6.945761347239707
3501,6.559186154133466
3502,6.90049445915931
3503,4.460551873266716
3504,7.28169993652453
3505,7.731317753025304
3506,4.9917280433217694
3507,6.631238949890252
3508,5.414886890114765
3509,7.168508823552949
3510,4.988287421186922
3511,5.69904078571691
3512,6.838067368318598
3513,5.289433888008763
3514,6.9120661102449255
3515,7.290554383732928
3516,6.0824577674918014
3517,7.180189672410735
3518,7.515148098695012
3519,7.069135332411324
3520,4.388954128465245
3521,7.388983895881031
3522,6.866306433387886
3523,6.154673738193965
3524,5.069038320156108
3525,6.289269224803144
3526,4.944665918011382
3527,6.02931972382434
3528,4.884724360341212
3529,7.03126647745837
3530,5.273576613979771
3531,7.267345217317016
3532,6.821002033861225
3533,3.92018454889217
3534,6.445418825684565
3535,4.314804799343817
3536,6.7872199188748645
3537,5.849135204437814
3538,6.347909760343456
3539,4.59259808751019
3540,7.315087483619544
3541,6.362884639858324
3542,7.603257736654313
3543,6.683526208884474
3544,7.2091189352081555
3545,5.5186526430455
3546,7.278090788746248
3547,7.314546262849799
3548,5.488498087412543
3549,7.209160935044036
3550,6.595473097852891
3551,5.49225727551501
3552,7.104876057785862
3553,6.920714935042005
3554,0.3826208560182447
3555,7.761567760461637
3556,6.433834675633733
3557,6.959199234800536
3558,6.631106041130919
3559,6.841353659364586
3560,6.149460225264056
3561,7.160472506033968
3562,5.291266838879194
3563,4.909089367336921
3564,5.48788448356947
3565,4.432731588792848
3566,7.280049968738428
3567,3.7914094338370785
3568,7.555844841049582
3569,6.583523317685915
3570,7.779593385679778
3571,6.250464886139888
3572,6.460141903859458
3573,5.050379812872615
3574,6.520508776668212
3575,3.7489802311788964
3576,6.54363302841693
3577,7.443550728095123
3578,6.598765096176426
3579,7.334901378149839
3580,6.924616368138407
3581,4.991724681329497
3582,7.210650673563941
3583,6.360608456298329
3584,7.433796640543159
3585,6.171736972957445
3586,7.387306290449429
3587,6.1150780277316
3588,6.79939663350158
3589,4.049014891723682
3590,6.953787228426667
3591,4.5274128682795824
3592,6.441139899676469
3593,7.064867045290632
3594,6.925567621958864
3595,4.287037545154317
3596,7.6165277560468585
3597,3.877126718596954
3598,6.568521794824439
3599,7.58683271434942
3600,6.904516784514532
3601,7.567344288125
3602,6.961271571493897
3603,6.120423835659158
3604,6.248376017985906
3605,7.214451787752526
3606,4.812345938921915
3607,7.75823315106346
3608,6.457836496830667
3609,6.790030824935988
3610,6.718815281455588
3611,3.447761979729261
3612,4.549658383965354
3613,6.620118878274917
3614,6.471073454691603
3615,6.941738543537407
3616,6.920714935042005
3617,6.5791720058337315
3618,4.312244033368969
3619,6.400877267244545
3620,4.750076986677908
3621,5.671786908092605
3622,7.512211229570577
3623,7.231649204985316
3624,6.426851858974594
3625,5.135107933138576
3626,7.12983094772664
3627,7.184419232537898
3628,5.032390419759599
3629,4.11667405908376
3630,7.007388099198163
3631,6.772390690677801
3632,6.661086441397014
3633,6.880049473017679
3634,7.161083212490078
3635,6.305215648787099
3636,5.034818797858034
3637,6.403499169891882
3638,7.580956083126221
3639,7.325757316415199
3640,6.969421020097939
3641,7.0654730551683045
3642,7.571005969241635
3643,6.725533409268832
3644,7.228394308499385
3645,7.371634390678895
3646,7.6307432909127595
3647,6.5194897735723645
3648,6.858255241725645
3649,6.092977287864263
3650,6.249501257999655
3651,6.210357945348479
3652,5.385266428563303
3653,6.382936701300125
3654,5.798935802561798
3655,6.108599583743629
3656,6.747641366276385
3657,6.606953970636477
3658,7.747500928800425
3659,7.2995656503894475
3660,7.5394442447781795
3661,6.808840174954206
3662,7.211092997149062
3663,4.957386324122687
3664,4.148922452228866
3665,6.12494993342318
3666,7.053708286093806
3667,4.432731588792846
3668,7.579648080509233
3669,6.572049447931983
3670,7.132444177757488
3671,6.294923122277973
3672,7.604947295131461
3673,5.111706824311126
3674,7.681140644047282
3675,7.566388328632696
3676,6.854409856989627
3677,6.98348996109825
3678,4.766931142201755
3679,7.546893653742918
3680,7.639552940529095
3681,6.222482172761961
3682,6.953976113661405
3683,5.701177888295483
3684,5.289411431806653
3685,5.2425252666968865
3686,7.653726850073243
3687,5.474261608789246
3688,6.422825504099151
3689,4.942167924942342
3690,6.210092564646474
3691,4.826355704405185
3692,5.1890534335372696
3693,2.9995513837454597
3694,7.009876331218558
3695,5.215937365524265
3696,5.208930038244929
3697,6.676437408728041
3698,7.407430425212574
3699,7.637677199919884
3700,7.149913719462049
3701,7.231649204985316
3702,6.465082252093641
3703,7.36370224370701
3704,5.259106575668415
3705,5.098402832373741
3706,7.287971250876682
3707,6.294794245706392
3708,4.8657631785188284
3709,7.137268293293545
3710,7.461860720065966
3711,6.6981449128417205
3712,6.884819904781123
3713,4.870785548458867
3714,7.085354918528116
3715,5.306509028256666
3716,6.882914468700695
3717,5.264217964529865
3718,7.34858986306563
3719,7.004581426569568
3720,6.76702038844652
3721,6.254345821190738
3722,0.3826208560182447
3723,7.584154072120086
3724,7.529838526301848
3725,7.67484769323844
3726,3.8829267128500966
3727,6.373496377445736
3728,3.3277379589282168
3729,7.353741636901298
3730,3.3942914316521517
3731,7.251525866404376
3732,7.061669911227793
3733,6.925229177098342
3734,6.104849050975044
3735,6.820462930407627
3736,7.732343075467113
3737,4.256297343204308
3738,6.820494107687531
3739,5.627265362351926
3740,6.019954734001914
3741,6.389277041368335
3742,5.81199501830379
3743,7.132160971257101
3744,6.220488478648959
3745,7.605207485234827
3746,7.00370899733849
3747,3.852354070975996
3748,7.497169601271381
3749,2.919937933301905
3750,5.779139377186195
3751,7.252497927149998
3752,7.052081253171263
3753,7.557215149350471
3754,4.789809656280246
3755,5.878348181687854
3756,7.498928002454711
3757,7.548505137459149
3758,6.797432165448597
3759,6.79295887748488
3760,7.697788300493463
3761,6.243891741670616
3762,7.8002786416158045
3763,7.516830611116325
3764,7.546289067966536
3765,7.547940093590455
3766,7.516830611116325
3767,7.2300581223913705
3768,5.704305043778631
3769,5.522970461886638
3770,6.813200798777454
3771,5.2425252666968865
3772,5.779496619693781
3773,7.629240472845616
3774,5.936292762135179
3775,4.748494105201444
3776,7.309403385495069
3777,6.771292518047947
3778,1.9169911673208122
3779,7.0808452460806315
3780,7.272729093494965
3781,6.680062577919134
3782,5.414297716271921
3783,7.66697877828187
3784,4.691667880466396
3785,7.105345985589913
3786,6.489032475427351
3787,6.041888804284514
3788,7.142997471272034
3789,7.64859941859002
3790,6.326222295972671
3791,7.243592793803621
3792,7.673304495462611
3793,0.3826208560182447
3794,7.217393321181771
3795,6.629286546579563
3796,6.149680300432897
3797,7.340866758943501
3798,7.705537033719367
3799,3.745345814754061
3800,7.059842722749392
3801,6.871850419513383
3802,4.959792355149195
3803,3.5143340621174173
3804,6.019320031993265
3805,7.55375847484446
3806,5.973099844183783
3807,7.052081253171263
3808,7.067868893653282
3809,7.803827728235744
3810,7.217470403303111
3811,6.4073491776714375
3812,7.108534565660817
3813,7.170415080559545
3814,7.563574469101509
3815,6.906275560600498
3816,7.200650899626976
3817,6.866322401533952
3818,7.749256808117079
3819,7.810211284670712
3820,6.905572060166257
3821,6.54635391918051
3822,5.388429504361316
3823,6.655661229229594
3824,7.710880489382097
3825,2.661267346693273
3826,7.6716565239583865
3827,4.772727930377753
3828,4.323355345154464
3829,6.71327425176178
3830,5.638645341683197
3831,7.77092680032353
3832,5.331153866567858
3833,7.17631874379963
3834,4.2834653326878005
3835,6.302844169922793
3836,7.458433885228979
3837,5.8022747191904465
3838,7.764447931195124
3839,7.684165547235561
3840,5.101153330379217
3841,5.286730319625848
3842,6.751135925279817
3843,7.104575183424352
3844,4.418201581965382
3845,6.1739649067098625
3846,6.822412417885604
3847,7.520065377528898
3848,6.362884639858324
3849,6.963578456605744
3850,7.397322955118412
3851,7.6035692562073285
3852,5.634541216184795
3853,6.037320926301998
3854,7.061669911227793
3855,5.296313340492743
3856,6.050846929759573
3857,7.145163268669873
3858,6.206213503499622
3859,6.047058378303477
3860,7.642460042390559
3861,1.521395168897146
3862,5.08560032349344
