,sum_entropy
2631,203.983402689446
2632,201.55254140242357
2633,257.3737419279232
2634,365.4634669415863
2635,87.3948384005637
2636,331.58184133343343
2637,353.8169888972382
2638,213.88793050140438
2639,458.74173258790125
2640,195.15124438014308
2641,162.22326065246057
2642,571.0739669075888
2643,246.39677860971975
2644,646.3364498614341
2645,99.79070203336344
2646,232.55621858151525
2647,148.64195938106946
2648,484.85079515601444
2649,432.6682111972143
2650,760.9882539345314
2651,649.3544799292964
2652,421.0314050932461
2653,873.4574913530457
2654,456.4219913574923
2655,307.13189905395666
2656,246.6622613196603
2657,249.80534133875892
2658,147.97719191509808
2659,88.55187080675309
2660,158.1309601945331
2661,152.79397873446604
2662,1404.3114948502468
2663,330.9247447125059
2664,909.7834423341222
2665,79.42745466513854
2666,107.53691901242718
2667,136.05186953589867
2668,754.1937813147456
2669,206.16329756289613
2670,267.61644095092566
2671,706.2229369599778
2672,490.73391894440704
2673,258.5866804845043
2674,138.46186591587747
2675,367.7402880077529
2676,775.3306826693328
2677,248.91607728790768
2678,272.98156544993833
2679,73.46407135213079
2680,355.2533846088657
2681,459.9229964418364
2682,623.2287399142324
2683,56.69120295856423
2684,633.4484704954887
2685,250.00080639543688
2686,133.43285497704804
2687,1334.945859889253
2688,598.3518494546564
2689,185.1581578789438
2690,581.4772521552578
2691,419.0142584378065
2692,452.81558881791807
2693,453.2620909517783
2694,393.1683190526775
2695,688.1294982033128
2696,174.58297829600906
2697,197.7323378605646
2698,117.5271922725191
2699,315.41227774844776
2700,252.4260169247368
2701,342.9880272024166
2702,287.78683234844425
2703,115.7167955553783
2704,381.3546103277442
2705,45.992226214737634
2706,187.2182020499516
2707,10.476325436051706
2708,1392.2694262221933
2709,392.3975742156806
2710,285.87115845600636
2711,464.2297148271692
2712,225.36809901084973
2713,1185.4069560647922
2714,74.7757203772371
2715,183.00603570664381
2716,285.7564919041844
2717,676.2758999163498
2718,908.9194069741113
2719,331.1426106734419
2720,1722.4604456404963
2721,65.55696825388587
2722,371.3932321340856
2723,372.0230787954593
2724,115.28147772109291
2725,293.4625591132923
2726,133.47129331174926
2727,146.47846175913878
2728,1595.1818849122421
2729,211.68493153759033
2730,1028.1779566204154
2731,285.89734851292326
2732,191.05789438268977
2733,1595.1818849122421
2734,214.72760345622913
2735,709.5642707311983
2736,462.53123403973
2737,472.8257579492809
2738,531.856981717928
2739,177.4121384630732
2740,432.44992027356307
2741,99.6131699003998
2742,259.76099128309403
2743,132.87642626995165
2744,3059.7502350557234
2745,177.06244041258637
2746,30.411022351424613
2747,134.3460847254844
2748,154.3689327716801
2749,378.01402505670865
2750,83.67319839953224
2751,159.8287020623935
2752,1421.4901505036873
2753,87.54816584691672
2754,93.3911978348158
2755,218.1657078542824
2756,185.71603309967523
2757,1184.7107485662564
2758,151.1371918210993
2759,679.668072145845
2760,155.85665305599895
2761,1704.288613951367
2762,170.17069565942165
2763,268.803272505636
2764,123.42366940726895
2765,752.4714666762383
2766,86.56869280374445
2767,146.5629617053168
2768,95.84014188469698
2769,419.7518365917772
2770,280.8935311585759
2771,752.7461837094222
2772,360.9161127355656
2773,284.71358052867373
2774,280.2504646584981
2775,329.4628876536288
2776,257.3737419279232
2777,236.5432165175914
2778,721.5692759710171
2779,195.1751452193926
2780,168.10658036478938
2781,226.80136787490534
2782,100.79260245774978
2783,100.60585972409953
2784,461.69922785479855
2785,402.1595935116271
2786,172.04132445222496
2787,209.36887883044423
2788,442.0891816625494
2789,173.26292754949196
2790,80.45707841677407
2791,452.7444042227573
2792,170.19512258704026
2793,168.88874626925764
2794,161.42078705979483
2795,433.2582136468109
2796,102.8165472993852
2797,122.6965009387468
2798,563.6976728039721
2799,308.86847950570257
2800,175.44687205326937
2801,343.356436289781
2802,202.24228199995912
2803,123.15808481004929
2804,303.07999754775295
2805,1181.7762825772509
2806,189.47959859666656
2807,208.17921497637576
2808,89.54136782087167
2809,284.64830247446446
2810,610.8464345366452
2811,463.3607668400786
2812,241.02192898220108
2813,157.08454842445127
2814,365.4217004061439
2815,239.1365020434718
2816,251.2613115552511
2817,486.3498633228562
2818,256.87189830177823
2819,1417.7941150413799
2820,461.35373773618426
2821,132.8003742755839
2822,1153.524946405352
2823,271.932653986629
2824,201.3421361447596
2825,585.5094369206513
2826,242.74626118672788
2827,307.33146857211983
2828,321.29064530251236
2829,133.57573910878273
2830,90.42173555405384
2831,57.63534937588675
2832,749.3588256608925
2833,57.63534937588675
2834,61.35855270356482
2835,435.2169107134796
2836,5.806172354820118
2837,141.70822111053357
2838,150.8587552301017
2839,72.10710263047115
2840,188.49701393025433
2841,637.9060891614283
2842,163.63820872780175
2843,494.84389575667217
2844,168.13559281578358
2845,1171.1900400162542
2846,85.52571452173173
2847,1621.9424901551624
2848,155.70602124278048
2849,49.09380071527698
2850,143.28594351201815
2851,849.3999633192135
2852,311.187406585075
2853,587.2257048323113
2854,132.289409009502
2855,132.34532039060315
2856,704.1362488755026
2857,132.60099542546672
2858,353.58090677298054
2859,69.31605818771857
2860,144.50125358851503
2861,334.72791712891257
2862,173.5039480813099
2863,211.0365292292071
2864,411.04915761708395
2865,120.23291523542649
2866,197.07699117328383
2867,209.6094618120103
2868,480.6852056965594
2869,148.14051177627346
2870,62.544381943766346
2871,140.12623780757812
2872,295.21342140925685
2873,134.84203253656239
2874,382.9154198416989
2875,261.0512903291121
2876,337.4382231977837
2877,599.1214087292906
2878,165.21724654518522
2879,177.63375941752759
2880,257.3465636514156
2881,369.5602453534308
2882,190.21078869738417
2883,406.91408979500034
2884,238.20651273686076
2885,747.0711167261065
2886,280.1710238102154
2887,341.4885782119411
2888,424.62667352491246
2889,642.5679792905172
2890,139.27832031175217
2891,175.2339364420793
2892,122.6953129657093
2893,205.1443969832971
2894,519.6413770639676
2895,348.72384853023476
2896,162.48857835019018
2897,34.67646748739376
2898,960.7736974237874
2899,216.8699048316825
2900,137.3961897527835
2901,90.86267128982706
2902,251.5603972774589
2903,739.020662175483
2904,236.77792026187217
2905,0.3826208560182447
2906,468.2380860203754
2907,127.34670383825481
2908,1974.774697887922
2909,831.1596128816099
2910,662.5790598760815
2911,99.73323226991377
2912,0.3826208560182447
2913,280.73927652524765
2914,161.083610682186
2915,329.72750836034095
2916,116.73149070726654
2917,395.5007341475283
2918,197.9209424620831
2919,372.4373482140026
2920,221.70173144261332
2921,268.7494706510387
2922,675.6163953344216
2923,424.62667352491246
2924,380.74643705399785
2925,212.33104496233574
2926,903.6221967436984
2927,178.39483923390324
2928,387.73049199431244
2929,64.51992579463709
2930,289.87775170718515
2931,134.66252248271957
2932,325.2678695129827
2933,113.29168283149397
2934,447.1099514846766
2935,803.2150488236512
2936,82.39110154802601
2937,426.55775165738373
2938,218.47665411739425
2939,97.56540576514998
2940,724.98010633594
2941,130.48142917734208
2942,242.46240064528152
2943,365.95186224939994
2944,583.037762434688
2945,472.3275378363503
2946,442.1403884939289
2947,1123.6378877360391
2948,359.1477309183025
2949,226.46323644240613
2950,356.73067927651175
2951,135.25047727722657
2952,191.69505218261392
2953,1360.0697304220996
2954,105.15344303348975
2955,249.37273229334025
2956,66.9109180743621
2957,308.24217922693936
2958,294.55492964973143
2959,185.86683950438407
2960,160.6926735669485
2961,1571.194283015727
2962,270.33616469880405
2963,151.5652275529673
2964,604.9906809201052
2965,330.09870626699916
2966,208.46070561628818
2967,129.83576021209535
2968,563.8231365721182
2969,564.7206648917514
2970,232.3244562820044
2971,1063.1699668530803
2972,493.1007766678146
2973,361.99600801666907
2974,628.1524244624092
2975,324.642138616413
2976,398.4895940863481
2977,356.38214263763774
2978,493.1007766678146
2979,170.8079308276892
2980,91.04306728536706
2981,562.43570106614
2982,215.49068854381147
2983,311.6491339148325
2984,498.72714602382456
2985,290.93095045487473
2986,543.047361424432
2987,97.72394906146494
2988,259.9561317162047
2989,225.67413611786122
2990,176.58938227680724
2991,233.36844500583766
2992,181.14248549267583
2993,163.32642214377407
2994,541.2680935218375
2995,148.1575677244818
2996,91.40521474763713
2997,127.62455196699504
2998,25.384589159425843
2999,192.86156036299155
3000,635.9201912737861
3001,165.76198129787824
3002,297.94792397175337
3003,181.97300285464473
3004,35.235041873830205
3005,104.10269561100314
3006,203.60690666537343
3007,201.53168059431243
3008,160.73081967965157
3009,171.03971139027342
3010,191.0756908667654
3011,493.78356151037445
3012,719.1899323323942
3013,235.4499965170502
3014,271.4999087404585
3015,535.7793269067706
3016,62.501524758980715
3017,529.4403265154695
3018,708.839754223529
3019,131.7492959082666
3020,633.4484704954887
3021,275.36814812602717
3022,142.110991075319
3023,332.3459135521046
3024,1384.946267793737
3025,461.8932078328393
3026,216.45284010463777
3027,792.2144031036246
3028,240.2192214375624
3029,175.10048226050424
3030,509.76306419724773
3031,689.5820072340259
3032,1059.4379562381707
3033,319.67846418537636
3034,615.6774263181153
3035,510.3143651276917
3036,1193.9042775935902
3037,101.08862710306843
3038,0.3826208560182447
3039,265.9533786903752
3040,168.43488926541096
3041,529.6111186141594
3042,789.0954655442898
3043,615.8252232408483
3044,68.45795933516027
3045,124.53191326627578
3046,522.9542170084088
3047,366.58445977432575
3048,260.27753164630997
3049,92.54497716007754
3050,588.8880844605186
3051,549.3914400227063
3052,133.81895591356013
3053,283.2868630398194
3054,223.85324951209262
3055,238.98706734044688
3056,251.1993307330504
3057,909.5304920655293
3058,144.32329332008717
3059,216.36377898454938
3060,117.20492936353816
3061,490.73410264163743
3062,235.09314013855115
3063,2017.4409157628638
3064,225.67413611786122
3065,556.1950298867044
3066,701.595893206581
3067,30.989960410483167
3068,1105.9861312915345
3069,252.4260169247368
3070,404.2154874211955
3071,96.8335535087455
3072,97.72394906146494
3073,164.22699134554134
3074,149.30121051828434
3075,731.4877904438275
3076,273.4121899306834
3077,1354.8775794281125
3078,74.58103821484826
3079,141.21769509141393
3080,246.1933613952094
3081,411.1624195492707
3082,1066.0475147506293
3083,27.92492516396195
3084,3206.864754963952
3085,207.26773920885262
3086,339.2255547120525
3087,81.18776961967272
3088,776.9662152109502
3089,73.50177239812132
3090,459.40462130912397
3091,534.3020376504545
3092,233.80692145309547
3093,211.28531397374852
3094,394.6535413697559
3095,108.32935996679394
3096,130.3806811318732
3097,692.6653651729541
3098,471.0284679583088
3099,89.82389555344406
3100,139.38926514756324
3101,112.18145557397152
3102,127.27565277104357
3103,1173.6224063724094
3104,473.2348232963919
3105,128.99173192118053
3106,81.97788746055444
3107,314.30577623656103
3108,148.3933492386995
3109,8.543481711259714
3110,569.0564343411127
3111,223.87864204406878
3112,97.64040203236749
3113,135.2532516797456
3114,489.2735451239674
3115,152.01835411242243
3116,1087.238330550436
3117,791.5042745933821
3118,245.5427159665427
3119,113.28995366559899
3120,143.8063985575252
3121,311.77700006182425
3122,143.80581371884819
3123,241.77381552321967
3124,47.57786121464691
3125,292.53701632745987
3126,180.99133190622243
3127,630.7223664433267
3128,366.7265573030733
3129,830.3232871185689
3130,608.6907498421148
3131,510.3143651276917
3132,397.4578893757469
3133,696.0237567154421
3134,179.84748019791954
3135,1210.6580828897372
3136,225.021051653752
3137,153.96301727545972
3138,605.3689324439878
3139,135.2532516797456
3140,113.29168283149397
3141,1548.6237152256558
3142,364.12811282742916
3143,736.7516296460557
3144,93.29173117784615
3145,412.65953493007004
3146,249.04819868395194
3147,316.66088471567605
3148,329.6957418221506
3149,493.64553647745623
3150,111.61396191832324
3151,159.01037908288203
3152,75.88569926257742
3153,972.2177795720748
3154,527.8647640518989
3155,585.5094369206513
3156,61.684870658192715
3157,264.6317966572185
3158,1018.4543951054361
3159,419.67194145488975
3160,355.6297348083213
3161,230.7857508356511
3162,155.27852164092508
3163,154.95862061219972
3164,570.0665696343888
3165,219.1894761707225
3166,280.1710238102154
3167,82.5530016128872
3168,708.753058625962
3169,784.1679087295522
3170,73.9807804183485
3171,336.1204069551031
3172,126.1660177867605
3173,206.90641308522888
3174,228.02854225723445
3175,838.1378844375959
3176,177.90229332076964
3177,315.5097810324089
3178,731.9840318534109
3179,107.83778817633674
3180,503.332165713058
3181,88.79160993060009
3182,161.29328217443955
3183,532.7981607766399
3184,35.110786060472556
3185,456.94318748977906
3186,178.46468647454947
3187,40.46140652993126
3188,97.72394906146494
3189,1154.3724758705198
3190,142.90515515952538
3191,178.46468647454947
3192,758.0572206596295
3193,496.02187841945346
3194,283.1771712748457
3195,54.416076699765235
3196,790.1098826150944
3197,272.5356610869415
3198,95.37274292726453
3199,344.29264258510506
3200,281.01958988639683
3201,360.88071846507677
3202,138.87224545515434
3203,58.38592125522485
3204,459.5844301172611
3205,1223.8720617150236
3206,273.4121899306834
3207,7.1582821677241135
3208,273.4121899306834
3209,488.3536278230648
3210,772.9597085166351
3211,102.26184951832506
3212,243.598126716898
3213,159.4430800820977
3214,269.5569994379881
3215,310.7300925249835
3216,581.9469328356273
3217,101.8903264250356
3218,250.88056172854462
3219,273.7435834650732
3220,43.311913571811544
3221,378.85241771701754
3222,278.72255294328164
3223,263.3037917491748
3224,126.93341263944507
3225,368.9406711148581
3226,110.87907233701246
3227,647.4706907373487
3228,296.30813363039977
3229,253.8623320734494
3230,102.72900508977648
3231,107.50147923739961
3232,24.85275801356822
3233,132.54920427527762
3234,252.26745322300079
3235,1254.1208059669552
3236,98.8517543919412
3237,141.62618799137
3238,128.41646744342975
3239,31.333318430686123
3240,383.6101843756597
3241,188.6935987622886
3242,139.78988854723917
3243,148.2865198858715
3244,275.69921886689576
3245,286.8408665446068
3246,1033.7950512194848
3247,832.928644883273
3248,28.321826059916432
3249,71.21675529368179
3250,1106.1295562200826
3251,211.1287638626389
3252,178.0224569850576
3253,552.8228863558056
3254,546.1535729860085
3255,510.02407666282704
3256,234.61157777928565
3257,276.9473046167593
3258,223.7607292261922
3259,283.40743822122636
3260,1011.9620405312334
3261,510.3143651276917
3262,425.1900158546096
3263,231.08751173661204
3264,369.47997019943733
3265,70.68026064593886
3266,694.1971899678316
3267,2401.1935351390343
3268,135.5428163180694
3269,115.49571153452844
3270,189.96718567430986
3271,388.8923222334014
3272,675.1518655956842
3273,520.9578001188339
3274,61.03633440408788
3275,1017.4799024880554
3276,202.8495848349639
3277,97.72394906146494
3278,200.3671880737905
3279,365.6484634431437
3280,111.29011682469981
3281,102.0860646378304
3282,336.39383236377125
3283,576.887905311416
3284,1102.336292308566
3285,147.87664933250363
3286,464.9543932370635
3287,183.54465747675772
3288,1897.9438727466625
3289,537.1509213809688
3290,570.0665696343888
3291,268.36141949017696
3292,496.74023465518326
3293,665.8999790046815
3294,268.02542867338104
3295,112.02436840911777
3296,226.59865255540083
3297,46.10965915681752
3298,935.7713284006211
3299,152.52676699844457
3300,287.66043802395586
3301,559.162229430395
3302,350.3610144795045
3303,512.6902668951761
3304,72.0773935266888
3305,364.2008145978014
3306,27.42072477205063
3307,462.4391431450823
3308,81.08039770015378
3309,254.3557795002747
3310,135.2532516797456
3311,454.8744124953376
3312,456.3310897497794
3313,956.7343994359455
3314,211.32063376970774
3315,400.88357888593583
3316,222.8794092446134
3317,840.2009330986575
3318,0.3826208560182447
3319,509.76306419724773
3320,453.60813333886745
3321,191.72168100615903
3322,457.1367850826955
3323,250.05512315376248
3324,330.09870626699916
3325,443.6172853558606
3326,9.322267996989185
3327,328.95205061468823
3328,1168.6198640044893
3329,114.99843191682007
3330,36.09281448585986
3331,511.89630123577683
3332,443.0602858526274
3333,112.26351069381174
3334,69.99983323260766
3335,75.38304219195024
3336,343.14226235265005
3337,78.05124668982332
3338,189.96718567430986
3339,111.4248551853728
3340,55.69250115795991
3341,295.6292898756945
3342,428.25651053834537
3343,243.82104225065623
3344,230.31288373188755
3345,2718.641169236588
3346,396.3290444396751
3347,292.4342423157178
3348,428.6726340259149
3349,365.1902399372034
3350,54.96688734714211
3351,258.7829103233094
3352,433.7022100316138
3353,559.2764955011577
3354,538.8392909911977
3355,198.89691684513494
3356,313.2989121337881
3357,771.3309693428685
3358,518.3278228119598
3359,71.25873342783633
3360,137.185502563838
3361,76.00482793632759
3362,131.11948869153102
3363,113.30514515168042
3364,84.05636223186643
3365,156.3555643183344
3366,271.4726950395178
3367,488.81321804271784
3368,122.766134933073
3369,159.1151833631767
3370,226.39836556454543
3371,1165.9956288430662
3372,149.23967903727242
3373,149.2279767121241
3374,448.9109820075162
3375,175.5648672130478
3376,4780.182865404179
3377,311.6454311040462
3378,123.6236857999399
3379,926.4166167528111
3380,380.4795667246644
3381,345.1683412102413
3382,962.7619814785847
3383,318.2843541137985
3384,599.8826090364339
3385,98.09673504956884
3386,151.5666145361479
3387,151.74724046254423
3388,366.81438352019615
3389,214.8089149653676
3390,221.46818949157756
3391,350.41529565285146
3392,369.2924693703057
3393,233.90234153974615
3394,588.0400958548564
3395,0.3826208560182447
3396,137.5074468396842
3397,801.6307196523751
3398,452.4049046531557
3399,267.10072852024365
3400,173.86248793668176
3401,66.26153077326335
3402,335.8010140956449
3403,362.81119621327986
3404,537.4525128943947
3405,276.9498975012556
3406,45.807127192107174
3407,1538.9741050227954
3408,254.04346667997365
3409,300.38896582469425
3410,187.2743493356245
3411,164.34122225572662
3412,202.22979772041649
3413,155.13998646620206
3414,61.47661393766524
3415,168.0220315474706
3416,25.42893607796611
3417,221.5844156422059
3418,422.7356011235607
3419,42.5758619414635
3420,467.4596794615773
3421,1114.743969306477
3422,493.8954214916234
3423,60.10746279145349
3424,122.01639809944615
3425,523.1305322314031
3426,1032.1674695820075
3427,173.26292754949196
3428,354.62565768971825
3429,234.33967671761255
3430,180.5595178373261
3431,760.4443631788041
3432,381.25119879270375
3433,425.31775172241083
3434,1634.041489756106
3435,232.29379391045657
3436,1497.188508002324
3437,77.00999687339652
3438,910.8026045611759
3439,114.44459506563287
3440,186.0000492263372
3441,109.96503415789597
3442,178.22197426566515
3443,87.53883122965668
3444,209.49407453558686
3445,58.34969668866529
3446,166.36405571131795
3447,221.37462418498242
3448,195.51310222543316
3449,195.51306175469085
3450,489.200803982319
3451,1255.8862292295762
3452,97.72394906146494
3453,293.58270091253365
3454,631.0349088039103
3455,561.3722202190532
3456,312.63572647350645
3457,120.27363947750008
3458,266.8017324725955
3459,125.7978788001543
3460,177.2285420549725
3461,94.43879329102006
3462,887.4992404896303
3463,500.32375748792833
3464,85.89984365020368
3465,2154.2629157360125
3466,51.97224824925998
3467,48.03277099398989
3468,164.2690425217147
3469,95.47686657611912
3470,424.075347226524
3471,364.12811282742916
3472,88.30131608774491
3473,275.12547921650867
3474,198.3189641020718
3475,74.09344305924255
3476,45.99900780073037
3477,874.931545676404
3478,99.98087536303612
3479,525.4450517204539
3480,145.43989120760196
3481,349.53060511161846
3482,254.58100159921776
3483,353.62447527385734
3484,694.1971899678316
3485,88.30131608774491
3486,353.6004108588142
3487,642.2064010820802
3488,559.2764955011577
3489,194.99820618843194
3490,992.0551772450586
3491,798.8719321165077
3492,1029.3457413404374
3493,329.3353215900792
3494,123.83778573185143
3495,219.5014242909765
3496,84.5388077847059
3497,751.1023372554453
3498,332.74997596678054
3499,369.47997019943733
3500,145.35441903398558
3501,135.05644941248744
3502,655.4107441693988
3503,61.35760011202211
3504,101.32897336795263
3505,223.92251053753424
3506,364.81912299320635
3507,112.08814375586701
3508,150.79197375292077
3509,778.8320929469226
3510,369.56024535343073
3511,135.2532516797456
3512,578.3276130023386
3513,162.61158244066576
3514,117.36192234537023
3515,285.5967550176389
3516,433.2449888213819
3517,126.1660177867605
3518,179.92376160369378
3519,561.1117738833001
3520,98.30724304621958
3521,343.22236997076715
3522,123.39235091835828
3523,42.83331226622537
3524,344.6455963920687
3525,69.04621105105214
3526,196.22069617319815
3527,173.13383926533027
3528,125.43683854138834
3529,266.04693120692923
3530,229.38901280528475
3531,340.52457907298844
3532,187.73945936660894
3533,53.38675037476059
3534,746.0403432981138
3535,171.9661388616494
3536,235.05434859215558
3537,58.43251895621502
3538,275.4570517046587
3539,214.28148031086002
3540,234.4304968435404
3541,177.06244041258637
3542,594.4247902689973
3543,760.3727464026033
3544,373.10416098838476
3545,249.60158792856924
3546,836.1305207828902
3547,319.5766806224668
3548,105.74878793097474
3549,115.1745210652519
3550,136.66275814698935
3551,157.09568406980355
3552,1014.1635707768651
3553,530.3806183299306
3554,0.3826208560182447
3555,943.304269255026
3556,282.9794483520884
3557,663.3515299496195
3558,295.8458473180469
3559,434.99964890443437
3560,167.9110419604595
3561,84.28129834585046
3562,149.83018968047293
3563,876.3527541116212
3564,191.889815552613
3565,205.38783587858438
3566,1185.6493489476727
3567,55.48859038253961
3568,368.05589174417
3569,388.171950892265
3570,405.7375855466324
3571,246.19693900838303
3572,296.30813363039977
3573,829.7382051034243
3574,447.34928112511693
3575,97.8913938586781
3576,475.2212798528367
3577,368.7615266972579
3578,455.85533495468894
3579,158.7484212514046
3580,960.2606725476757
3581,181.9431683318565
3582,564.0304577065306
3583,177.20974609093582
3584,927.4965885150577
3585,90.96326783307427
3586,377.55763339364887
3587,284.72897078156376
3588,605.3611695955431
3589,311.6491339148325
3590,611.6143816291391
3591,13.410073114945872
3592,1042.7859348564573
3593,168.93243863241122
3594,1127.656720358796
3595,536.2442896450542
3596,686.2730312425342
3597,360.64711377500964
3598,89.15729416919982
3599,368.5000475225636
3600,120.39639109408098
3601,382.57695630050046
3602,807.4161139004054
3603,82.72168600968986
3604,173.5039480813099
3605,230.24935748960178
3606,543.8821542004937
3607,279.71220134876364
3608,202.1891868362396
3609,677.9637766197915
3610,116.0651035750446
3611,308.30631567068383
3612,210.13903980690273
3613,259.4133173783801
3614,128.99173192118053
3615,605.1314709289162
3616,530.3806183299306
3617,1451.770373199674
3618,392.78286884093626
3619,70.2530005207923
3620,204.93403170515833
3621,410.82350069152784
3622,119.4012608758023
3623,213.0995618577442
3624,156.90851550486153
3625,290.7485606830794
3626,269.50043200114504
3627,776.2408835508521
3628,297.31063256082604
3629,303.13613022171893
3630,209.68444547075796
3631,161.36672486311647
3632,1562.3645221525605
3633,324.6395405968195
3634,384.5687730628416
3635,534.0558086987668
3636,330.23633737894835
3637,958.7521649477026
3638,395.3326775007211
3639,523.3056977640683
3640,353.38005359935727
3641,274.0470001146919
3642,536.5804691828273
3643,120.29142980725165
3644,363.1211456491556
3645,109.90744241952349
3646,165.08632723906476
3647,136.12788277763872
3648,874.931545676404
3649,151.44291666437417
3650,476.82632347619955
3651,136.16599654169113
3652,232.29379391045657
3653,101.67272750321045
3654,417.3745789661229
3655,66.24709672390088
3656,654.8318314317952
3657,608.7220907389341
3658,347.41153222088946
3659,4871.664863945764
3660,129.23757725540898
3661,419.7518365917772
3662,79.27396952693094
3663,88.16298114697285
3664,164.12314921812117
3665,272.7674999597547
3666,283.5094537322169
3667,205.38783587858435
3668,287.62439452517884
3669,532.4956975930735
3670,643.7966062729754
3671,308.80914019972505
3672,386.61233338100436
3673,445.91400458936687
3674,351.3735727259502
3675,377.98465825758484
3676,94.87347298633556
3677,406.6038117607905
3678,317.4938727799013
3679,278.15658278405084
3680,584.5554705952402
3681,1394.0902661303253
3682,241.72572776886324
3683,455.7432647178352
3684,211.41567748841996
3685,248.95187642345326
3686,282.75251146430753
3687,496.04099546029676
3688,368.4130101900256
3689,87.45786423013186
3690,256.93561713158334
3691,461.4934763913116
3692,1266.1795727042065
3693,117.91821792874438
3694,365.5214784138999
3695,424.075347226524
3696,194.6501737189209
3697,971.9748056719618
3698,426.65374022417154
3699,319.75276945247975
3700,351.7498013805578
3701,213.0995618577442
3702,146.8651463466726
3703,102.8217598441406
3704,293.4980395437006
3705,90.64342170712673
3706,1005.1219636503458
3707,640.7868541831122
3708,830.2945286599912
3709,204.46820983434208
3710,310.94112295055965
3711,117.9441407430806
3712,445.41143721784675
3713,87.28165950822685
3714,750.273488845256
3715,46.60030553642759
3716,1385.7328493015805
3717,623.0487087890392
3718,540.166618575307
3719,350.5915155502764
3720,711.0721272415342
3721,181.74112808535048
3722,0.3826208560182447
3723,203.1341345380068
3724,1043.790388451279
3725,251.0458645023442
3726,93.77527020051048
3727,392.392256233252
3728,368.12218750115363
3729,451.3012896582265
3730,43.75272295992344
3731,1264.524826319236
3732,789.0954655442898
3733,213.29782219048278
3734,743.9392834939683
3735,290.3497947413009
3736,849.1624897500013
3737,161.55931696082416
3738,306.25545774097037
3739,402.9906776202899
3740,686.6765068056485
3741,105.98890885860988
3742,216.12815778130582
3743,775.6021234500724
3744,596.9231918988488
3745,338.44704488444535
3746,317.999294622236
3747,158.81839554233275
3748,234.68345129266203
3749,194.4067299231877
3750,79.12222927902941
3751,629.6390680028086
3752,171.03971139027342
3753,825.582866179225
3754,363.22145387466503
3755,382.7561042893782
3756,563.8591918754516
3757,169.76830047942536
3758,403.8386641922204
3759,408.09627806489215
3760,274.34199078923683
3761,464.6919827265346
3762,390.98817444291
3763,479.7293920807206
3764,290.7510325090296
3765,373.95389871704083
3766,479.7293920807206
3767,824.0116474153266
3768,140.40404381502444
3769,983.8767788578823
3770,264.56458387778315
3771,248.9518764234533
3772,695.6181743983914
3773,729.0009670449961
3774,375.2254058602401
3775,201.6537805812009
3776,243.25668152476706
3777,955.3328872906844
3778,35.36442634967276
3779,3278.195973657954
3780,548.4392699543326
3781,330.13668852529685
3782,267.34023956142033
3783,518.2912519442374
3784,158.28261190332276
3785,332.41084262990057
3786,200.16795497109382
3787,209.82292307420767
3788,291.9659466470954
3789,996.5808417400403
3790,459.8352912491358
3791,1483.3355120844394
3792,1178.4057560808824
3793,0.3826208560182447
3794,530.4310889255274
3795,268.19398238832144
3796,456.7735256930914
3797,356.38895547169716
3798,780.0993616683403
3799,320.0387639819262
3800,77.51805860105645
3801,279.0146181767895
3802,108.42415589113332
3803,52.28305062189775
3804,582.5149697501311
3805,871.5877923205197
3806,153.32557804574816
3807,171.03971139027342
3808,665.5407629742009
3809,1153.524946405352
3810,125.22450478981423
3811,238.3712318846517
3812,100.11481087323212
3813,490.8185022576401
3814,677.7638536823159
3815,651.0619966112472
3816,336.59223934356163
3817,348.84582212797
3818,1078.4386226361871
3819,366.11530573448016
3820,510.20521935170837
3821,148.26983435856877
3822,63.939238296653805
3823,143.51430534670482
3824,3638.6787817940044
3825,312.4243645242386
3826,476.1961791789583
3827,173.2274759974738
3828,516.6595652886933
3829,228.54036972632434
3830,324.68495796424276
3831,1047.583897387866
3832,322.25819072862157
3833,219.77824750175256
3834,128.31881159747348
3835,175.2339364420793
3836,724.6422927211141
3837,61.656248173864086
3838,169.92897816507886
3839,243.70266162643819
3840,1491.5716436482016
3841,195.12272155453505
3842,584.7441429374321
3843,562.4159392531793
3844,101.42166279845208
3845,893.8302189887038
3846,40.790050657921036
3847,332.42100537951393
3848,177.06244041258637
3849,624.1667664717795
3850,546.5239943288415
3851,508.6771897830282
3852,125.11324160342635
3853,53.477460656808674
3854,789.0954655442898
3855,110.3358957039496
3856,301.4070949900643
3857,847.4745724931033
3858,361.78501159218854
3859,260.2274387766472
3860,320.344144754955
3861,97.72394906146494
3862,103.64613173299225
3863,92.46564559218992
3864,394.38544444724903
3865,895.5971177721618
3866,705.6118427271746
3867,432.27209213674683
3868,120.18867976303993
3869,188.92272096092447
3870,220.95055628901892
3871,457.1367850826955
3872,347.1998932910684
3873,751.1023372554453
3874,434.4522103377278
3875,879.2804282942377
3876,99.29398551899229
3877,0.3826208560182447
3878,121.1384297933634
3879,440.7073776099653
3880,888.9459357334999
3881,216.19975855323025
3882,375.0242597881688
3883,434.74213229425817
3884,80.23564674698396
3885,630.2234676419904
3886,151.50105330792437
3887,435.0017337208574
3888,227.44702559388173
3889,100.56894646550737
3890,315.9763059076949
3891,334.9821442328029
3892,744.6119206576801
3893,486.3498633228562
3894,174.07382534165959
3895,178.93073689467317
3896,183.00603570664381
3897,209.13991198141312
3898,293.4980395437006
3899,536.5804691828273
3900,1093.5119226022628
