,avg_entropy
2600,7.118958882984228
2601,7.303122744213053
2602,2.889631775191772
2603,6.46504734839528
2604,7.003544592416111
2605,6.2893834106607835
2606,5.047434574723475
2607,8.480627553193742
2608,6.840860292423503
2609,5.841596859906108
2610,5.682990755599578
2611,3.5160998174173015
2612,5.179122946978293
2613,7.044012027040691
2614,6.545337441578228
2615,5.449810355200203
2616,7.108706958633756
2617,7.435149049311122
2618,7.136366603007154
2619,6.435341472614609
2620,5.917444433179684
2621,5.06882766656538
2622,6.932448855396395
2623,6.950125956657624
2624,5.234932035845254
2625,6.779173432432683
2626,6.74334215787893
2627,6.833439605127206
2628,5.2954484777331094
2629,7.519733144411187
2630,5.171913783389969
2631,7.554940840349851
2632,6.95008763456633
2633,4.219241670949561
2634,7.775818445565666
2635,5.82632256003758
2636,6.631636826668669
2637,6.100292912021349
2638,7.6388546607644425
2639,7.28161480298256
2640,5.135559062635345
2641,7.053185245759155
2642,7.321461114199856
2643,7.4665690487793865
2644,6.155585236775562
2645,3.326356734445448
2646,3.633690915336176
2647,5.505257754854425
2648,6.552037772378574
2649,7.211136853286905
2650,6.675335560829223
2651,6.764109165930171
2652,6.284050822287256
2653,7.044012027040691
2654,6.712088108198416
2655,7.491021928145284
2656,7.474613979383646
2657,3.6203672657791146
2658,4.227919769002802
2659,6.811682369750238
2660,6.588790008105545
2661,5.456927811945215
2662,5.401198057116334
2663,4.297723957305272
2664,5.228640473184611
2665,6.618954555428211
2666,7.1691279341618115
2667,4.85899534056781
2668,7.394056679556329
2669,4.386453139636088
2670,4.387154769687306
2671,7.133565019797755
2672,4.586298307891655
2673,5.501844265627751
2674,1.68855934043753
2675,6.938496000146281
2676,5.7009609019803875
2677,6.071123836290432
2678,4.475107630326858
2679,5.247433668009342
2680,5.7298933001429955
2681,7.300365022886292
2682,6.924763776824804
2683,4.360861766043403
2684,7.541053220184389
2685,6.410277087062484
2686,6.065129771684002
2687,7.177128278974478
2688,5.644828768440155
2689,5.610853269058903
2690,6.320404914731063
2691,4.554502809106593
2692,7.423206374064231
2693,6.973262937719666
2694,5.781887044892316
2695,7.399241916164653
2696,5.819432609866968
2697,6.591077928685487
2698,5.109877924892134
2699,7.009161727743284
2700,7.64927324014354
2701,7.297617600051417
2702,4.111240462120632
2703,3.2143554320938414
2704,7.062122413476744
2705,6.5703180306768045
2706,6.93400748333154
2707,3.492108478683902
2708,6.187864116543081
2709,6.036885757164317
2710,7.522925222526483
2711,7.737161913786153
2712,7.512269967028325
2713,7.141005759426459
2714,5.7519784905567
2715,7.038693681024762
2716,6.969670534248399
2717,5.682990755599578
2718,5.475418114301876
2719,5.8095194854989805
2720,6.195900883598908
2721,4.370464550259058
2722,6.403331588518718
2723,6.200384646590988
2724,6.7812633953584065
2725,7.3365639778323075
2726,7.415071850652737
2727,5.050981439970303
2728,7.351068594065632
2729,7.056164384586344
2730,6.307840224665125
2731,6.353274411398295
2732,7.6423157753075905
2733,7.351068594065632
2734,7.157586781874304
2735,7.548556071608493
2736,6.903451254324328
2737,6.389537269584877
2738,7.091426422905706
2739,5.068918241802091
2740,6.5522715192964105
2741,4.527871359109081
2742,6.660538238028052
2743,6.6438213134975825
2744,7.3728921326643935
2745,6.323658586163799
2746,6.082204470284923
2747,7.463671373638022
2748,7.016769671440005
2749,6.872982273758339
2750,4.183659919976612
2751,6.393148082495739
2752,7.107450752518437
2753,4.863786991495373
2754,6.670799845343986
2755,5.741202838270589
2756,7.4286413239870095
2757,6.808682463024462
2758,5.397756850753546
2759,7.636719911751068
2760,5.195221768533298
2761,5.480027697592821
2762,7.0904456524759025
2763,5.071759858596906
2764,6.8568705226260525
2765,5.65768020057322
2766,7.2140577336453715
2767,3.2569547045625957
2768,5.637655404982175
2769,6.662727564948844
2770,4.842991916527171
2771,6.021969469675378
2772,6.809737976142747
2773,6.778894774492231
2774,7.006261616462453
2775,6.589257753072576
2776,4.219241670949561
2777,6.957153426987982
2778,6.872088342581115
2779,5.576432720554074
2780,4.944311187199688
2781,5.53174067987574
2782,6.299537653609361
2783,6.287866232756221
2784,5.562641299455405
2785,7.447399879844947
2786,7.480057584879346
2787,6.542777463451382
2788,6.31555973803642
2789,6.930517101979678
2790,6.1890060320595435
2791,6.2881167253160735
2792,5.673170752901342
2793,7.037031094552401
2794,6.725866127491451
2795,7.2209702274468475
2796,6.0480321940814825
2797,5.112354205781116
2798,7.135413579797115
2799,7.5333775489195745
2800,4.7418073527910645
2801,6.86712872579562
2802,6.741409399998637
2803,4.561410548520344
2804,7.216190417803642
2805,7.479596725172474
2806,5.92123745614583
2807,6.939307165879192
2808,5.596335488804479
2809,5.9301729682180095
2810,7.635580431708066
2811,6.619439526286837
2812,5.878583633712221
2813,6.829762974976142
2814,6.6440309164753435
2815,6.293065843249258
2816,6.128324672079295
2817,6.316231991205925
2818,5.837997688676778
2819,6.084953283439399
2820,7.323075202161655
2821,6.989493382925468
2822,7.639238055664583
2823,7.156122473332343
2824,4.1946278363491585
2825,6.729993527823578
2826,4.58011813559864
2827,7.4958894773687765
2828,7.302060120511644
2829,4.452524636959424
2830,7.535144629504487
2831,7.204418671985843
2832,6.516163701399066
2833,7.204418671985843
2834,4.719888669504986
2835,7.376557808703044
2836,0.23224689419280473
2837,5.9045092129388985
2838,7.183750249052462
2839,6.55519114822465
2840,5.544029821478069
2841,7.594120109064623
2842,6.293777258761606
2843,6.872831885509336
2844,6.46675356983783
2845,7.8079336001083615
2846,6.108979608695123
2847,6.7300518263699685
2848,5.766889675658536
2849,7.013400102182425
2850,5.97024764633409
2851,5.778231042987847
2852,5.984373203559135
2853,5.992099028901135
2854,6.299495667119143
2855,6.015696381391052
2856,6.231294237836306
2857,5.304039817018669
2858,7.522998016446395
2859,6.931605818771857
2860,6.020885566188126
2861,7.60745266202074
2862,6.1965695743324956
2863,4.396594358941814
2864,2.107944398036328
2865,2.796114307800616
2866,3.2307703471030136
2867,6.986982060400343
2868,6.770214164740273
2869,7.054310084584451
2870,6.254438194376634
2871,5.00450849312779
2872,6.150279612692851
2873,4.994149353206014
2874,7.658308396833978
2875,6.215506912597907
2876,7.498627182172972
2877,7.489017609116132
2878,6.608689861807409
2879,6.832067669904907
2880,7.148515656983766
2881,4.862634807281984
2882,7.044844025829043
2883,3.9506222310194206
2884,6.107859300945147
2885,6.496270580227013
2886,6.833439605127205
2887,7.588635071376469
2888,5.178374067376981
2889,6.17853826240882
2890,6.33083274144328
2891,6.258354872931404
2892,7.2173713509240764
2893,4.102887939665942
2894,5.710344802900743
2895,7.580953228918147
2896,6.770357431257924
2897,3.85294083193264
2898,7.625188074791963
2899,6.571815297929773
2900,4.737799646647707
2901,3.7859446370761276
2902,6.13561944579168
2903,7.245300609563559
2904,6.765083436053491
2905,0.3826208560182447
2906,6.885854206181992
2907,2.8942432690512456
2908,4.388388217528716
2909,6.86908770976537
2910,6.974516419748226
2911,6.648882151327585
2912,0.3826208560182447
2913,5.973176096281865
2914,6.71181711175775
2915,7.167989312181325
2916,5.836574535363328
2917,6.591678902458805
2918,7.068605087931539
2919,5.819333565843791
2920,7.390057714753778
2921,6.107942514796334
2922,6.623690150337466
2923,5.178374067376981
2924,7.465616412823487
2925,5.308276124058393
2926,4.302962841636659
2927,7.433118301412635
2928,7.1801942961909715
2929,4.963071214972084
2930,6.441727815715225
2931,6.4125010706056935
2932,5.513014737508182
2933,4.195988253018295
2934,7.329671335814371
2935,7.798204357511176
2936,6.865925129002168
2937,6.00785565714625
2938,6.82739544116857
2939,5.42030032028611
2940,5.105493706591127
2941,6.524071458867104
2942,6.5530378552778785
2943,7.319037244987999
2944,7.571918992658286
2945,6.652500532906342
2946,5.974870114782823
2947,6.457689009977236
2948,4.604458088696186
2949,6.862522316436549
2950,2.4602115812173224
2951,4.22657741491333
2952,5.990470380706685
2953,7.640841182146627
2954,5.8418579463049864
2955,7.556749463434553
2956,4.779351291025864
2957,5.224443715710836
2958,6.403368035863727
2959,7.434673580175363
2960,6.695528065289522
2961,7.2073132248427845
2962,6.593564992653757
2963,6.589792502302926
2964,6.648249240880277
2965,6.001794659399985
2966,4.531754469919308
2967,6.491788010604767
2968,4.176467678311987
2969,7.43053506436515
2970,5.402894332139637
2971,5.939497021525588
2972,4.608418473530977
2973,6.033266800277818
2974,3.652048979432611
2975,3.9590504709318655
2976,3.4651269050986793
2977,4.192731089854561
2978,4.608418473530977
2979,6.326219660284785
2980,6.503076234669075
2981,5.739139806797347
2982,5.387267213595287
2983,3.800599194083323
2984,6.831878712655131
2985,4.342252991863802
2986,6.874017233220658
2987,1.302985987486199
2988,7.8774585368546886
2989,5.93879305573319
2990,7.357890928200302
2991,6.8637777942893425
2992,5.843305983634704
2993,6.049126746065706
2994,6.6823221422449075
2995,6.173231988520075
2996,5.376777338096302
2997,6.381227598349752
2998,6.346147289856461
2999,5.075304220078725
3000,6.555878260554496
3001,6.906749220744927
3002,4.081478410571964
3003,5.686656339207648
3004,1.2150014439251795
3005,6.940179707400209
3006,5.9884384313345125
3007,5.598102238730901
3008,6.181954603063522
3009,6.841588455610937
3010,6.3691896955588465
3011,4.369766031065261
3012,7.120692399330635
3013,5.118478185153266
3014,6.170452471374057
3015,7.339442834339324
3016,2.7174575982165527
3017,7.0592043535395925
3018,5.906997951862741
3019,7.319405328237033
3020,7.541053220184389
3021,7.649115225722976
3022,7.105549553765949
3023,6.270677614190653
3024,6.822395407850921
3025,5.846749466238473
3026,5.5500728231958405
3027,7.403872926202099
3028,7.506850669923825
3029,5.836682742016808
3030,6.70740873943747
3031,6.212450515621855
3032,7.062919708254472
3033,7.265419640576735
3034,6.840860292423503
3035,6.300177347255453
3036,7.508831934550882
3037,6.739241806871229
3038,0.3826208560182447
3039,6.184962295125004
3040,7.01812038605879
3041,4.686824058532384
3042,6.983145712781326
3043,6.767310145503828
3044,6.223450848650933
3045,6.226595663313789
3046,6.08086298846987
3047,6.916687920270297
3048,7.436500904180285
3049,7.118844396929041
3050,5.50362695757494
3051,7.325219200302751
3052,5.575789829731672
3053,7.2637657189697284
3054,5.890874987160332
3055,4.1927555673762615
3056,5.126516953735723
3057,6.83857512831225
3058,4.3734331309117325
3059,6.979476741437077
3060,6.5113849646410085
3061,6.722384967693664
3062,7.124034549653065
3063,6.094987660914996
3064,5.93879305573319
3065,5.6754594886398415
3066,5.084028211641891
3067,7.747490102620792
3068,7.135394395429255
3069,7.64927324014354
3070,7.485471989281399
3071,6.455570233916366
3072,1.302985987486199
3073,5.865249690912191
3074,4.976707017276144
3075,7.242453370730965
3076,4.556869832178056
3077,7.527097663489514
3078,4.387119894991074
3079,6.724652147210187
3080,6.004716131590473
3081,5.2045875892312745
3082,7.203023748315062
3083,4.654154193993659
3084,4.858885992369624
3085,7.676582933661208
3086,7.067199056501093
3087,7.380706329061156
3088,6.584459450940256
3089,5.653982492163179
3090,4.594046213091239
3091,5.343020376504545
3092,6.319105985218797
3093,6.214273940404368
3094,6.689043074063659
3095,6.0182977759329965
3096,5.668725266603182
3097,5.208010264458301
3098,6.634203774060687
3099,5.988259703562937
3100,7.336277113029644
3101,4.8774545901726745
3102,3.7434015520895167
3103,7.824149375816063
3104,7.280535743021414
3105,6.449586596059026
3106,2.82682370553636
3107,7.665994542355147
3108,6.4518847495086735
3109,8.543481711259714
3110,3.1095980018640037
3111,7.46262140146896
3112,6.509360135491166
3113,5.410130067189824
3114,7.413235532181324
3115,7.238969243448687
3116,6.0068416052510285
3117,6.882645866029409
3118,7.2218445872512556
3119,5.962629140294683
3120,5.991933273230217
3121,6.633553192804771
3122,5.991908904952008
3123,7.110994574212343
3124,3.9648217678872424
3125,5.41735215421222
3126,6.033044396874081
3127,7.599064655943695
3128,7.190716809864183
3129,7.220202496683208
3130,5.434738837876025
3131,6.300177347255453
3132,7.360331284736054
3133,6.385539052435249
3134,4.496187004947989
3135,6.053290414448686
3136,7.2587436017339355
3137,7.698150863772986
3138,5.657653574242876
3139,5.410130067189824
3140,4.195988253018295
3141,6.792209277305508
3142,6.502287729061235
3143,7.0166821871052925
3144,6.663695084131867
3145,6.655798950485001
3146,6.731032396863566
3147,6.333217694313521
3148,5.588063420714416
3149,6.094389339227854
3150,6.565527171666073
3151,7.227744503767365
3152,2.299566644320528
3153,6.659025887479965
3154,7.231024165094505
3155,6.729993527823578
3156,6.853874517576968
3157,7.152210720465365
3158,6.744731093413484
3159,5.910872414857602
3160,7.408952808506694
3161,6.0733092325171345
3162,6.211140865637003
3163,6.737331330965206
3164,6.868271923305889
3165,7.0706282635716935
3166,6.833439605127205
3167,6.350230893299015
3168,7.703837593760457
3169,4.356488381830846
3170,6.725525492577137
3171,7.002508478231314
3172,7.009223210375584
3173,6.896880436174296
3174,4.471147887396754
3175,6.599510901083432
3176,6.588973826695172
3177,6.573120438175185
3178,6.15112631809589
3179,6.7398617610210465
3180,6.711095542840773
3181,5.2230358782705935
3182,5.9738252657199835
3183,6.919456633462856
3184,7.022157212094511
3185,5.439799851068798
3186,6.864026402867287
3187,3.1124158869177894
3188,1.302985987486199
3189,6.485238628486067
3190,4.330459247258345
3191,6.864026402867287
3192,7.43193353587872
3193,5.010322004236904
3194,5.663543425496914
3195,6.046230744418359
3196,6.584249021792454
3197,7.171991081235302
3198,6.812338780518894
3199,5.738210709751751
3200,7.395252365431496
3201,6.682976267871792
3202,5.143416498339049
3203,3.649120078451553
3204,6.295677124893988
3205,6.993554638371563
3206,4.556869832178056
3207,7.1582821677241135
3208,4.556869832178056
3209,5.195251359819839
3210,7.653066420956784
3211,6.817456634555004
3212,7.612441459903063
3213,3.0083600015490135
3214,7.0936052483681085
3215,7.226281221511244
3216,6.6890452050072104
3217,5.660573690279755
3218,7.378840050839548
3219,4.7197169562943655
3220,6.187416224544506
3221,6.888225776673046
3222,6.334603475983673
3223,7.522965478547852
3224,6.346670631972254
3225,7.378813422297162
3226,5.039957833500567
3227,6.962050438036008
3228,6.304428375114889
3229,7.466539178630865
3230,6.0428826523397925
3231,6.323616425729389
3232,6.213189503392055
3233,6.976273909225138
3234,6.1528647127561165
3235,7.554944614258766
3236,7.6039811070724
3237,6.744104190065237
3238,6.758761444391039
3239,6.266663686137225
3240,5.901695144240918
3241,6.506675819389262
3242,5.3765341748938145
3243,6.178604995244647
3244,5.865940826955229
3245,7.548443856437021
3246,6.6268913539710566
3247,4.928571863214633
3248,0.45680364612768437
3249,3.560837764684089
3250,7.473848352838396
3251,7.2803022021599615
3252,7.120898279402304
3253,6.282078254043245
3254,6.66040942665864
3255,6.296593539047247
3256,6.516988271646824
3257,4.7749535278751605
3258,5.085471118777096
3259,6.91237654198113
3260,6.837581354940766
3261,6.300177347255453
3262,6.346119639621039
3263,3.788319864534624
3264,6.971320192442214
3265,6.4254782405398965
3266,4.036030174231579
3267,4.802387070278069
3268,4.235713009939669
3269,7.2184819709080275
3270,6.784542345511066
3271,5.255301651802721
3272,7.106861743112465
3273,7.337433804490619
3274,7.629541800510985
3275,6.738277499920897
3276,6.146957116211027
3277,1.302985987486199
3278,4.3558084363867495
3279,5.377183285928584
3280,7.419341121646654
3281,4.253586026576267
3282,6.3470534408258725
3283,7.795782504208325
3284,5.863490916534926
3285,7.041745206309697
3286,7.044763533894902
3287,6.555166338455633
3288,4.217653050548138
3289,7.0677752813285375
3290,6.868271923305889
3291,7.454483874727138
3292,7.414033353062437
3293,6.282075273629071
3294,7.445150796482807
3295,7.001523025569861
3296,6.8666258350121465
3297,6.5870941652596455
3298,7.486170627204968
3299,5.447384535658735
3300,6.39245417831013
3301,6.903237400375247
3302,4.934662175767669
3303,7.430293723118495
3304,6.006449460557399
3305,7.003861819188488
3306,6.855181193012657
3307,5.780489289313529
3308,5.791456978582413
3309,5.529473467397276
3310,5.410130067189824
3311,6.998067884543655
3312,6.613494054344629
3313,6.3359894002380495
3314,6.403655568779023
3315,7.423769979369182
3316,5.71485664729778
3317,7.306095070423109
3318,0.3826208560182447
3319,6.70740873943747
3320,6.872850505134355
3321,6.184570355037388
3322,6.177524122739128
3323,7.144432090107499
3324,6.001794659399985
3325,5.344786570552537
3326,9.322267996989185
3327,7.65004768871368
3328,6.956070619074341
3329,7.187401994801254
3330,6.015469080976644
3331,7.418786974431549
3332,3.852698137848934
3333,4.009411096207562
3334,6.999983323260766
3335,5.384503013710732
3336,7.6253836078366675
3337,7.095567880893029
3338,6.784542345511066
3339,5.064766144789673
3340,2.0626852280725894
3341,6.158943539076969
3342,7.020598533415498
3343,6.2518215961706725
3344,6.979178294905683
3345,5.503322204932365
3346,6.605484073994585
3347,7.132542495505313
3348,6.398099015312162
3349,6.762782221059322
3350,2.290286972797588
3351,6.469572758082736
3352,6.88416206399387
3353,6.428465465530548
3354,7.381360150564352
3355,7.366552475745738
3356,6.143115924191924
3357,5.356465064881031
3358,7.1989975390549965
3359,7.125873342783633
3360,6.532642979230381
3361,5.428916281166257
3362,6.555974434576551
3363,7.081571571980026
3364,5.603757482124428
3365,7.107071105378836
3366,5.429453900790357
3367,6.110165225533973
3368,5.3376580405683915
3369,7.23250833468985
3370,7.546612185484848
3371,6.302679074827385
3372,7.854719949330128
3373,7.854104037480216
3374,7.48184970012527
3375,6.053960938380959
3376,6.390618804016283
3377,5.88010247366125
3378,6.181184289996995
3379,4.497168042489374
3380,6.5599925297355925
3381,4.602244549469884
3382,6.828099159422587
3383,5.894154705811083
3384,7.405958136252271
3385,4.458942502253129
3386,3.789165363403698
3387,7.226059069644963
3388,6.7928589540777065
3389,5.114497975365895
3390,5.98562674301561
3391,5.078482545693499
3392,6.259194396106876
3393,3.9644464667753585
3394,5.880400958548564
3395,0.3826208560182447
3396,7.237234044193905
3397,5.453270201716838
3398,7.181030232589773
3399,6.211644849307992
3400,5.795416264556058
3401,7.362392308140372
3402,7.8093259092010445
3403,6.478771360951426
3404,7.569753702737953
3405,6.923747437531389
3406,4.580712719210718
3407,6.439222196748098
3408,6.1961821141456985
3409,7.152118233921292
3410,6.457736183987051
3411,6.847550927321943
3412,5.055744943010412
3413,5.171332882206736
3414,3.8422883711040776
3415,6.223038205461874
3416,1.1558607308166413
3417,7.147884375555029
3418,6.710088906723185
3419,7.0959769902439165
3420,6.977010141217572
3421,7.43162646204318
3422,7.371573455098856
3423,3.339303488414083
3424,5.084016587476923
3425,7.581601916397147
3426,3.753336253025482
3427,6.930517101979678
3428,5.373116025601791
3429,7.323114897425392
3430,6.687389549530597
3431,6.49952447161371
3432,6.354186646545062
3433,7.208775452922217
3434,6.484291626016294
3435,5.162084309121257
3436,5.988754032009296
3437,7.0009088066724106
3438,5.914302627020623
3439,5.722229753281644
3440,5.636365128070825
3441,7.331002277193065
3442,5.9407324755221715
3443,6.733756248435129
3444,6.348305288957178
3445,3.4323350993332524
3446,6.161631693011776
3447,7.141116909192982
3448,7.519734700978199
3449,7.519733144411187
3450,7.089866724381435
3451,6.126274288924762
3452,1.302985987486199
3453,6.827504672384504
3454,6.934449547295718
3455,4.3857204704613535
3456,6.513244301531384
3457,7.074919969264711
3458,3.0318378690067673
3459,6.988771044453016
3460,6.329590787677589
3461,4.292672422319094
3462,6.037409799249186
3463,6.414407147281133
3464,5.726656243346912
3465,6.711099425968886
3466,3.464816549950665
3467,6.8618244277128415
3468,5.866751518632668
3469,2.9836520805037225
3470,5.17165057593322
3471,6.502287729061235
3472,4.415065804387245
3473,6.878136980412717
3474,6.610632136735727
3475,4.358437827014267
3476,1.2105002052823781
3477,6.782415082762822
3478,6.6653916908690745
3479,7.400634531273998
3480,5.593841969523153
3481,5.92424754426472
3482,6.20929272193214
3483,7.072489505477147
3484,4.036030174231579
3485,4.415065804387245
3486,7.366675226225296
3487,5.017237508453752
3488,6.428465465530548
3489,6.499940206281065
3490,7.5155695245837775
3491,4.591218000669584
3492,6.640940266712499
3493,7.159463512827809
3494,7.284575631285378
3495,5.7763532708151715
3496,7.044900648725491
3497,6.53132467178648
3498,7.562499453790466
3499,6.971320192442214
3500,6.921639001618361
3501,6.431259495832736
3502,6.827195251764571
3503,4.3826857222872935
3504,7.237783811996616
3505,7.721465880604629
3506,4.864254973242751
3507,6.5934202209333534
3508,5.385427634032885
3509,6.831860464446689
3510,4.862634807281983
3511,5.410130067189824
3512,6.803854270615748
3513,5.245534917440831
3514,6.903642490904131
3515,6.799922738515211
3516,5.700591958176078
3517,7.009223210375584
3518,7.496823400153907
3519,6.842826510771952
3520,4.274227958531286
3521,6.864447399415343
3522,6.85513060657546
3523,6.119044609460767
3524,4.9235085198866955
3525,6.276928277368376
3526,4.905517404329954
3527,5.970132388459664
3528,4.6458088348662345
3529,6.821716184793057
3530,4.880617293729463
3531,7.245203810063584
3532,6.47377446091755
3533,3.813339312482899
3534,6.322375790661981
3535,4.094431877658319
3536,6.529287460893211
3537,5.843251895621502
3538,6.121267815659082
3539,4.559180432145958
3540,7.103954449804254
3541,6.323658586163799
3542,7.430309878362467
3543,6.498912362415413
3544,7.1750800190074
3545,5.31067208358658
3546,7.026306897335212
3547,7.101704013832596
3548,5.287439396548737
3549,7.198407566578243
3550,6.507750387951874
3551,5.236522802326785
3552,6.946325827238802
3553,6.888059978310787
3554,0.3826208560182447
3555,7.607292493992145
3556,6.288432185601964
3557,6.768893162751219
3558,6.574352162623264
3559,6.590903771279309
3560,5.790035929671017
3561,7.023441528820872
3562,5.166558264843894
3563,4.895825441964364
3564,5.186211231151702
3565,4.369953954863497
3566,7.142465957516101
3567,3.468036898908726
3568,7.5113447294728575
3569,6.469532514871083
3570,7.65542614238929
3571,6.154923475209576
3572,6.304428375114889
3573,4.485071378937429
3574,6.390704016073099
3575,3.6256071799510408
3576,6.421909187200495
3577,7.3752305339451585
3578,5.492232951261313
3579,7.2158373296093
3580,6.622487396880522
3581,4.4376382519965
3582,6.963338984031242
3583,6.328919503247708
3584,7.303122744213053
3585,6.064217855538285
3586,7.123728931955639
3587,5.81079532207273
3588,6.652320545005968
3589,3.800599194083323
3590,6.72103716075977
3591,4.470024371648624
3592,6.358450822295471
3593,7.0388516096838005
3594,6.7524354512502756
3595,4.189408512851986
3596,7.54146188178609
3597,3.7962854081579964
3598,6.368378154942844
3599,7.370000950451272
3600,6.68868839411561
3601,7.501508947068636
3602,6.785009360507608
3603,1.7233684585352054
3604,6.1965695743324956
3605,3.1114778039135373
3606,4.532351285004114
3607,7.172107726891375
3608,6.3184120886324875
3609,6.646703692350897
3610,6.4480613097247
3611,3.3879814908866357
3612,3.9648875435264666
3613,6.327154082399515
3614,6.449586596059026
3615,6.723683010321291
3616,6.888059978310787
3617,6.312045100868148
3618,3.9278286884093627
3619,6.386636410981118
3620,4.657591629662689
3621,5.010042691360096
3622,7.462578804737643
3623,7.103318728591473
3624,6.276340620194461
3625,4.927941706492871
3626,7.0921166316090805
3627,7.121475995879377
3628,4.873944796079115
3629,4.096434192185391
3630,6.989481515691932
3631,6.454668994524659
3632,6.456051744432068
3633,6.625296746873866
3634,6.867299518979315
3635,6.138572513778929
3636,4.856416726161005
3637,6.349352085746375
3638,7.459107122655115
3639,7.2681346911676155
3640,6.929020658810927
3641,6.684073173529071
3642,7.452506516428157
3643,5.72816332415484
3644,7.120022463708933
3645,7.327162827968233
3646,7.503923965412034
3647,6.48228013226851
3648,6.782415082762822
3649,6.057716666574967
3650,6.113157993284609
3651,6.1893634791677785
3652,5.162084309121257
3653,6.354545468950653
3654,5.7174599858373
3655,4.140443545243805
3656,6.483483479522724
3657,6.14870798726196
3658,7.552424613497597
3659,7.238729366932785
3660,7.179865403078277
3661,6.662727564948844
3662,7.206724502448267
3663,4.897943397054047
3664,4.00300363946637
3665,6.061499999105659
3666,6.914864725176022
3667,4.3699539548634965
3668,7.569063013820496
3669,5.78799671296819
3670,6.437966062729754
3671,6.176182803994501
3672,7.58063398786283
3673,4.053763678085153
3674,7.638555928825005
3675,7.411463887403625
3676,6.776676641881111
3677,6.891590029843907
3678,4.601360475071034
3679,7.517745480650023
3680,7.494300905067182
3681,6.08773041978308
3682,6.71460354913509
3683,5.490882707443798
3684,5.15647993874195
3685,5.18649742548861
3686,7.641959769305609
3687,5.010515105659564
3688,6.244288308305519
3689,4.858770235007325
3690,6.117514693609127
3691,4.757664705065068
3692,5.1055627931621235
3693,2.620404842860986
3694,6.645845062070907
3695,5.17165057593322
3696,5.122372992603182
3697,6.311524712155596
3698,7.231419325833416
3699,7.436110917499529
3700,7.0349960276111565
3701,7.103318728591473
3702,6.385441145507504
3703,7.344411417438614
3704,5.241036420423225
3705,5.0357456503959295
3706,6.700813091002305
3707,6.161412059453001
3708,4.717582549204495
3709,7.05062792532214
3710,7.40336007025142
3711,5.361097306503663
3712,6.748658139664345
3713,4.593771553064571
3714,7.011901764908934
3715,5.1778117262697325
3716,6.385865664984242
3717,5.106956629418354
3718,7.2022215810040935
3719,6.874343442162282
3720,6.708227615486171
3721,5.862617035011306
3722,0.3826208560182447
3723,7.523486464370622
3724,7.455645631794849
3725,7.607450439464976
3726,1.953651462510635
3727,6.328907358600839
3728,3.067684895842947
3729,7.279053059003653
3730,3.3655940738402643
3731,7.225856150395634
3732,6.983145712781326
3733,6.880574909370412
3734,5.5517856977161815
3735,6.75232080793723
3736,7.5818079441964406
3737,4.038982924020604
3738,6.80567683868823
3739,5.597092744726249
3740,5.8690299726978505
3741,6.234641697565287
3742,5.403203944532645
3743,6.463351028750604
3744,5.91013061285989
3745,7.357544454009681
3746,6.6249853046299165
3747,3.6095089895984716
3748,7.333857852895688
3749,2.8589224988704074
3750,5.651587805644958
3751,7.074596269694479
3752,6.841588455610937
3753,6.937671144363235
3754,4.717161738632013
3755,5.467944346991117
3756,7.419199893098048
3757,7.38123045562719
3758,6.410137526860641
3759,6.582198033304712
3760,7.6206108552565786
3761,6.114368193770193
3762,7.666434792998236
3763,7.495771751261259
3764,7.455154679718707
3765,7.479077974340816
3766,7.495771751261259
3767,6.866763728461055
3768,5.616161752600977
3769,5.0197794839687875
3770,6.783707278917516
3771,5.186497425488611
3772,5.564945395187131
3773,7.515473887061815
3774,5.518020674415295
3775,4.6896228042139745
3776,7.1546082801402076
3777,6.046410679054965
3778,1.2194629775749228
3779,6.930646878769458
3780,7.21630618360964
3781,6.602733770505937
3782,5.346804791228407
3783,7.62193017565055
3784,4.396739219536744
3785,6.392516204421165
3786,6.457030805519156
3787,5.828414529839102
3788,7.121120649929156
3789,7.607487341527025
3790,6.213990422285619
3791,7.097299100882485
3792,7.1418530671568625
3793,0.3826208560182447
3794,6.979356433230624
3795,6.09531778155276
3796,6.090313675907885
3797,7.273243989218309
3798,7.573780210372236
3799,3.678606482550876
3800,7.047096236459677
3801,6.805234589677792
3802,4.928370722324242
3803,3.4855367081265167
3804,5.944030303572766
3805,6.862896002523778
3806,5.89713761714416
3807,6.841588455610937
3808,6.93271628098126
3809,7.639238055664583
3810,6.956916932767458
3811,6.272927154859255
3812,6.674320724882141
3813,6.723541126816987
3814,7.447954436069406
3815,6.576383804154012
3816,4.61085259374742
3817,6.708573502460961
3818,7.703133018829908
3819,7.789687356052769
3820,6.626041809762446
3821,6.446514537329077
3822,5.328269858054484
3823,6.52337751575931
3824,7.219600757527787
3825,2.3315251083898403
3826,7.558669510777116
3827,4.124463714225566
3828,4.005112909214677
3829,6.34834360350901
3830,5.598016516624875
3831,7.702822774910779
3832,5.197712753687445
3833,7.089620887153308
3834,4.277293719915783
3835,6.258354872931404
3836,7.394309109399124
3837,5.605113470351281
3838,7.724044462049039
3839,7.615708175826193
3840,4.922678691908256
3841,5.134808461961448
3842,6.287571429434754
3843,7.030199240664741
3844,4.22590261660217
3845,6.122124787593862
3846,6.798341776320172
3847,7.387133452878087
3848,6.323658586163799
3849,6.369048637467138
3850,7.0977142120628764
3851,7.480546908573944
3852,5.43970615667071
3853,5.941940072978742
3854,6.983145712781326
3855,5.254090271616648
