,min_entropy
2600,6.715660265347145
2601,7.16263804356282
2602,2.751784297941869
2603,6.362140910028796
2604,6.871657915045515
2605,6.277036229786302
2606,4.852019193576027
2607,8.480627553193742
2608,6.089092794906853
2609,5.773985080257407
2610,1.1665997136127277
2611,3.0814593008485263
2612,5.081647285114969
2613,6.912098371686714
2614,6.412848374157951
2615,5.412492084404034
2616,6.91377816588728
2617,7.263177421609203
2618,7.086401356221988
2619,6.026932990831224
2620,5.814740001576142
2621,5.012116888570321
2622,6.29454628535124
2623,6.838199580275448
2624,5.204080382084291
2625,6.119106893762809
2626,6.207008768029429
2627,2.5007567262945836
2628,5.196504162581891
2629,7.517207699123628
2630,3.12128866302886
2631,7.491294054048535
2632,6.400350794092954
2633,4.016891633361912
2634,7.709657700714172
2635,5.721506071579926
2636,6.587576339550989
2637,5.540743695249059
2638,7.6130751322895485
2639,7.10888548509331
2640,4.806272586578234
2641,6.904170142564963
2642,7.194486736910268
2643,7.371905030532254
2644,6.138041277745562
2645,2.960536596241881
2646,3.3378464545701765
2647,5.386985623387246
2648,6.50476119983161
2649,7.154521475242517
2650,6.004946925023117
2651,6.415568422952578
2652,6.0177537159178645
2653,6.912098371686714
2654,6.59220523645338
2655,7.470922647341819
2656,7.218331544315402
2657,2.686045010937614
2658,4.041525421949588
2659,6.757898485594627
2660,6.558317353271223
2661,5.081455996258778
2662,4.740143582287092
2663,3.5246942102182013
2664,5.0904451232927626
2665,6.61014839958088
2666,7.103696223267091
2667,4.62034654596918
2668,7.1604069991375265
2669,4.364266800236771
2670,4.161269956050728
2671,6.854226234679377
2672,3.4944034440128027
2673,-0.0
2674,0.5262485359481467
2675,6.597801743220269
2676,5.045648206254786
2677,5.185544077101402
2678,3.7233114168436474
2679,5.168620827281334
2680,5.668351910406802
2681,6.287914750927027
2682,6.6250582573371535
2683,4.23329877391544
2684,7.430160694304688
2685,6.058104480728119
2686,5.851400654678973
2687,6.976508682846797
2688,5.477300977545341
2689,5.309611806811511
2690,6.099981488691841
2691,4.518572719102744
2692,7.3059462266629245
2693,6.615923425141686
2694,5.519301692850176
2695,7.35712410978307
2696,5.71049525607434
2697,6.4598927983419365
2698,5.094289068998954
2699,6.944484107094014
2700,7.504009636487631
2701,7.239953758598646
2702,4.045871986512526
2703,2.9906618319749847
2704,6.988861733380239
2705,6.528157988228335
2706,6.911478842465313
2707,3.3040188004453572
2708,5.896711060099385
2709,5.6157568913403155
2710,7.288964865835746
2711,7.7042779964348735
2712,7.359455583185956
2713,6.6976432508273955
2714,5.725878983919474
2715,7.000727942223995
2716,6.61008950371717
2717,1.1665997136127277
2718,5.13918835921928
2719,5.167799171323044
2720,6.029019878395886
2721,4.044930123327822
2722,6.273866619281834
2723,5.041732175867257
2724,6.520408066565395
2725,7.172852278099199
2726,7.170180193503123
2727,5.018110491099317
2728,7.309804362123036
2729,7.021229077192634
2730,6.269051235670267
2731,6.073083898354337
2732,7.639922897818873
2733,7.309804362123036
2734,7.002553271394768
2735,7.428710939952133
2736,6.607461409224661
2737,6.119316403287164
2738,6.7549428098434685
2739,5.026472889453274
2740,5.826221193773111
2741,4.295782336645887
2742,6.469828513683687
2743,6.613003426588318
2744,7.291385441135053
2745,6.272900068933293
2746,6.046427435882947
2747,7.412534425288545
2748,6.97787186771873
2749,6.761804219394278
2750,3.9495083647367437
2751,6.015761395747066
2752,6.883835786401557
2753,4.859246492097023
2754,6.609586269898173
2755,5.560084558623203
2756,7.3336783462988455
2757,6.707878883657607
2758,5.183574462383804
2759,7.415977786993493
2760,5.134967021874219
2761,4.793528106178807
2762,6.7788975821355235
2763,4.9753994604911
2764,6.839019219279564
2765,5.341033630986623
2766,7.177924482625208
2767,3.206402561927799
2768,5.3537007023896015
2769,6.55442018156114
2770,4.811798400843932
2771,5.956107829680077
2772,6.775753219117746
2773,6.6768091503295075
2774,7.00105554893388
2775,6.542657726734881
2776,4.016891633361912
2777,6.948270691193051
2778,0.6025049694217147
2779,5.521675647110395
2780,4.739822644911253
2781,5.477332230073576
2782,6.28958860655901
2783,6.245553916898318
2784,5.205758707564929
2785,7.365379010404577
2786,7.393745434710144
2787,6.207420499255442
2788,6.10790902048763
2789,6.851509958517556
2790,6.083924311033411
2791,5.964103741711089
2792,5.521582730789296
2793,7.0123208085228494
2794,6.694470172715712
2795,7.1418051493557515
2796,6.008482116730891
2797,4.920370071987789
2798,6.805398465805148
2799,7.425474619598953
2800,4.674515621463064
2801,6.569964131429987
2802,6.710422804520916
2803,2.5185917087810976
2804,7.158636616775084
2805,7.0228240151042005
2806,5.706286609399161
2807,6.873328084335478
2808,5.581622021542739
2809,5.742158595404734
2810,7.499781533904384
2811,6.5465254257536944
2812,5.587725572981446
2813,6.67895008250099
2814,6.558849502068654
2815,6.280636770689348
2816,5.154679062042335
2817,5.785633717662903
2818,5.558078277878452
2819,5.809758544284053
2820,7.17395489077423
2821,6.965125818917414
2822,6.874683768030057
2823,7.0612384514714455
2824,4.090382891271572
2825,6.690557826958716
2826,4.147949120309453
2827,7.400533597416569
2828,6.8710860421260005
2829,4.399278471777753
2830,7.509276324180468
2831,7.196769452516683
2832,6.248833658618659
2833,7.196769452516683
2834,4.7043614108320355
2835,7.339431991997336
2836,0.16165945843606064
2837,5.741515118439359
2838,7.113920144329634
2839,6.36436950995611
2840,4.994285631318329
2841,7.511274301263079
2842,6.22339525802147
2843,6.609172482585702
2844,6.240616389513887
2845,7.625879768020328
2846,6.00394322247961
2847,6.231591210469301
2848,4.2791178882421645
2849,6.970070324385604
2850,5.928867690636096
2851,5.703019303536389
2852,5.960647794553603
2853,5.942367061815126
2854,6.203395819877014
2855,5.881976353749911
2856,6.122405422668714
2857,5.259029456214341
2858,7.3919601728926585
2859,6.609949882296556
2860,5.834780500099399
2861,5.035066701806286
2862,6.132245516659086
2863,4.204725814886577
2864,1.7937999423305353
2865,2.7783739276793518
2866,2.9304556079373225
2867,6.944020953105537
2868,6.639957503003757
2869,7.012093754484139
2870,6.240558497015622
2871,4.9591406632091894
2872,5.9970821839595825
2873,4.921424479947149
2874,7.57168258605346
2875,6.193048115521923
2876,7.42939516492452
2877,7.288725661965623
2878,6.548621227803698
2879,6.715595834538148
2880,7.04085813814855
2881,4.718140907234973
2882,6.461476280767546
2883,2.868514071619385
2884,6.02140311929117
2885,6.344098728642742
2886,2.500756726294583
2887,7.474219402384835
2888,5.128968658431397
2889,5.954733129987405
2890,6.270908049212256
2891,6.213113471189077
2892,7.201085464914675
2893,3.9504684664459204
2894,5.497079689545546
2895,7.56531515769322
2896,6.545004390286363
2897,3.1401278433148234
2898,7.553733139138082
2899,6.40941555098803
2900,4.6890237163751
2901,3.7805916030915023
2902,5.944703614459325
2903,7.182072232775406
2904,6.710402819744779
2905,0.3826208560182447
2906,6.803475577592316
2907,0.6805246616078738
2908,4.23171519665182
2909,6.096314459933727
2910,6.91128820963523
2911,6.636221465879638
2912,0.3826208560182447
2913,5.921147075728237
2914,6.418561377347585
2915,7.075152732401255
2916,5.714771754783353
2917,6.4089661299427165
2918,6.851433260589417
2919,5.461207488437551
2920,7.380600254072759
2921,5.507226550479851
2922,6.427331805335869
2923,5.128968658431397
2924,7.398024124271022
2925,5.16815577594695
2926,4.12980358918825
2927,7.337918460867982
2928,6.987431427816482
2929,4.944733392996879
2930,6.257451097123586
2931,6.133485825682997
2932,5.47263367781419
2933,4.003196012018883
2934,6.82691404460641
2935,7.7696684304575285
2936,6.842683841031017
2937,5.803779267909879
2938,5.988657567505409
2939,5.131765522195189
2940,4.858515070567587
2941,6.497033914331293
2942,6.242364562573202
2943,7.287044078292263
2944,7.476484505546942
2945,6.6014454675749965
2946,5.903295335124043
2947,6.304707256113968
2948,4.553721042680297
2949,6.6697305135082505
2950,0.7127777307035434
2951,4.159633802133274
2952,5.798103089758233
2953,6.775764534638018
2954,5.833587040981801
2955,7.423593240681472
2956,4.6074829604732646
2957,5.17481261570742
2958,6.042274239065789
2959,7.4263854532058335
2960,6.635982266947031
2961,6.425192754144476
2962,6.534463845274863
2963,6.473347092830626
2964,6.472094113646549
2965,5.880005957923977
2966,4.525182427856809
2967,5.736568109088699
2968,2.3361410451135125
2969,7.105852630648201
2970,5.349668371952999
2971,5.274521604626149
2972,3.552119552409314
2973,5.693351090014227
2974,3.219709688740338
2975,3.8496216519991573
2976,1.92120800605457
2977,4.092291765777614
2978,3.552119552409314
2979,6.219697960062577
2980,6.49332459879093
2981,5.6139937359240495
2982,5.040598403274789
2983,2.6327636233411424
2984,6.579209959275534
2985,3.2838646742070914
2986,5.851542684123775
2987,1.1432463427200004
2988,7.8345278522782555
2989,5.880677528387588
2990,7.30364362139516
2991,6.741732544538795
2992,5.813810299452376
2993,5.903485681291121
2994,6.115061391595649
2995,6.168956845219007
2996,5.19046029251661
2997,6.307272386352289
2998,6.326510771447937
2999,5.053493418143602
3000,6.285170060420981
3001,6.886306768031404
3002,2.9224025287901885
3003,5.526635392843505
3004,0.561576983619346
3005,6.93258634400633
3006,5.560566243951076
3007,4.762622259550777
3008,6.023019651537155
3009,6.577072798541762
3010,6.2230609136916915
3011,4.091263281059177
3012,6.603408000067696
3013,5.0315238473847765
3014,6.121407836843296
3015,7.00725824077893
3016,2.6951140088402896
3017,7.016346083317724
3018,5.554468721279971
3019,6.920997978608846
3020,7.430160694304688
3021,7.622664227755383
3022,7.048219188604918
3023,6.257358708980991
3024,5.347988526446145
3025,5.372626457351406
3026,5.483958404489674
3027,7.341146524329409
3028,7.423786503729134
3029,5.714100757620588
3030,6.650472496874514
3031,6.187612081946858
3032,6.805436789379816
3033,7.184718160705293
3034,6.089092794906853
3035,6.153821984905296
3036,7.196137730602855
3037,6.69907342245455
3038,0.3826208560182447
3039,3.858471220879461
3040,6.8397568339581225
3041,2.5241125811017504
3042,6.849244972606939
3043,6.348114399546794
3044,6.115228629741416
3045,6.099539663069282
3046,4.697363978242903
3047,6.882265857667435
3048,7.292640499478569
3049,6.9402497466527215
3050,5.39780583514337
3051,7.120406520685852
3052,5.183468800691443
3053,7.2120775497329435
3054,5.634805412739991
3055,3.7186083493498705
3056,4.597302600143712
3057,6.742357786567356
3058,1.3251028046513469
3059,6.7932896887946566
3060,6.284651461993585
3061,6.3462725713875585
3062,7.019402160552711
3063,1.8205101997008073
3064,5.880677528387588
3065,5.509511586533756
3066,3.6242442977068174
3067,7.745631586555533
3068,6.92610307441548
3069,7.504009636487631
3070,7.387987245225795
3071,6.315212449359626
3072,1.1432463427200004
3073,5.771594465771033
3074,4.4190418915546585
3075,7.122749713483213
3076,4.37819873789438
3077,7.216648427357846
3078,4.10034591825713
3079,6.480926460552002
3080,5.682987563541646
3081,4.694325833708454
3082,7.183793830393455
3083,4.639576037998874
3084,4.542087736870616
3085,7.656031960627949
3086,6.930605137241366
3087,7.345865590582138
3088,6.569211316303846
3089,5.640189808280562
3090,3.9081210287736265
3091,3.7718743880846093
3092,5.151852486784969
3093,6.048993563968549
3094,6.541031728938882
3095,5.840874884712345
3096,5.521738260960882
3097,4.918279292349598
3098,6.562876717827614
3099,5.975015099400705
3100,7.07733228348077
3101,4.725441622155056
3102,3.6690997916151247
3103,7.667499130009678
3104,6.690116223947485
3105,6.388520693350706
3106,2.660411430143067
3107,7.588251496742307
3108,6.420916081463156
3109,8.543481711259714
3110,2.519580425550797
3111,7.406295737592164
3112,6.392908421149959
3113,5.28526530953434
3114,7.383079477700187
3115,7.212547729771339
3116,5.705696284331793
3117,6.236944061803284
3118,7.20989082366733
3119,5.931340483949933
3120,4.68851128971429
3121,6.612713006456711
3122,5.694123023382434
3123,7.054956190897209
3124,3.8709880245099013
3125,5.34118687828008
3126,5.673462416893766
3127,7.430953704421147
3128,7.023329865295038
3129,6.256918693853009
3130,4.973566561865644
3131,6.153821984905296
3132,7.32419647961777
3133,6.143448913010386
3134,4.130370092665319
3135,5.830242975957823
3136,7.218978007716572
3137,7.6626942754715985
3138,5.48866389076298
3139,5.28526530953434
3140,4.003196012018883
3141,6.6677027908289555
3142,6.446699697915085
3143,6.8035680618790035
3144,6.646363499156842
3145,6.60479459454074
3146,6.599063767153384
3147,5.841902785277755
3148,5.4741026371872685
3149,6.041128411951146
3150,6.505629672051586
3151,7.220624013881147
3152,2.1948268399647537
3153,6.356527137502189
3154,7.102106356106421
3155,6.690557826958716
3156,6.850950914912032
3157,6.17094754159377
3158,6.434710855355238
3159,5.840341227114112
3160,7.211314297449847
3161,5.892762529520958
3162,6.138678126720862
3163,6.707094095213334
3164,6.785633877011609
3165,7.042928164789163
3166,2.500756726294583
3167,6.323524310288469
3168,7.556723908194796
3169,4.10943300354399
3170,6.705584551487266
3171,6.944414023805768
3172,6.419047903874077
3173,6.8496235539161034
3174,4.346221959264115
3175,6.43588340692076
3176,6.403212094711151
3177,6.53974505788795
3178,6.1037287947505225
3179,6.687954915370377
3180,6.1868429181241185
3181,4.8459749001874854
3182,5.7450160388606415
3183,6.900097610320309
3184,6.985781286420045
3185,5.308032220405879
3186,6.805281746694137
3187,2.9499335574341283
3188,1.1432463427200004
3189,6.408428632630641
3190,2.2908378312274684
3191,6.805281746694137
3192,7.280847756751835
3193,4.473506814061686
3194,5.231813564169603
3195,6.038363663358632
3196,6.423223459119505
3197,7.126045041047209
3198,6.399973542626397
3199,5.424668662306737
3200,7.263788522194584
3201,6.641271678119995
3202,5.078419617745744
3203,3.1764932598477333
3204,6.198121917459269
3205,5.77238040598446
3206,4.378198737894379
3207,7.1582821677241135
3208,4.378198737894379
3209,4.906521028097428
3210,7.169189349758471
3211,6.796107773788446
3212,7.603303794504233
3213,2.9475165695838736
3214,6.629763365409875
3215,7.163512867004326
3216,6.4668663153757375
3217,5.621284645598914
3218,7.241695583290003
3219,4.509398221709219
3220,6.050763707518389
3221,6.728386473311135
3222,5.5598135450481845
3223,7.478203265432442
3224,4.808948303607953
3225,7.276268384405791
3226,4.905985664088967
3227,6.655815119038098
3228,6.136561333697676
3229,7.397703951286576
3230,5.959739593701592
3231,6.215994465903881
3232,6.110914402225404
3233,6.578286986202099
3234,5.972718608518609
3235,7.303732305026164
3236,7.568987767931031
3237,6.595650448772813
3238,6.710091343797787
3239,6.078404105720018
3240,4.383535962639927
3241,6.317170233486764
3242,4.774675198942078
3243,5.37665337060607
3244,5.451521244048969
3245,7.513574287542139
3246,6.212326158755493
3247,4.887703649372985
3248,0.07990577065341378
3249,3.4019293050465738
3250,7.449473089920004
3251,7.121760029272484
3252,6.717174516844071
3253,5.193198110789272
3254,6.47316301093987
3255,6.221388213446893
3256,6.425907501653158
3257,4.52254367946689
3258,5.013681611051137
3259,6.32622714614217
3260,6.617680221280979
3261,6.153821984905296
3262,6.297086585726877
3263,3.461334678985485
3264,6.858157020189548
3265,6.3878733424377305
3266,3.832021076157368
3267,4.281759992217582
3268,3.9809553472449384
3269,6.9107583822216965
3270,6.536397177594642
3271,4.867703517109888
3272,6.72127328207371
3273,7.210018054381654
3274,7.6080795384754385
3275,6.146150664013119
3276,6.051371556147116
3277,1.1432463427200004
3278,4.237689550642897
3279,5.300416340386841
3280,7.394873353677037
3281,4.033052407230207
3282,6.096934131633931
3283,7.715427266362174
3284,5.467881517797594
3285,6.835013581512501
3286,6.910698053910195
3287,6.1242512597054075
3288,4.109388408055858
3289,6.9014481651290325
3290,6.785633877011609
3291,7.326112638542639
3292,7.225294530449741
3293,5.967287657061469
3294,7.4346000850621365
3295,6.97214124932264
3296,6.8091940344048645
3297,6.381185796115941
3298,2.6108724139921975
3299,5.40748864284589
3300,6.354963588361764
3301,6.369041261706153
3302,4.599612213088838
3303,7.062055481726817
3304,5.970198402845744
3305,6.89841163288037
3306,6.823087944801152
3307,5.599386841751546
3308,5.332892404188695
3309,4.714816458531435
3310,5.28526530953434
3311,6.952967360519419
3312,6.168531439290366
3313,6.256600048487497
3314,6.206511056495175
3315,7.298118895653702
3316,5.506573282005222
3317,7.038390729522352
3318,0.3826208560182447
3319,6.650472496874514
3320,5.994264642247086
3321,6.153727271798026
3322,6.069857391209185
3323,6.3871334878616315
3324,5.880005957923977
3325,5.2302409815368485
3326,9.322267996989185
3327,7.544308318230136
3328,6.667452159810073
3329,7.138596795113123
3330,5.952127669406327
3331,7.345584228790102
3332,1.3286707014875323
3333,3.713561833835676
3334,6.950624630094622
3335,5.222042768172989
3336,7.5971761934056845
3337,7.077848585464086
3338,6.536397177594642
3339,4.736662131432907
3340,0.9626388885684495
3341,5.825453049267267
3342,6.924636589750262
3343,5.921518536545391
3344,6.937144650027527
3345,5.296302429299357
3346,6.5177964829728365
3347,7.090461258157798
3348,5.515856394773605
3349,6.373953239699985
3350,2.2075811328257986
3351,6.327018476272384
3352,6.677899832207087
3353,5.508973586916
3354,7.29452218455951
3355,7.3232347787370315
3356,5.858632643197788
3357,4.907078679928222
3358,7.084811058994976
3359,7.033052930429147
3360,6.50467616351244
3361,5.203421633365342
3362,6.51236642722594
3363,7.0153623932548035
3364,5.379080751482451
3365,7.014479174007873
3366,5.11847812335488
3367,6.013565578362329
3368,5.075467355597955
3369,7.211908828725108
3370,7.49254622173911
3371,6.222569489419123
3372,7.773204073731911
3373,7.76631649273471
3374,7.338988220976992
3375,5.931418311044599
3376,6.3299857212294235
3377,5.48209822823647
3378,6.09338048004223
3379,4.475332578078696
3380,6.249324416290388
3381,4.580352426570743
3382,6.126556776709081
3383,5.507722069739071
3384,6.631489374716967
3385,4.155413114245514
3386,3.5804982302779216
3387,7.170411207196159
3388,6.728154675287499
3389,4.424521797929911
3390,5.933348508065939
3391,4.241501480590525
3392,6.211237440332987
3393,3.7777784292919283
3394,5.831526930948558
3395,0.3826208560182447
3396,7.229798867005527
3397,5.374761890512429
3398,7.141868789715321
3399,5.893966803268556
3400,5.6834230574071265
3401,7.328913555058352
3402,7.639946572637299
3403,6.414695638320982
3404,7.272717251300487
3405,6.51594973361733
3406,4.567414612272205
3407,5.947519459665931
3408,6.186802203847216
3409,7.0432738827538355
3410,6.384702525518516
3411,6.448334377572404
3412,4.278388224208593
3413,5.168764993706803
3414,3.8113632004601414
3415,6.180651521328403
3416,0.9222888096905417
3417,6.984256598877143
3418,6.691477966289926
3419,7.0798125678778705
3420,6.942200385053921
3421,7.103764143684683
3422,7.009609217117039
3423,1.3967700430553172
3424,4.548421559674471
3425,7.383410052762679
3426,3.089907044416608
3427,6.851509958517556
3428,5.120807636345
3429,7.287641862517415
3430,6.602641851964939
3431,6.3354105099583276
3432,5.96145583156094
3433,7.1514435912348056
3434,6.250337408962835
3435,4.975987949404346
3436,5.804340103124755
3437,6.9881033822070595
3438,5.5562689971908465
3439,4.830468461220439
3440,5.471023625226272
3441,7.123724347284344
3442,5.849499504117242
3443,6.632072170372825
3444,5.933614533375251
3445,2.8099716483465733
3446,6.13137416864126
3447,6.9333360588006006
3448,7.517210770368876
3449,7.517207699123628
3450,7.063913473405942
3451,5.543628039603999
3452,1.1432463427200004
3453,6.642654406265679
3454,6.741100088879477
3455,1.9822302159888414
3456,6.315571424989148
3457,6.921997232035363
3458,2.7604224498595915
3459,6.9754516785530845
3460,6.304206214361547
3461,4.255098264439574
3462,5.698632541530589
3463,6.301504138816308
3464,5.690623752065444
3465,5.867784200719362
3466,3.1926150276285616
3467,6.849476173617328
3468,5.642367133240392
3469,2.5842104204940695
3470,5.1221616137279735
3471,6.446699697915085
3472,4.188107326063644
3473,6.742298470182889
3474,6.414210395242908
3475,4.316206712654888
3476,0.0006902924044288717
3477,6.73576880585612
3478,6.6067102530748905
3479,7.0679939286788045
3480,5.384006104001602
3481,5.894012933759393
3482,6.042559639917153
3483,6.925084349351615
3484,3.832021076157368
3485,4.188107326063644
3486,7.146511000745361
3487,4.838453887773335
3488,5.508973586916
3489,6.374392173992234
3490,7.385746105599655
3491,3.7460868090540966
3492,6.420463140680082
3493,7.087506008738877
3494,7.123111845531894
3495,5.014220807631253
3496,7.0203604549311205
3497,6.352606935616706
3498,7.53436187772851
3499,6.858157020189548
3500,6.849111124017446
3501,6.263920161079255
3502,6.72231968429474
3503,4.267315582477917
3504,7.2092002384479255
3505,7.709588661206002
3506,4.719901991905482
3507,6.538206605995229
3508,5.3594713568631285
3509,6.26949348097765
3510,4.7181409072349725
3511,5.28526530953434
3512,6.634176041912605
3513,5.184493715534483
3514,6.893949730639934
3515,6.382772939964925
3516,5.152564355540355
3517,6.419047903874077
3518,7.462574448347857
3519,6.585139972222306
3520,4.129343688692898
3521,6.187981393277917
3522,6.842389776684445
3523,6.088574539175889
3524,4.786360034730478
3525,6.256494492909241
3526,4.877970843493159
3527,5.903694639680089
3528,4.456815301761302
3529,6.543332998937682
3530,4.292820436259621
3531,7.224680742690353
3532,6.037267801264154
3533,3.7147880065942402
3534,6.05775593416034
3535,3.956673389317081
3536,6.192343124577558
3537,5.837676343373027
3538,5.865837633517402
3539,4.538672501156583
3540,6.897506023947032
3541,6.272900068933293
3542,7.171956384763184
3543,6.323026738836185
3544,7.1584980461995285
3545,5.111371953068422
3546,5.134904595748623
3547,6.938554519694799
3548,5.072365618412193
3549,7.190498672593581
3550,6.23550569726993
3551,5.083006563774596
3552,6.7532802621197625
3553,6.807825146262617
3554,0.3826208560182447
3555,7.440329048901667
3556,6.14154950473246
3557,6.590043539348963
3558,6.369481505465937
3559,6.07137142146123
3560,5.352899949278337
3561,6.878239666478436
3562,4.984198853360304
3563,4.882592055451274
3564,5.023200793183581
3565,4.345398421366015
3566,6.916363429941077
3567,3.283171750384409
3568,7.4596391681674765
3569,6.290867057323259
3570,7.519587623794807
3571,6.111360470252816
3572,6.136561333697676
3573,3.572572637892738
3574,6.123248791821454
3575,3.290063612472399
3576,6.343001836483585
3577,7.292504630899193
3578,3.8647637242347646
3579,7.053675510387977
3580,6.507965781675547
3581,4.116419185776341
3582,6.747072211156609
3583,6.290029749558252
3584,7.16263804356282
3585,5.984862447931043
3586,6.705357908485641
3587,5.20212673414136
3588,6.451918059468425
3589,2.6327636233411424
3590,6.535600225087195
3591,4.439429193290979
3592,6.2797645431044264
3593,7.01971968488337
3594,6.603624541857305
3595,3.9635902181677727
3596,7.473382963101012
3597,3.746448032727722
3598,6.110079883821626
3599,6.714781406317517
3600,6.358514277776812
3601,7.454871730237339
3602,6.638675353963405
3603,0.06878111890793874
3604,6.132245516659086
3605,0.2359423374989427
3606,4.224180007310438
3607,6.248918362297216
3608,6.183859684273035
3609,6.501530656585875
3610,6.154552914913934
3611,3.107299980500826
3612,3.1982249421726427
3613,6.040295892212771
3614,6.388520693350706
3615,6.468582635706521
3616,6.807825146262617
3617,6.067838576943399
3618,3.4824756041993297
3619,6.371268062971768
3620,4.50884205432681
3621,4.553637916661912
3622,7.40252427307881
3623,6.88378996892799
3624,6.170207837978015
3625,4.787981333619046
3626,7.0530172074295026
3627,7.027611491363898
3628,4.266924763082514
3629,4.077571020594411
3630,6.947526030220078
3631,6.215241783055288
3632,6.075148421163536
3633,5.277241778891457
3634,6.093255768647261
3635,5.9348746183593875
3636,4.59302429687032
3637,6.2634410198393
3638,7.342359885446899
3639,7.208361493126733
3640,6.758759080329664
3641,5.923714759122705
3642,7.158447685350011
3643,3.793862696305259
3644,6.93964319178463
3645,7.287141567611448
3646,7.396980735586891
3647,6.426976465134652
3648,6.73576880585612
3649,6.002765801680678
3650,5.929644507234902
3651,6.166298562203736
3652,4.975987949404346
3653,6.308689617695874
3654,5.6306476537716215
3655,3.171085089320782
3656,6.276653105944349
3657,5.597243847557614
3658,7.402629992070214
3659,7.170453781978659
3660,5.8451745401813815
3661,6.55442018156114
3662,7.197547098767024
3663,4.7973705970266565
3664,3.8929284407769402
3665,5.984143760489338
3666,6.668412599986287
3667,4.345398421366015
3668,7.55461490745064
3669,4.734272572557994
3670,4.416165660071661
3671,6.014935417342967
3672,7.547937649305067
3673,3.595021800574693
3674,7.592574369821531
3675,7.289628179802692
3676,6.66211255560695
3677,6.692644515094213
3678,4.36866455537754
3679,7.476250874103422
3680,7.3670526518363175
3681,-0.0
3682,6.471325731910005
3683,5.2244481004101555
3684,5.081987762659715
3685,5.033333339046199
3686,7.63235773179748
3687,4.47332958790955
3688,6.091192742638741
3689,4.784634817430223
3690,5.752736240540354
3691,4.607441245464926
3692,5.006262420640818
3693,-0.0
3694,5.177362688107128
3695,5.1221616137279735
3696,5.066871888155914
3697,5.282495211932985
3698,7.013124845057585
3699,5.95254861807354
3700,6.694715252587907
3701,6.88378996892799
3702,6.2449074382855985
3703,7.277091617824455
3704,5.222174163695871
3705,4.979720150042552
3706,5.8361306539132
3707,5.9473285912331555
3708,4.629850668130222
3709,6.969263443522921
3710,7.237222896940504
3711,3.500653704908863
3712,6.596505383558965
3713,4.217836202591161
3714,6.964611725547838
3715,4.9916141294755905
3716,5.4865820730833414
3717,4.929318143993367
3718,7.051467924700505
3719,6.380311857165778
3720,6.6128569807740085
3721,5.251043347590721
3722,0.3826208560182447
3723,7.381949858781964
3724,6.965478206467961
3725,7.503319445766656
3726,0.2546503363842363
3727,6.196222336332157
3728,2.6907817163684222
3729,7.211936970027562
3730,3.3149346692763473
3731,7.165652671827286
3732,6.849244972606939
3733,6.754340071374171
3734,5.407286147034482
3735,6.658434156717337
3736,7.311017878321449
3737,3.9629192982626384
3738,6.785316317465441
3739,5.569697877334114
3740,5.712559790972137
3741,6.01225532835196
3742,4.852894859850601
3743,5.348698740726051
3744,5.145816475929357
3745,6.450215807103031
3746,6.282450500978774
3747,2.793054207431397
3748,7.186145091702627
3749,2.803252090110081
3750,5.4722989876224695
3751,6.983800029835573
3752,6.577072798541762
3753,5.5405466625269035
3754,4.632730285260261
3755,4.67162269190671
3756,7.315238782106063
3757,7.040962083351601
3758,5.741859459452164
3759,6.373528463773709
3760,7.340938056505034
3761,6.019007173162607
3762,7.501747889758087
3763,7.478356889183138
3764,7.409672137917507
3765,7.416361157733157
3766,7.478356889183138
3767,4.876626015948123
3768,5.484219204484198
3769,4.442187625415053
3770,6.760315110031949
3771,5.0333333390462
3772,5.176909891902061
3773,7.044366745303291
3774,5.1998479180706
3775,4.604179892813615
3776,7.047277914748047
3777,4.930648377979494
3778,0.5697350301820258
3779,6.7348787046272305
3780,7.1590558190200015
3781,6.498427145443114
3782,5.291870220106868
3783,7.506599161182159
3784,4.204048233378915
3785,5.2865931217855575
3786,6.414301324599097
3787,5.458128596009753
3788,7.108179256384552
3789,7.57560677299951
3790,6.105623471571696
3791,6.780820072955501
3792,6.451250359272582
3793,0.3826208560182447
3794,6.752679463583103
3795,5.865112490255811
3796,6.049034438112628
3797,7.227500191940758
3798,7.409428129968998
3799,3.575206182673388
3800,7.032436642835825
3801,6.722793530034901
3802,4.909507782295999
3803,3.4494236618530456
3804,5.857049952292067
3805,6.587126860324907
3806,5.822673885028588
3807,6.577072798541762
3808,6.57416980113125
3809,6.874683768030057
3810,6.447854051296291
3811,6.201968970298273
3812,6.363904980249569
3813,6.597897655402962
3814,7.164867539846612
3815,6.217422722469268
3816,0.2165689251725387
3817,6.4634412450199275
3818,7.582344424293062
3819,7.770056880447321
3820,6.567992531960609
3821,6.412171004644204
3822,5.294036973367361
3823,6.374041441391863
3824,6.798404303635141
3825,2.135403773607734
3826,7.346565482795254
3827,3.589296846932163
3828,3.5749797080763117
3829,5.673143187315233
3830,5.550362029829002
3831,7.5861017266225055
3832,4.712003124198101
3833,6.810840147314087
3834,4.272601044228751
3835,6.213113471189077
3836,7.286074570316739
3837,4.526384889624449
3838,7.691470880207722
3839,7.5622583877561755
3840,4.588663195672486
3841,4.807533292921022
3842,5.773855598779187
3843,6.796117060987538
3844,3.99720332137306
3845,6.00106162407213
3846,6.726573956281677
3847,7.24562217210168
3848,6.272900068933293
3849,6.161596873493487
3850,6.566150501225688
3851,7.3546032501176795
3852,5.123478427216475
3853,5.8937273458740655
