,min_sharpness
2608,668.1256762534221
2609,727.9603377016608
2610,144.58690823356878
2611,3229.1514279905527
2612,745.7347637987368
2613,610.5460263640715
2614,715.8516116292318
2615,7215.659728
2616,5072.45570068119
2617,1121.357918576389
2618,1976.1888245194825
2619,102.80115281028039
2620,221.13985895061734
2621,584.8596159215816
2622,2651.0929098415236
2623,645.6513903954867
2624,611.2891758302427
2625,335.83557115674233
2626,44.10139657868226
2627,16.98592460784912
2628,595.5984780244141
2629,288.20931913205203
2630,867.935186968316
2631,866.646725300361
2632,4728.203234249105
2633,2809.8896590879813
2634,1249.3416281419186
2635,916.0922375540534
2636,1932.6179197774427
2637,541.7989413796308
2638,783.1783028501158
2639,162.64942546242713
2640,999.2680546776232
2641,622.2194465956884
2642,319.0457501822222
2643,3151.374554300536
2644,396.10830107198626
2645,169.01759484398625
2646,424.66963401604977
2647,3343.000225794285
2648,168.55875085716536
2649,865.0767201140151
2650,800.3574791869878
2651,615.887569198614
2652,407.3359673629667
2653,610.5460263640715
2654,346.67904152896295
2655,1035.2778163863888
2656,627.547423378167
2657,883.371691372022
2658,1655.2589326162258
2659,3787.297849804333
2660,1793.0005054166922
2661,219.3887048673438
2662,61.17853019209876
2663,3629.3898837303454
2664,4266.482763989933
2665,3101.5271707075303
2666,933.3047059475881
2667,582.4326189614935
2668,240.06342329705208
2669,1872.9146366287196
2670,2011.7789209845353
2671,159.43678187347084
2672,1149.9217861727668
2673,0.0
2674,351.77538706037734
2675,172.26089105943802
2676,344.4663639384367
2677,613.0761255918999
2678,3049.242062314036
2679,4525.719665175985
2680,1753.5569946556611
2681,658.0611778180181
2682,174.94022085311272
2683,1565.7092464733048
2684,479.8147579086069
2685,498.34830009509994
2686,1363.266500602044
2687,38.703985113327356
2688,593.9163973463991
2689,1574.0240711805554
2690,296.69449865274225
2691,2685.828846002709
2692,1076.4556133813246
2693,732.2797759011488
2694,187.37795698801386
2695,542.0592519127672
2696,244.79057242815492
2697,178.08621046801403
2698,4349.637970915555
2699,1753.8660860994419
2700,426.47554565894825
2701,1533.3742263090553
2702,1947.9347399451144
2703,624.0616646025987
2704,404.3641708685427
2705,1239.5334069310486
2706,2763.829095470625
2707,450.283420384307
2708,124.71962852842555
2709,1330.5836794908275
2710,368.2545949816305
2711,375.6275641203703
2712,711.4689983818344
2713,400.8211980669624
2714,1067.515060638325
2715,2007.2254764085633
2716,95.89168938465697
2717,144.58690823356878
2718,438.03574736441703
2719,108.48783176424902
2720,746.0878829665596
2721,1445.4146233286308
2722,260.8927707323579
2723,3555.489766150887
2724,274.9376008294366
2725,415.4519860345449
2726,331.35521738331755
2727,386.50857626814786
2728,359.09482160059207
2729,2171.1591034211506
2730,848.9750702115088
2731,563.7436838230661
2732,892.9934364845298
2733,359.09482160059207
2734,713.8390893469603
2735,71.10049491657519
2736,150.48911963469303
2737,144.9753967799585
2738,735.2427082961225
2739,1471.7661541232637
2740,509.3130031184159
2741,709.8850806482321
2742,188.39073401896627
2743,681.1318662032901
2744,125.52911564392022
2745,226.00968816038778
2746,620.7286258891876
2747,572.7396415032282
2748,692.2584278243751
2749,1816.3013449871867
2750,175.79373524752233
2751,515.802790253414
2752,287.34229854611874
2753,3949.95179627783
2754,2436.4933111855994
2755,787.2307073535383
2756,130.01492862618454
2757,317.0054293687001
2758,131.9990020702086
2759,45.561354217211615
2760,2243.2092809395917
2761,182.61284832562714
2762,542.5414122983484
2763,268.3125812972588
2764,530.0010099781966
2765,286.65326828515555
2766,1886.6867129260568
2767,1962.9396378956797
2768,245.56090811147695
2769,337.9325678224934
2770,814.6967051493364
2771,138.34138444719363
2772,578.5233350291956
2773,1622.7424985927375
2774,577.7316124459419
2775,767.914584810054
2776,2809.8896590879813
2777,1613.8867498816
2778,2213.4760461274745
2779,953.1592844081998
2780,168.1844775702469
2781,506.3952815882813
2782,747.6179570048978
2783,1496.4601129981131
2784,1659.746221520415
2785,104.84090706459054
2786,700.9402409235191
2787,1008.8612037018197
2788,935.4454938212068
2789,303.3148320558419
2790,112.02242454415962
2791,435.2563346550045
2792,1947.779355762317
2793,739.5728962206676
2794,1653.628945474375
2795,604.9832710105409
2796,1014.98414271
2797,3815.057310826948
2798,240.39246985938473
2799,1127.4195844080111
2800,2458.2946541735787
2801,4023.2570084643485
2802,3737.8161956076647
2803,972.1988776328727
2804,851.4855412395914
2805,246.9627142291357
2806,1249.847529771703
2807,1804.0009213967346
2808,1311.9998346393281
2809,256.6117296458812
2810,848.8623844481746
2811,296.4979383404457
2812,1208.4822809944985
2813,2723.7225870704
2814,252.94380692143065
2815,1490.4829258073803
2816,128.47606009750004
2817,308.00779209490304
2818,321.1695348077116
2819,992.4937911021091
2820,1175.8704250471426
2821,2726.3119094327667
2822,505.7389115392412
2823,1510.0919476318356
2824,7942.044577363118
2825,1244.1517935943086
2826,94.30139358216957
2827,278.7700888843987
2828,286.22042300006615
2829,3979.9741751134025
2830,174.2684515537588
2831,2974.356778417092
2832,250.4627070961195
2833,2974.356778417092
2834,24353.697103198378
2835,512.9975160689213
2836,579.081179138322
2837,27.305081527339716
2838,1081.0057681807475
2839,552.3930559304132
2840,981.2906705020373
2841,215.3946024784296
2842,351.6324262242512
2843,351.6283795552612
2844,3217.004833437221
2845,559.7410905098661
2846,315.27061512737254
2847,411.75268315728925
2848,306.9871255977962
2849,2667.229332437355
2850,2536.7920672419555
2851,370.94824002157947
2852,1480.8216831332281
2853,4857.770662953017
2854,1501.4313892168439
2855,1892.9054656230608
2856,633.0434236349647
2857,252.8350758619003
2858,3104.0067289485937
2859,830.3499659437732
2860,661.5931082622942
2861,46.35770491020102
2862,1849.7376917006175
2863,835.4474228689436
2864,2676.9353614489473
2865,479.12154172795556
2866,198.4917435011336
2867,58.27349564994332
2868,332.21433228202335
2869,5589.6778284930615
2870,1257.2110817420273
2871,4067.740710104289
2872,275.63992109333327
2873,1065.0696889272397
2874,995.1569501716148
2875,8895.165373832013
2876,827.1617819758205
2877,301.36084880519815
2878,6588.241236709195
2879,1467.2907629775
2880,1917.4945641442018
2881,761.0672321013785
2882,340.36905113412234
2883,565.4201961651587
2884,1041.428282575065
2885,323.7388454089862
2886,16.98592460784912
2887,916.9166816331924
2888,1376.282150879227
2889,156.65302142596977
2890,291.27933118261643
2891,2401.8057509568753
2892,569.022036771748
2893,3439.974116237585
2894,874.00210322925
2895,262.1177937211647
2896,1270.1334000667027
2897,288.7302119825112
2898,1578.0833379415524
2899,594.2415102186999
2900,801.5130075009406
2901,360.24625189232677
2902,1719.3043691502126
2903,1829.9967496626716
2904,683.7021171769891
2905,-1.0
2906,207.8457582262496
2907,1020.7853991461108
2908,4391.128261209924
2909,213.93842090104167
2910,946.6275857271212
2911,1677.4555013183715
2912,-1.0
2913,450.0529047389068
2914,1564.8063779257552
2915,1209.7101909689593
2916,564.0346382679726
2917,2436.822997844463
2918,185.78799808390787
2919,519.6578898281499
2920,6583.439759468908
2921,389.58440161210314
2922,273.55443118222223
2923,1376.282150879227
2924,336.2487541835885
2925,4861.281770600551
2926,3728.0752293122937
2927,1484.060165228446
2928,93.2293296962298
2929,1457.8941583269334
2930,376.81112160573434
2931,608.1080931855256
2932,684.6943660194164
2933,287.11160044573904
2934,133.66626520391057
2935,383.9131498458431
2936,514.968963609375
2937,1306.7734478665177
2938,261.2272255979938
2939,1884.8625668634652
2940,3850.3613399082756
2941,512.0353754857658
2942,2574.9430175534767
2943,3507.6266734277388
2944,1163.6865574773637
2945,45.64054115791943
2946,77.7562007441606
2947,2461.1149317590375
2948,3322.8818829003103
2949,6644.726561976728
2950,179.96851779668432
2951,196.2374345421859
2952,3228.3939293608933
2953,613.5074618328168
2954,3766.5459603395066
2955,75.34272196931765
2956,578.2504069600499
2957,4373.083784333823
2958,272.75767356383244
2959,606.789082253303
2960,1082.8598620655998
2961,281.05775
2962,6442.994392847211
2963,575.4757172613407
2964,461.8530135449225
2965,324.1058660975419
2966,3822.5467782975693
2967,212.61069685396276
2968,40.55132089619377
2969,670.1286130800503
2970,501.64888597902484
2971,198.7242205243167
2972,848.2709597101237
2973,3216.7307798582888
2974,454.0319080401007
2975,3512.977315249264
2976,628.8540931016422
2977,261.00543667530786
2978,848.2709597101237
2979,185.41590885042905
2980,584.8462484724066
2981,1380.8170793229142
2982,1731.9015901609635
2983,2188.525526159124
2984,347.97360867214917
2985,73.05454017672406
2986,268.5568624565972
2987,1124.9396219106625
2988,152.39120704050072
2989,230.75033296969968
2990,2174.913692168352
2991,351.9353406528231
2992,246.23698029340324
2993,287.5144984305341
2994,120.42088093168296
2995,1897.478279745984
2996,1636.3113220073903
2997,314.0687392326455
2998,671.555567037381
2999,6849.053920266543
3000,-1.0
3001,333.1776092677731
3002,551.1107510742214
3003,398.89025154446665
3004,550.7670397217323
3005,1516.5790552246308
3006,546.7006785808214
3007,935.2194119523868
3008,263.6438130731871
3009,147.08864166666666
3010,558.0337771377551
3011,407.75252149791254
3012,186.70598343134753
3013,1603.9145701986897
3014,2347.3926694320985
3015,383.633733448469
3016,2454.0164361843817
3017,237.72537900737947
3018,87.67172836624562
3019,1027.6469014399997
3020,479.8147579086069
3021,428.9487021119671
3022,840.0108089738611
3023,228.98916427606108
3024,138.1911719621701
3025,483.42905994888116
3026,1644.8481705657728
3027,75.92639032389322
3028,199.409264102271
3029,776.4983117133806
3030,90.95654732580131
3031,1000.9492043470069
3032,91.53194231815094
3033,259.9306811436811
3034,668.1256762534221
3035,306.4780919909852
3036,133.06990572091738
3037,814.8408249566074
3038,-1.0
3039,87.4385627328061
3040,194.05651623979662
3041,216.37737537923132
3042,374.61923518852296
3043,256.32824940508385
3044,1521.454312759289
3045,1816.7557778158673
3046,118.40738912432636
3047,893.8899165375301
3048,583.8250229722033
3049,180.59731434882787
3050,384.79905394204076
3051,1658.7414195773054
3052,636.5007783907155
3053,865.2730112710753
3054,493.7673616747404
3055,2076.9426307259555
3056,1175.5194896530554
3057,299.4331035864364
3058,13.642873877479222
3059,1973.064562297963
3060,191.14101329125575
3061,1902.4964291570025
3062,813.8193247959967
3063,41.90592613222223
3064,230.75033296969968
3065,213.67999467881006
3066,0.0
3067,320.38150722904055
3068,122.04984693612532
3069,426.47554565894825
3070,468.71451347626106
3071,66.10892279122858
3072,1124.9396219106625
3073,203.55088353028148
3074,127.52397731716725
3075,317.0409797754923
3076,4024.908697828688
3077,538.4278039528773
3078,256.50174864821713
3079,2338.142811417024
3080,2259.6986156008015
3081,1501.8689763888888
3082,471.7363268952148
3083,805.4832836977718
3084,3661.4239456295268
3085,2996.1489771822767
3086,341.5871967230714
3087,1655.6878019003352
3088,596.2563929302494
3089,672.5090808783674
3090,361.560774890496
3091,924.6018676551821
3092,47.36026132059933
3093,2029.0027590200955
3094,98.09421496372923
3095,177.86847690915644
3096,6028.886278016286
3097,219.09557789907117
3098,1606.8190682532277
3099,2348.9230403946126
3100,808.2642074496117
3101,1022.2027485576557
3102,1011.768717439175
3103,112.50161671321088
3104,252.60869309410234
3105,1453.4153039067453
3106,494.0263058003096
3107,748.5654345630023
3108,906.2036133912687
3109,-1.0
3110,2371.2795782236826
3111,335.2345050463576
3112,234.58870445953363
3113,4056.5368166875164
3114,137.3874025426265
3115,4685.280838018181
3116,263.8017558308069
3117,222.88164058933816
3118,874.9570415484764
3119,2863.1311590955765
3120,42.25756407290716
3121,757.8309358177778
3122,735.9629686806002
3123,2873.9515308612067
3124,3405.3268389141476
3125,595.6592089945498
3126,342.7076137218013
3127,767.3246117078993
3128,9025.666512533848
3129,244.4052276734281
3130,208.62139925064508
3131,306.4780919909852
3132,757.6283871825177
3133,1325.1906994148974
3134,1945.0890352620445
3135,545.5100148835826
3136,1236.3709308614955
3137,513.8566150774938
3138,588.5931794220912
3139,4056.5368166875164
3140,287.11160044573904
3141,713.5345399904605
3142,1574.7623586954473
3143,589.0256188078704
3144,1200.4736284658504
3145,586.1566812767777
3146,367.53950590903014
3147,830.7079358129326
3148,3792.7776365050154
3149,1263.9408902621421
3150,1712.799625372509
3151,723.881646584489
3152,10280.370011503353
3153,647.7719706975
3154,61.99621452347177
3155,1244.1517935943086
3156,1135.9502843416371
3157,69.96880054837723
3158,288.59072217383016
3159,577.5061572828932
3160,462.3488169511625
3161,141.57272044805342
3162,266.42403271000006
3163,426.4826888326916
3164,368.0837050204533
3165,1602.940062218903
3166,16.98592460784912
3167,785.0706995868803
3168,240.7155503169788
3169,4556.482370943027
3170,3154.757940628157
3171,834.3957633117832
3172,2092.498674958533
3173,1738.022328640899
3174,954.5105852865305
3175,261.0370145685592
3176,399.3545357974845
3177,884.4273475420595
3178,328.28155578981927
3179,1249.5805727069333
3180,823.7770264334786
3181,564.8260426818862
3182,1908.57446186857
3183,296.0039324364904
3184,236.9902401919007
3185,240.06892270756936
3186,6968.689707121615
3187,3137.372117928514
3188,1124.9396219106625
3189,758.929854329427
3190,2921.556158888504
3191,6968.689707121615
3192,638.749305365499
3193,261.42024123572344
3194,707.6829403791359
3195,1795.7023053471003
3196,274.8483392267622
3197,1095.240303853687
3198,2090.7731987376546
3199,3266.2097227751856
3200,395.7725345503505
3201,1008.9323438989137
3202,1110.3395194607576
3203,3089.9965490498303
3204,449.12217372633796
3205,145.61613572132663
3206,4024.908697828688
3207,1031.8953800632103
3208,4024.908697828688
3209,147.1709233278407
3210,669.8846247656488
3211,995.1428728400336
3212,984.3693619488197
3213,2068.5354271400006
3214,662.2790125855998
3215,2181.7793490529853
3216,578.2753651689435
3217,1568.1320443578957
3218,354.72113564131905
3219,84.59738861617285
3220,1763.2456239927067
3221,387.78099285606555
3222,673.7291703676777
3223,792.1425466391722
3224,102.38984216100584
3225,558.9254457684971
3226,185.01750497732164
3227,199.32760209026569
3228,193.36849781104823
3229,555.8362511930703
3230,807.3607779393517
3231,508.0189607031759
3232,1627.0902167106299
3233,1975.235981535043
3234,3539.005150520617
3235,393.58376691624363
3236,2375.5550508870438
3237,361.06084320219344
3238,721.6767856738836
3239,144.19747943540983
3240,359.5729600983099
3241,650.1031016941167
3242,464.4646982013278
3243,2223.9219213582955
3244,444.48672630218556
3245,83.25430824853878
3246,550.2922166007518
3247,867.6541476191258
3248,0.0
3249,1311.9635997742391
3250,400.74695437136893
3251,383.705330796832
3252,404.3818642955135
3253,112.15559793560627
3254,771.8460392765966
3255,223.85116778811764
3256,285.5537510444615
3257,634.8158136885222
3258,349.1124619140991
3259,991.8439306706535
3260,208.2904770526746
3261,306.4780919909852
3262,160.03515061083675
3263,146.3614578604698
3264,537.4240913099329
3265,498.09064403637234
3266,3522.8363890918968
3267,218.5001269305574
3268,891.1177548818921
3269,122.51796913526664
3270,307.3204931550618
3271,455.7236259286262
3272,265.07188435268665
3273,177.54493149660834
3274,991.4420890410415
3275,59.963578998431025
3276,1816.3091447708402
3277,1124.9396219106625
3278,408.4230123440918
3279,1354.8882432365006
3280,405.78690614973897
3281,1276.8189252744794
3282,6900.913043870544
3283,64.75511025458422
3284,595.060266867583
3285,370.1229306270957
3286,183.8096950841215
3287,635.1942819251543
3288,4005.4887571317186
3289,998.7113718841256
3290,368.0837050204533
3291,100.65832291749975
3292,1729.2271979157388
3293,213.342822433461
3294,1589.9200828436742
3295,2178.7749204081633
3296,4313.536220767214
3297,103.62456570263294
3298,107.58998089256175
3299,1857.3069837523446
3300,623.4057714560946
3301,323.85988194585843
3302,1162.8206065124161
3303,610.7850238337809
3304,1485.5200738941858
3305,1072.9813355970562
3306,1262.0077430701747
3307,429.55316343923573
3308,178.83469220993868
3309,203.49343502986383
3310,4056.5368166875164
3311,13023.114411481147
3312,1014.3479490751101
3313,286.162901705938
3314,1495.679168602071
3315,885.7061392754816
3316,715.1722929708448
3317,734.7994800674101
3318,-1.0
3319,90.95654732580131
3320,53.19084097644938
3321,2321.868669974506
3322,112.21206943225047
3323,893.2118128434536
3324,324.1058660975419
3325,228.1382472472937
3326,-1.0
3327,2512.262486538579
3328,191.97314742973796
3329,2869.1345111021433
3330,781.4090674300542
3331,335.07747623242454
3332,174.6991426797214
3333,842.865725523904
3334,1758.2002028380164
3335,838.8170079395838
3336,129.0527101918433
3337,1068.8563340101532
3338,307.3204931550618
3339,491.12419189393887
3340,163.61975418179662
3341,880.1356467649671
3342,1168.1533872313075
3343,5811.596434967095
3344,1101.4015859906174
3345,277.6359460698652
3346,1297.2010139188205
3347,3259.799045213234
3348,315.2527444943153
3349,1330.5558232844446
3350,954.0497989059842
3351,698.6682302842821
3352,650.692499472442
3353,128.2208804082169
3354,104.88406244083814
3355,401.41905785108025
3356,1491.1556732813517
3357,85.99667499596852
3358,506.6914427582852
3359,255.55803046964576
3360,199.15547029654607
3361,2351.005698805094
3362,449.41349492108594
3363,761.6195146311
3364,1973.2975698479
3365,84.28528286822704
3366,465.10295006976725
3367,497.3815112872973
3368,3559.1173489108487
3369,889.1437039372025
3370,303.43815136168024
3371,299.8237644736938
3372,264.26542941385765
3373,264.26542941385765
3374,521.5914503888965
3375,1261.1367731887387
3376,411.45360395444436
3377,86.99083219384087
3378,3957.2238064026587
3379,4155.56113133989
3380,87.24204672937965
3381,4894.84869009175
3382,383.2360903554321
3383,1595.825671688121
3384,63.26056170562454
3385,504.14881294040003
3386,387.63434188219134
3387,1536.8618971422927
3388,1685.16661666028
3389,1455.5677380622224
3390,708.0950888261565
3391,71.39738509912274
3392,1142.146564762909
3393,449.79151026098396
3394,2167.615165193844
3395,-1.0
3396,403.7004176451159
3397,280.65284956
3398,1114.662315448842
3399,1881.6149459107605
3400,410.7304127500763
3401,2321.534013859395
3402,387.2281390107875
3403,1347.1004628439061
3404,426.2398543937744
3405,452.6840305326898
3406,1468.6629686990616
3407,428.7393672730999
3408,709.7294880869333
3409,227.94032534446742
3410,140.21145458867568
3411,414.65214839429706
3412,242.3403376360321
3413,384.0628654837608
3414,1730.7898075169228
3415,900.9297555006667
3416,2216.989147595504
3417,1249.326405039071
3418,925.803271379059
3419,866.9737424060484
3420,358.4175369071413
3421,215.080786469705
3422,405.1381156815472
3423,4278.190693031517
3424,562.4493726991025
3425,630.6884077672516
3426,4421.097729044061
3427,303.3148320558419
3428,776.9856564083236
3429,1068.2816694507055
3430,1363.8204346417358
3431,161.54761403527243
3432,344.66946631004447
3433,852.32546444
3434,949.2267804532231
3435,602.3981318514795
3436,2184.3142153751137
3437,1224.1320315428984
3438,170.74310354673244
3439,135.00883621227257
3440,208.26410777595194
3441,5071.414484762146
3442,855.6174923694464
3443,4264.9729153762355
3444,208.0741684735841
3445,389.0261717744926
3446,3491.2400520440106
3447,713.5739548315072
3448,288.20931913205203
3449,288.20931913205203
3450,92.81794060600156
3451,318.4144550617431
3452,1124.9396219106625
3453,83.71901602192096
3454,536.8993725441447
3455,71.41997219441733
3456,192.47763016493056
3457,1476.98416934611
3458,1789.107990020459
3459,4739.824972369067
3460,506.79534897623546
3461,307.59146812684736
3462,519.1092567033755
3463,900.0673348866734
3464,1220.9899532447955
3465,2796.051111933056
3466,3567.119393497856
3467,583.2960566313106
3468,1260.1010488708903
3469,472.2124906103398
3470,1373.5795720615185
3471,1574.7623586954473
3472,5832.9057809084
3473,482.78043095807885
3474,7944.239906626797
3475,4427.820162906062
3476,1.76231221516927
3477,291.6401229335938
3478,2030.2734211028571
3479,227.1446450900682
3480,95.31698098526023
3481,819.1067461983884
3482,1423.4363025649711
3483,539.6460285974999
3484,3522.8363890918968
3485,5832.9057809084
3486,325.00379631791594
3487,944.3642674655554
3488,128.2208804082169
3489,2807.029927212146
3490,74.99909084112814
3491,2272.286844843955
3492,129.70588957174724
3493,285.14716096784696
3494,278.31061961805557
3495,641.422261013455
3496,1338.674424023391
3497,349.17183265691267
3498,650.0841508801129
3499,537.4240913099329
3500,820.5789110912349
3501,2324.6817359081583
3502,137.1344527386617
3503,979.4948142668762
3504,412.974721519375
3505,879.2203324230657
3506,760.7582103881415
3507,1702.301507853572
3508,257.28515832038397
3509,365.3159373969862
3510,761.0672321013785
3511,4056.5368166875164
3512,159.7954742235661
3513,3450.718290801426
3514,533.067225848706
3515,10481.025626702882
3516,623.6412985165728
3517,2092.498674958533
3518,892.108369105476
3519,645.7011340062118
3520,1103.8842349089311
3521,1000.083240706447
3522,3006.10548983881
3523,1999.6887749493749
3524,5017.49647228626
3525,981.4669434787327
3526,1333.3143534524793
3527,1649.8537771202184
3528,784.9929649774793
3529,133.83129432292023
3530,3591.609706315252
3531,1977.0732214059315
3532,508.6995473479
3533,981.6361585873949
3534,338.7835736711111
3535,377.5106908706071
3536,4041.6745856129246
3537,533.7662033965096
3538,1068.5348124784641
3539,1181.2617304164726
3540,140.28844255999996
3541,226.00968816038778
3542,472.11744989580245
3543,176.0889288872486
3544,10053.548459449623
3545,1971.4825748295061
3546,31.81507562887083
3547,846.1274689264555
3548,995.4538336098565
3549,1375.9391272590476
3550,452.5904343975
3551,294.4442274622685
3552,153.72009343574265
3553,542.48966794381
3554,-1.0
3555,84.7481091963282
3556,736.923470736384
3557,207.09056810190143
3558,1492.7361925579407
3559,1452.8151795489737
3560,2322.149693583295
3561,1218.713335342329
3562,535.5201716277641
3563,3986.316631459959
3564,545.0168555612731
3565,726.3830027495105
3566,150.21355126254124
3567,1466.7611929134528
3568,1769.0271806740275
3569,221.66961946343318
3570,515.5813432222008
3571,915.142176113646
3572,193.36849781104823
3573,29.670549061978065
3574,284.0566119391841
3575,153.76401695999772
3576,1022.1322540747458
3577,219.38761465530968
3578,271.8810161466476
3579,850.7406375902458
3580,114.9484859533328
3581,1133.1032631643036
3582,413.7177530276051
3583,233.34472231861977
3584,361.29283021642885
3585,1498.2127033669433
3586,686.6610136697317
3587,91.76417164971042
3588,642.8473596396996
3589,2188.525526159124
3590,739.2515829134796
3591,415.5164581883559
3592,632.3808989387654
3593,2546.065695947755
3594,401.96004813811334
3595,959.4409342570918
3596,508.54947951005704
3597,3977.396568440237
3598,2899.697031431271
3599,349.53284866841744
3600,438.72573520762126
3601,803.9037733136008
3602,291.7853760177681
3603,321.09279665032363
3604,1849.7376917006175
3605,1226.4306090555074
3606,4023.2652828103414
3607,31.992978516245795
3608,85.3787678757146
3609,327.63582509128025
3610,260.9226698622559
3611,187.9178436670939
3612,4072.3100341775
3613,1058.871163709601
3614,1453.4153039067453
3615,1621.0568084498088
3616,542.48966794381
3617,129.39948515196647
3618,116.1160668271034
3619,16361.967810061247
3620,828.485743531793
3621,337.63460057712507
3622,619.6839192473735
3623,422.0082415707478
3624,1648.1568874203776
3625,1413.7342432464532
3626,345.80853947409906
3627,630.8154960824826
3628,1076.6346436976542
3629,4625.698773129238
3630,63.20980382157384
3631,669.4001564712371
3632,590.6016525116154
3633,93.59664044498113
3634,181.97312440572927
3635,157.64959906914928
3636,318.5836200477783
3637,325.0595647239276
3638,276.74729842286183
3639,716.7524221822221
3640,657.472642787148
3641,278.3283489044069
3642,1495.4673903689627
3643,165.99276200592317
3644,719.4982461512931
3645,2155.3782030174743
3646,1490.5831760325714
3647,3182.1728663421527
3648,291.6401229335938
3649,2410.975321930704
3650,348.61169770117965
3651,495.67309851346937
3652,602.3981318514795
3653,4002.2534487813446
3654,572.4663560634747
3655,352.82416317989237
3656,604.2584883573098
3657,232.58803283035544
3658,366.4407276625133
3659,650.9711114164041
3660,274.3330983129325
3661,337.9325678224934
3662,1099.9156001988233
3663,1510.7047072562355
3664,818.4831236599416
3665,1607.9419173143756
3666,337.45485452287454
3667,726.3830027495105
3668,1866.656621563645
3669,61.910508014152185
3670,58.809643046029564
3671,1128.0868991836612
3672,714.6982601326173
3673,470.6146745715659
3674,1156.6783592211557
3675,530.737737989644
3676,946.3980119542953
3677,761.427785304414
3678,694.8299500038994
3679,382.3593282583394
3680,416.76265269352575
3681,0.0
3682,164.661844351415
3683,1388.5969754016064
3684,41.15488024195648
3685,301.8909089737868
3686,1389.1264897676017
3687,265.76602547063493
3688,1043.315270935678
3689,430.1523925944933
3690,1293.3533020900384
3691,4068.1038158027395
3692,30.367926605254244
3693,0.0
3694,249.80289654178648
3695,1373.5795720615185
3696,1622.1976499966308
3697,483.38887622711746
3698,394.3099785876058
3699,263.7062671367146
3700,352.4782632244889
3701,422.0082415707478
3702,1770.3767095899102
3703,250.66890516431974
3704,664.1780676652877
3705,922.1841399819726
3706,242.10269032653054
3707,133.78499097529158
3708,1813.4184427788891
3709,587.7945159854183
3710,363.64246967848726
3711,258.3472527921513
3712,193.43537617063788
3713,1486.964563799716
3714,239.68139336518036
3715,5660.815048955566
3716,237.70209009059496
3717,951.1382817397067
3718,144.20247791348808
3719,386.0895873946746
3720,233.41856770403237
3721,1511.9300604571872
3722,-1.0
3723,886.3263306913578
3724,202.1411161366772
3725,857.7970811464935
3726,665.432064
3727,1184.423324670947
3728,4733.521605772472
3729,1048.08362844745
3730,613.7610566177733
3731,1584.4084379565315
3732,374.61923518852296
3733,1631.758810811308
3734,2277.0905676943785
3735,202.83194023750144
3736,1595.0234286217208
3737,2495.6676337322665
3738,4198.2478164696995
3739,158.93924579391023
3740,124.51995936251862
3741,815.3566841118707
3742,709.9952436332009
3743,1045.141941985978
3744,146.82277000451293
3745,367.9954375614406
3746,73.77782909937501
3747,2506.0975798841105
3748,559.3735383504944
3749,5953.213922552102
3750,1630.1870061330555
3751,297.2619369194239
3752,147.08864166666666
3753,185.42855058793884
3754,379.88688344444444
3755,1703.0120672762487
3756,191.25091812384122
3757,612.1333065885851
3758,389.2116528684127
3759,3039.2939156733437
3760,1204.7716083873725
3761,164.3032636035955
3762,412.82399353061066
3763,398.7720603852422
3764,155.55163756709865
3765,183.95059334063507
3766,398.7720603852422
3767,70.2749247323022
3768,2289.2303631284694
3769,126.30359698591819
3770,8802.04121362205
3771,301.8909089737868
3772,43.94273919747133
3773,215.90526986829133
3774,938.5449784954607
3775,4373.662284477404
3776,5608.857559771863
3777,459.355654163954
3778,560.0265727585848
3779,203.73415437307688
3780,477.25479843681813
3781,522.9389621415817
3782,1388.6558250164358
3783,563.2959295246055
3784,83.61495187508949
3785,166.9787012743389
3786,175.52845313758576
3787,177.9987764337836
3788,444.11371461553597
3789,839.3154734428081
3790,29.99581600557303
3791,670.6599595733334
3792,72.00449550646921
3793,-1.0
3794,305.52606916117986
3795,233.42516826851715
3796,335.59828621414397
3797,786.7891211874619
3798,412.0342904149306
3799,1825.5797460920035
3800,820.1651125898769
3801,770.7211220531552
3802,1938.4563936726868
3803,743.8037689342403
3804,4477.17599429904
3805,348.3577611337964
3806,1586.3084284674894
3807,147.08864166666666
3808,336.2032171579694
3809,505.7389115392412
3810,1140.7937286517276
3811,2564.1118996838604
3812,1126.913042059698
3813,677.6075659322628
3814,504.3598824690233
3815,165.8292438146285
3816,0.0
3817,356.68043808178953
3818,737.7905172937546
3819,571.8152999914266
3820,270.455448750416
3821,4794.672589782205
3822,130.02102277239248
3823,2999.1168770408963
3824,37.279014751149305
3825,1029.5141835988888
3826,151.00667527017586
3827,4147.013233180886
3828,4007.90659412925
3829,237.38967597332234
3830,8045.867972478205
3831,698.3290041199332
3832,1389.816139018467
3833,477.0380983066135
3834,1368.0050791857245
3835,2401.8057509568753
3836,1403.1589270589438
3837,1424.5137457599997
3838,248.35606913002738
3839,1784.3336291317298
3840,273.0526651542579
3841,999.8514933628319
3842,503.9862086556471
3843,94.49557869144732
3844,2404.156719081311
3845,512.1814862209468
3846,1011.3992646607899
3847,258.7816161574365
3848,226.00968816038778
3849,203.19019132188404
3850,541.6891244066358
3851,404.7258627112388
3852,604.8640195917551
3853,1341.4355894071
3854,374.61923518852296
3855,377.666020557114
3856,639.2033035225506
3857,385.3193468471777
3858,3224.142114866271
3859,468.81193561286887
3860,342.4718158372455
3861,1124.9396219106625
3862,2466.5731593884475
3863,697.9119125079685
3864,81.29127671818772
3865,123.13244162945578
