,framerates
3275,14.995034756703078
3276,25.0
3277,15.03006012024048
3278,25.0
3279,10.0
3280,15.151515151515152
3281,10.0
3282,14.285714285714285
3283,14.285714285714285
3284,33.333333333333336
3285,11.538461538461538
3286,25.0
3287,14.973262032085561
3288,29.940119760479043
3289,16.666666666666668
3290,25.0
3291,14.285714285714285
3292,10.0
3293,25.0
3294,16.666666666666668
3295,10.0
3296,
3297,25.0
3298,25.0
3299,16.666666666666668
3300,15.050167224080267
3301,15.027829313543599
3302,10.0
3303,15.032679738562091
3304,5.0
3305,16.666666666666668
3306,3.3333333333333335
3307,33.333333333333336
3308,10.0
3309,16.666666666666668
3310,10.0
3311,14.285714285714285
3312,25.0
3313,25.0
3314,10.0
3315,15.041782729805014
3316,10.0
3317,25.0
3318,
3319,20.0
3320,15.034168564920273
3321,14.975845410628018
3322,23.052959501557634
3323,12.5
3324,12.5
3325,33.333333333333336
3326,
3327,10.0
3328,30.76923076923077
3329,7.6923076923076925
3330,10.0
3331,23.958333333333336
3332,24.678111587982833
3333,10.0
3334,8.333333333333334
3335,12.5
3336,20.0
3337,10.0
3338,10.0
3339,11.11111111111111
3340,14.285714285714285
3341,25.0
3342,10.0
3343,14.285714285714285
3344,14.285714285714285
3345,33.333333333333336
3346,14.285714285714285
3347,16.666666666666668
3348,25.0
3349,11.11111111111111
3350,10.0
3351,10.101010101010102
3352,10.0
3353,25.0
3354,25.0
3355,11.11111111111111
3356,10.0
3357,12.478336221837088
3358,15.031315240083506
3359,16.666666666666668
3360,10.0
3361,7.142857142857142
3362,8.333333333333334
3363,8.333333333333334
3364,10.0
3365,14.965986394557822
3366,12.5
3367,
3368,10.0
3369,17.1875
3370,15.07537688442211
3371,25.0
3372,8.333333333333334
3373,8.333333333333334
3374,25.0
3375,10.247349823321555
3376,33.333333333333336
3377,20.0
3378,16.666666666666668
3379,59.883720930232556
3380,25.0
3381,20.0
3382,25.0
3383,10.0
3384,15.027829313543599
3385,14.666666666666666
3386,20.0
3387,10.0
3388,20.0
3389,12.5
3390,16.666666666666668
3391,8.96103896103896
3392,10.0
3393,14.285714285714285
3394,25.0
3395,
3396,12.5
3397,25.0
3398,25.0
3399,16.666666666666668
3400,10.0
3401,6.666666666666667
3402,14.285714285714285
3403,20.0
3404,10.0
3405,33.333333333333336
3406,14.925373134328359
3407,24.895833333333332
3408,50.0
3409,14.285714285714285
3410,25.0
3411,22.018348623853214
3412,10.0
3413,25.0
3414,14.814814814814815
3415,6.25
3416,8.333333333333334
3417,23.134328358208954
3418,9.767441860465116
3419,6.666666666666667
3420,19.705882352941178
3421,15.015015015015015
3422,25.0
3423,5.88235294117647
3424,
3425,15.032679738562091
3426,25.0
3427,10.0
3428,16.666666666666668
3429,14.285714285714285
3430,
3431,25.0
3432,10.0
3433,16.666666666666668
3434,29.96432818073722
3435,19.736842105263158
3436,33.333333333333336
3437,5.0
3438,25.0
3439,10.0
3440,16.666666666666668
3441,5.88235294117647
3442,10.0
3443,10.0
3444,
3445,7.6923076923076925
3446,12.5
3447,6.666666666666667
3448,25.0
3449,25.0
3450,25.0
3451,25.0
3452,15.03006012024048
3453,10.0
3454,10.0
3455,26.501035196687372
3456,15.047021943573668
3457,5.985915492957746
3458,10.0
3459,11.11111111111111
3460,25.0
3461,6.666666666666667
3462,25.0
3463,33.333333333333336
3464,16.666666666666668
3465,25.0
3466,10.0
3467,5.0
3468,100.0
3469,20.0
3470,25.0
3471,20.0
3472,8.333333333333334
3473,10.0
3474,10.0
3475,5.0
3476,30.158730158730158
3477,25.0
3478,10.0
3479,25.0
3480,14.285714285714285
3481,16.666666666666668
3482,10.0
3483,16.666666666666668
3484,25.0
3485,8.333333333333334
3486,20.0
3487,25.0
3488,25.0
3489,16.666666666666668
3490,25.0
3491,33.333333333333336
3492,25.0
3493,20.0
3494,15.178571428571429
3495,7.9831932773109235
3496,5.555555555555555
3497,25.0
3498,10.0
3499,10.0
3500,9.09090909090909
3501,14.285714285714285
3502,15.023474178403756
3503,11.11111111111111
3504,12.280701754385966
3505,14.948453608247423
3506,14.097744360902254
3507,10.0
3508,8.333333333333334
3509,29.765013054830288
3510,14.285714285714285
3511,10.0
3512,10.0
3513,10.0
3514,12.5
3515,8.333333333333334
3516,14.285714285714285
3517,7.6923076923076925
3518,20.0
3519,33.333333333333336
3520,12.5
3521,25.0
3522,
3523,6.666666666666667
3524,10.0
3525,10.0
3526,14.285714285714285
3527,10.0
3528,
3529,16.666666666666668
3530,16.666666666666668
3531,50.0
3532,14.285714285714285
3533,10.0
3534,25.0
3535,10.0
3536,10.0
3537,14.705882352941176
3538,12.5
3539,16.666666666666668
3540,22.14765100671141
3541,11.864406779661017
3542,10.0
3543,25.0
3544,14.285714285714285
3545,12.5
3546,14.987405541561712
3547,10.0
3548,10.0
3549,11.11111111111111
3550,10.0
3551,16.666666666666668
3552,25.0
3553,11.11111111111111
3554,
3555,14.993954050785973
3556,12.5
3557,12.5
3558,25.0
3559,15.034168564920273
3560,16.666666666666668
3561,12.5
3562,10.0
3563,29.983249581239534
3564,10.0
3565,12.5
3566,25.0
3567,14.285714285714285
3568,25.0
3569,10.0
3570,14.971751412429379
3571,10.0
3572,23.979591836734695
3573,25.0
3574,16.666666666666668
3575,15.083798882681563
3576,33.333333333333336
3577,14.970059880239521
3578,14.981949458483754
3579,10.0
3580,25.0
3581,8.0078125
3582,15.027829313543599
3583,11.864406779661017
3584,33.333333333333336
3585,7.6923076923076925
3586,14.971751412429379
3587,14.984709480122325
3588,33.333333333333336
3589,7.142857142857142
3590,24.863387978142075
3591,16.666666666666668
3592,25.0
3593,14.285714285714285
3594,33.333333333333336
3595,25.0
3596,25.0
3597,25.0
3598,7.6923076923076925
3599,14.970059880239521
3600,10.0
3601,15.044247787610619
3602,25.0
3603,10.0
3604,10.0
3605,25.0
3606,29.7029702970297
3607,10.0
3608,12.5
3609,29.912023460410555
3610,6.25
3611,17.73879142300195
3612,10.0
3613,10.0
3614,7.6923076923076925
3615,8.333333333333334
3616,11.11111111111111
3617,20.0
3618,14.285714285714285
3619,10.0
3620,20.0
3621,14.285714285714285
3622,10.0
3623,10.0
3624,8.333333333333334
3625,8.286516853932586
3626,10.0
3627,25.0
3628,7.142857142857142
3629,24.025974025974026
3630,
3631,833.3333333333334
3632,16.666666666666668
3633,10.0
3634,10.0
3635,25.0
3636,10.0
3637,25.0
3638,14.971751412429379
3639,25.0
3640,20.0
3641,33.333333333333336
3642,19.78021978021978
3643,5.0
3644,10.0
3645,14.285714285714285
3646,7.6923076923076925
3647,12.5
3648,25.0
3649,14.285714285714285
3650,10.0
3651,5.0
3652,19.736842105263158
3653,9.09090909090909
3654,25.0
3655,10.0
3656,16.666666666666668
3657,24.75
3658,12.5
3659,30.00445831475702
3660,6.617647058823529
3661,25.0
3662,
3663,9.09090909090909
3664,20.0
3665,10.0
3666,25.0
3667,12.5
3668,14.960629921259843
3669,10.0
3670,14.992503748125937
3671,20.0
3672,15.044247787610619
3673,29.89130434782609
3674,14.98371335504886
3675,10.0
3676,11.11111111111111
3677,14.974619289340103
3678,14.285714285714285
3679,7.007575757575758
3680,10.0
3681,50.0
3682,
3683,23.85057471264368
3684,16.666666666666668
3685,12.5
3686,14.979757085020243
3687,25.0
3688,16.666666666666668
3689,
3690,14.285714285714285
3691,17.168141592920353
3692,25.0
3693,10.0
3694,20.0
3695,25.0
3696,10.0
3697,25.0
3698,23.50597609561753
3699,14.982578397212544
3700,25.0
3701,10.0
3702,8.333333333333334
3703,10.0
3704,14.285714285714285
3705,
3706,15.015015015015015
3707,20.155038759689923
3708,16.666666666666668
3709,10.0
3710,22.105263157894736
3711,
3712,25.0
3713,11.11111111111111
3714,50.0
3715,10.0
3716,22.698744769874477
3717,24.15841584158416
3718,25.0
3719,10.0
3720,30.02832861189802
3721,10.0
3722,
3723,14.285714285714285
3724,28.0
3725,8.009708737864077
3726,9.876543209876543
3727,16.402116402116402
3728,30.0
3729,19.682539682539684
3730,8.333333333333334
3731,25.0
3732,20.0
3733,10.0
3734,12.304866850321396
3735,12.5
3736,14.99330655957162
3737,10.0
3738,10.0
3739,25.0
3740,25.0
3741,10.0
3742,14.285714285714285
3743,25.0
3744,14.985163204747776
3745,10.0
3746,12.5
3747,
3748,22.535211267605636
3749,29.184549356223176
3750,10.0
3751,30.06756756756757
3752,9.09090909090909
3753,20.0
3754,16.666666666666668
3755,20.0
3756,14.990138067061142
3757,16.666666666666668
3758,20.0
3759,20.0
3760,15.06276150627615
3761,20.0
3762,9.622641509433961
3763,20.0
3764,25.0
3765,10.0
3766,20.0
3767,25.0
3768,12.5
3769,33.333333333333336
3770,10.077519379844961
3771,12.5
3772,14.98800959232614
3773,14.992272024729521
3774,12.5
3775,25.0
3776,7.6923076923076925
3777,16.666666666666668
3778,
3779,25.0
3780,25.0
3781,14.285714285714285
3782,9.980039920159681
3783,14.977973568281937
3784,7.142857142857142
3785,14.985590778097983
3786,16.666666666666668
3787,10.90909090909091
3788,33.333333333333336
3789,29.908675799086758
3790,23.052959501557634
3791,20.0
3792,25.0
3793,
3794,25.0
3795,14.965986394557822
3796,50.0
3797,14.984709480122325
3798,25.0
3799,6.666666666666667
3800,5.0
3801,25.0
3802,8.333333333333334
3803,10.0
3804,12.5
3805,14.99409681227863
3806,5.777777777777778
3807,9.09090909090909
3808,15.023474178403756
3809,25.0
3810,15.126050420168067
3811,9.09090909090909
3812,
3813,10.0
3814,25.0
3815,25.0
3816,14.989733059548255
3817,10.0
3818,14.98929336188437
3819,14.968152866242038
3820,11.11111111111111
3821,9.09090909090909
3822,10.0
3823,10.0
3824,33.333333333333336
3825,10.0
3826,25.0
3827,28.187919463087248
3828,23.977695167286242
3829,15.06276150627615
3830,10.0
3831,25.0
3832,33.333333333333336
3833,14.027149321266968
3834,25.0
3835,14.285714285714285
3836,14.285714285714285
3837,10.0
3838,14.965986394557822
3839,10.0
3840,20.0
3841,11.11111111111111
3842,10.0
3843,25.0
3844,11.11111111111111
3845,9.772423025435073
3846,14.285714285714285
3847,10.0
3848,11.864406779661017
3849,20.0
3850,14.980544747081712
3851,14.977973568281937
3852,10.0
3853,5.0
3854,20.0
3855,7.6923076923076925
3856,29.82456140350877
3857,23.991935483870968
3858,10.0
3859,20.0
3860,24.0
3861,15.03006012024048
3862,12.568306010928962
3863,14.285714285714285
3864,15.041782729805014
3865,15.015015015015015
3866,7.6923076923076925
3867,25.0
3868,14.285714285714285
3869,29.787234042553195
3870,14.285714285714285
3871,23.052959501557634
3872,23.34384858044164
3873,25.0
3874,16.666666666666668
3875,10.0
3876,10.0
3877,
3878,10.0
3879,14.285714285714285
3880,25.0
3881,11.377245508982037
3882,10.0
3883,11.976047904191617
3884,10.0
3885,20.0
3886,10.0
3887,16.666666666666668
3888,12.5
3889,
3890,15.050167224080267
3891,10.0
3892,25.0
3893,20.0
3894,
3895,20.0
3896,7.6923076923076925
3897,10.0
3898,14.285714285714285
3899,19.78021978021978
3900,14.995034756703078
3901,10.0
3902,10.0
3903,25.0
3904,10.0
3905,6.666666666666667
3906,
3907,10.0
3908,25.0
3909,12.5
3910,8.333333333333334
3911,10.0
3912,14.973262032085561
3913,9.13978494623656
3914,25.0
3915,24.863387978142075
3916,12.5
3917,15.0
3918,33.333333333333336
3919,10.0
3920,23.333333333333336
3921,10.0
3922,14.925373134328359
3923,10.0
3924,25.0
3925,5.0
3926,7.6923076923076925
3927,25.0
3928,8.333333333333334
3929,21.91780821917808
3930,25.0
3931,9.09090909090909
3932,25.0
3933,15.03006012024048
3934,10.0
3935,11.864406779661017
3936,
3937,25.0
3938,20.0
3939,14.977973568281937
3940,20.0
3941,14.986376021798364
3942,33.333333333333336
3943,20.0
3944,
3945,7.6923076923076925
3946,25.0
3947,8.333333333333334
3948,30.054644808743166
3949,10.0
3950,12.5
3951,10.0
3952,10.0
3953,14.285714285714285
3954,24.050632911392405
3955,33.333333333333336
3956,30.862068965517242
3957,25.0
3958,
3959,4.926108374384237
3960,10.0
3961,14.285714285714285
3962,11.11111111111111
3963,25.0
3964,13.758389261744966
3965,10.0
3966,12.5
3967,10.0
3968,16.666666666666668
3969,10.0
3970,10.0
3971,9.09090909090909
3972,10.0
3973,25.0
3974,5.0
3975,10.0
3976,10.0
3977,25.0
3978,6.666666666666667
3979,9.0
3980,9.09090909090909
3981,7.1659482758620685
3982,16.666666666666668
3983,16.666666666666668
3984,8.076923076923077
3985,25.0
3986,14.975845410628018
3987,26.96969696969697
3988,20.0
3989,10.0
3990,14.285714285714285
3991,14.912280701754385
3992,25.0
3993,25.0
3994,14.979757085020243
3995,10.0
3996,
3997,16.666666666666668
3998,10.0
3999,25.0
4000,
4001,25.0
4002,6.666666666666667
4003,7.6923076923076925
4004,13.073394495412845
4005,50.0
4006,25.0
4007,15.07537688442211
4008,15.07537688442211
4009,14.995034756703078
4010,10.0
4011,15.606060606060606
4012,10.0
4013,25.0
4014,10.0
4015,10.0
4016,6.25
4017,10.0
4018,14.994934143870315
4019,10.0
4020,10.0
4021,12.5
4022,25.0
4023,8.333333333333334
4024,25.0
4025,7.6923076923076925
4026,25.0
4027,20.0
4028,12.5
4029,25.0
4030,20.0
4031,8.333333333333334
4032,8.333333333333334
4033,10.0
4034,10.0
4035,31.081081081081084
4036,10.0
4037,7.142857142857142
4038,16.666666666666668
4039,12.5
4040,20.0
4041,25.0
4042,15.042372881355933
4043,25.0
4044,20.0
4045,10.0
4046,10.0
4047,
4048,5.88235294117647
4049,10.0
4050,16.0
4051,10.0
4052,8.333333333333334
4053,6.0
4054,10.0
4055,25.0
4056,8.333333333333334
4057,7.142857142857142
4058,
4059,33.333333333333336
4060,10.0
4061,25.0
4062,15.015015015015015
4063,8.333333333333334
4064,280.0
4065,14.285714285714285
4066,15.0
4067,10.0
4068,25.0
4069,25.0
4070,5.555555555555555
4071,
4072,14.285714285714285
4073,16.666666666666668
4074,25.0
4075,12.5
4076,7.777777777777778
4077,29.880478087649404
4078,6.666666666666667
4079,
4080,14.98371335504886
4081,7.6923076923076925
4082,10.0
4083,30.0
4084,
4085,20.0
4086,25.0
4087,16.666666666666668
4088,14.0625
4089,20.0
4090,25.0
4091,25.0
4092,25.0
4093,13.888888888888888
4094,20.0
4095,12.5
4096,14.984709480122325
4097,
4098,16.666666666666668
4099,25.0
4100,14.285714285714285
4101,15.03006012024048
4102,10.0
4103,11.11111111111111
4104,10.0
4105,16.07445008460237
4106,10.0
4107,9.09090909090909
4108,9.09090909090909
4109,25.0
4110,
4111,6.995003568879372
4112,21.875
4113,16.666666666666668
4114,10.0
4115,
4116,8.333333333333334
4117,9.25925925925926
4118,12.5
4119,10.0
4120,14.516129032258066
4121,29.889298892988933
4122,33.333333333333336
4123,25.0
4124,29.953917050691242
4125,20.0
4126,25.0
4127,33.333333333333336
4128,10.0
4129,25.0
4130,12.5
4131,50.0
4132,10.0
4133,20.0
4134,7.6923076923076925
4135,25.0
4136,25.0
4137,25.0
4138,10.0
4139,10.90909090909091
4140,25.0
4141,14.285714285714285
4142,15.107913669064748
4143,16.666666666666668
4144,
4145,30.061349693251532
4146,10.0
4147,29.85781990521327
4148,29.85781990521327
4149,30.048076923076923
4150,30.088495575221238
4151,12.5
4152,25.0
4153,7.6923076923076925
4154,19.736842105263158
4155,15.03957783641161
4156,7.6923076923076925
4157,33.333333333333336
4158,25.0
4159,10.0
4160,14.994487320837926
4161,11.11111111111111
4162,33.333333333333336
4163,32.310838445807775
4164,16.666666666666668
4165,20.0
4166,10.0
4167,25.0
4168,29.980013324450365
4169,12.5
4170,10.0
4171,12.5
4172,6.666666666666667
4173,
4174,14.600550964187327
4175,10.0
4176,28.0
4177,100.0
4178,10.0
4179,9.09090909090909
4180,7.6923076923076925
4181,
4182,10.0
4183,10.0
4184,14.285714285714285
4185,25.0
4186,11.11111111111111
4187,10.0
4188,
4189,10.0
4190,7.8431372549019605
4191,33.333333333333336
4192,
4193,33.333333333333336
4194,14.285714285714285
4195,8.333333333333334
4196,10.0
4197,10.0
4198,11.11111111111111
4199,
4200,27.401129943502823
4201,
4202,25.0
4203,25.0
4204,25.0
4205,10.0
4206,
4207,14.960629921259843
4208,14.285714285714285
4209,29.880478087649404
4210,9.09090909090909
4211,10.0
4212,10.0
4213,14.285714285714285
4214,14.971751412429379
4215,25.0
4216,14.285714285714285
4217,10.0
4218,
4219,25.0
4220,7.777777777777778
4221,16.666666666666668
4222,14.285714285714285
4223,
4224,15.03006012024048
4225,10.0
4226,10.0
4227,25.0
4228,12.5
4229,14.285714285714285
4230,10.0
4231,12.5
4232,10.0
4233,16.666666666666668
4234,11.11111111111111
4235,33.333333333333336
4236,10.0
4237,25.0
4238,
4239,14.285714285714285
4240,33.333333333333336
4241,25.0
4242,10.0
4243,14.285714285714285
4244,10.0
4245,10.0
4246,25.0
4247,33.333333333333336
4248,10.0
4249,5.263157894736842
4250,
4251,10.0
4252,5.88235294117647
4253,14.097744360902254
4254,16.666666666666668
4255,10.0
4256,5.357142857142857
4257,
4258,10.0
4259,7.6923076923076925
4260,20.0
4261,8.88888888888889
4262,25.0
4263,25.0
4264,25.0
4265,10.0
4266,6.666666666666667
4267,4.0
4268,10.0
4269,25.0
4270,12.5
4271,6.666666666666667
4272,11.11111111111111
4273,10.0
4274,20.0
4275,
4276,9.09090909090909
4277,14.925373134328359
4278,10.0
4279,33.333333333333336
4280,25.0
4281,25.0
4282,7.142857142857142
4283,5.555555555555555
4284,25.0
4285,23.39901477832512
4286,12.5
4287,10.0
4288,25.0
4289,
4290,
4291,
4292,
4293,
4294,
4295,
4296,15.083798882681563
4297,9.862385321100918
4298,25.0
4299,11.11111111111111
4300,10.0
4301,5.88235294117647
4302,10.0
4303,14.979757085020243
4304,10.0
4305,12.5
4306,25.0
4307,10.0
4308,
4309,14.975845410628018
4310,14.0
4311,
4312,
4313,33.333333333333336
4314,14.285714285714285
4315,25.0
4316,16.666666666666668
4317,25.0
4318,14.976958525345621
4319,9.09090909090909
4320,10.0
4321,10.0
4322,25.0
4323,33.333333333333336
4324,7.6923076923076925
4325,20.0
4326,10.0
4327,14.965986394557822
4328,10.0
4329,16.666666666666668
4330,16.666666666666668
4331,12.5
4332,33.333333333333336
4333,
4334,25.0
4335,14.285714285714285
4336,10.0
4337,14.984709480122325
4338,25.0
4339,10.0
4340,14.285714285714285
4341,14.285714285714285
4342,16.666666666666668
4343,10.0
4344,33.333333333333336
4345,12.5
4346,8.333333333333334
4347,14.99409681227863
4348,10.0
4349,10.0
4350,30.0
4351,
4352,20.0
4353,10.0
4354,10.0
4355,30.06993006993007
4356,
4357,7.317073170731708
4358,6.565656565656566
4359,14.948453608247423
4360,25.0
4361,11.11111111111111
4362,10.0
4363,15.0
4364,10.0
4365,15.026833631484795
4366,25.0
4367,15.050167224080267
4368,12.5
4369,10.0
4370,11.627906976744185
4371,10.0
4372,15.018315018315018
4373,25.0
4374,20.0
4375,10.0
4376,25.0
4377,12.5
4378,18.96551724137931
4379,25.0
4380,22.064056939501782
4381,7.6923076923076925
4382,24.015748031496063
4383,
4384,15.897435897435898
4385,
4386,
4387,14.285714285714285
4388,16.666666666666668
4389,10.0
4390,20.0
4391,25.0
4392,10.0
4393,21.978021978021978
4394,10.0
4395,24.766355140186914
4396,25.0
4397,
4398,14.975845410628018
4399,25.0
4400,14.973262032085561
4401,11.11111111111111
4402,25.0
4403,10.0
4404,16.666666666666668
4405,
4406,14.50381679389313
4407,25.0
4408,25.0
4409,6.666666666666667
4410,14.982578397212544
4411,25.0
4412,10.0
4413,12.5
4414,10.0
4415,16.666666666666668
4416,12.5
4417,10.0
4418,6.666666666666667
4419,23.333333333333336
4420,
4421,6.666666666666667
4422,14.285714285714285
4423,10.0
4424,10.0
4425,16.666666666666668
4426,8.333333333333334
4427,6.666666666666667
4428,8.333333333333334
4429,10.0
4430,16.666666666666668
4431,16.666666666666668
4432,25.0
4433,
4434,16.423357664233578
4435,10.0
4436,20.0
4437,20.0
4438,14.285714285714285
4439,10.0
4440,10.0
4441,10.0
4442,8.043478260869565
4443,10.0
4444,10.0
4445,
4446,25.0
4447,14.975845410628018
4448,14.971751412429379
4449,10.0
4450,11.11111111111111
4451,16.666666666666668
4452,20.5
4453,10.0
4454,14.285714285714285
4455,
4456,11.11111111111111
4457,10.0
4458,10.0
4459,11.864406779661017
4460,25.0
4461,25.0
4462,29.880478087649404
4463,20.0
4464,10.0
4465,9.09090909090909
4466,9.09090909090909
4467,8.333333333333334
4468,10.0
4469,9.862385321100918
4470,12.672811059907835
4471,16.666666666666668
4472,14.285714285714285
4473,25.0
4474,10.0
4475,12.5
4476,20.0
4477,16.666666666666668
4478,16.666666666666668
4479,
4480,7.6923076923076925
4481,14.285714285714285
4482,33.333333333333336
4483,6.666666666666667
4484,10.0
4485,14.935064935064934
4486,25.0
4487,29.885057471264368
4488,33.333333333333336
4489,10.0
4490,7.6923076923076925
4491,12.5
4492,9.931034482758621
4493,14.285714285714285
4494,
4495,29.92831541218638
4496,12.5
4497,10.0
4498,12.974683544303797
4499,12.5
4500,10.0
4501,5.952380952380952
4502,5.952380952380952
4503,13.945578231292517
4504,12.5
4505,14.285714285714285
4506,25.0
4507,10.0
4508,10.0
4509,33.333333333333336
4510,12.295081967213115
4511,10.0
4512,25.0
4513,25.0
4514,8.333333333333334
4515,24.832214765100673
4516,21.794871794871792
4517,25.0
4518,20.0
4519,12.5
4520,25.0
4521,14.963503649635037
4522,25.0
4523,16.666666666666668
4524,25.0
4525,29.942418426103647
4526,15.03006012024048
4527,10.0
4528,7.6923076923076925
4529,13.28125
4530,9.25925925925926
4531,25.0
4532,
4533,7.6923076923076925
4534,
4535,33.333333333333336
4536,8.333333333333334
4537,25.0
4538,25.0
4539,20.0
4540,10.0
4541,16.666666666666668
4542,
4543,
4544,16.666666666666668
4545,14.130434782608695
4546,29.76878612716763
4547,25.0
4548,400.0
4549,8.333333333333334
4550,12.5
4551,10.0
4552,16.666666666666668
4553,16.07843137254902
4554,16.666666666666668
4555,20.0
4556,30.147058823529413
4557,20.0
4558,33.333333333333336
4559,25.0
4560,12.5
4561,10.0
4562,16.666666666666668
4563,10.0
4564,10.0
4565,
4566,16.384180790960453
4567,8.333333333333334
4568,10.0
4569,19.625
4570,15.03006012024048
4571,10.0
4572,25.0
4573,
4574,10.0
4575,25.0
4576,16.666666666666668
4577,
4578,25.0
4579,
4580,14.285714285714285
4581,10.0
4582,6.666666666666667
4583,15.104166666666666
4584,
4585,25.0
4586,15.037593984962406
4587,8.333333333333334
4588,25.0
4589,20.0
4590,10.0
4591,10.0
4592,16.666666666666668
4593,10.0
4594,15.03006012024048
4595,12.5
4596,33.333333333333336
4597,14.07563025210084
4598,6.666666666666667
4599,
4600,14.285714285714285
4601,8.333333333333334
4602,25.0
4603,25.0
4604,9.09090909090909
4605,5.88235294117647
4606,10.0
4607,14.989059080962802
4608,10.0
4609,12.5
4610,
4611,10.0
4612,8.286516853932586
4613,20.0
4614,25.0
4615,14.975845410628018
4616,25.0
4617,10.0
4618,10.0
4619,19.636363636363637
4620,
4621,10.0
4622,15.03006012024048
4623,15.03006012024048
4624,7.6923076923076925
4625,25.0
4626,33.333333333333336
4627,10.0
4628,10.0
4629,10.0
4630,25.0
4631,5.0
4632,20.0
4633,25.0
4634,14.285714285714285
4635,10.0
4636,
4637,16.666666666666668
4638,16.666666666666668
4639,12.5
4640,25.0
4641,10.0
4642,25.0
4643,7.6923076923076925
4644,10.0
4645,
4646,20.0
4647,20.0
4648,16.666666666666668
4649,16.666666666666668
4650,14.285714285714285
4651,12.5
4652,9.09090909090909
4653,20.0
4654,25.0
4655,10.0
4656,16.666666666666668
4657,12.5
4658,25.0
4659,25.0
4660,25.0
4661,
4662,10.0
4663,25.43103448275862
4664,10.0
4665,8.286516853932586
4666,20.0
4667,15.07537688442211
4668,14.285714285714285
4669,16.666666666666668
4670,5.0
4671,7.142857142857142
4672,10.0
4673,14.285714285714285
4674,7.6923076923076925
4675,25.0
4676,14.285714285714285
4677,14.705882352941176
4678,7.6923076923076925
4679,11.11111111111111
4680,33.333333333333336
4681,11.11111111111111
4682,6.666666666666667
4683,11.11111111111111
4684,25.0
4685,16.666666666666668
4686,10.0
4687,5.88235294117647
4688,16.666666666666668
4689,20.0
4690,25.0
4691,12.5
4692,10.0
4693,8.333333333333334
4694,10.0
4695,25.0
4696,25.0
4697,25.0
4698,25.0
4699,
4700,25.0
4701,10.0
4702,
4703,15.034168564920273
4704,5.0
4705,10.0
4706,14.995034756703078
4707,25.0
4708,9.09090909090909
4709,10.0
4710,10.0
4711,10.0
4712,50.0
4713,23.295454545454547
4714,25.0
4715,20.0
4716,7.142857142857142
4717,12.5
4718,9.09090909090909
4719,25.0
4720,14.285714285714285
4721,25.0
4722,16.666666666666668
4723,10.0
4724,33.333333333333336
4725,25.0
4726,
4727,10.0
4728,15.07537688442211
4729,7.6923076923076925
4730,9.862385321100918
4731,33.333333333333336
4732,10.0
4733,14.973262032085561
4734,33.333333333333336
4735,
4736,10.0
4737,15.03006012024048
4738,10.0
4739,7.6923076923076925
4740,14.285714285714285
4741,26.717557251908396
4742,12.5
4743,10.0
4744,14.285714285714285
4745,10.0
4746,10.0
4747,16.666666666666668
4748,16.666666666666668
4749,
4750,10.0
4751,10.0
4752,25.0
4753,16.666666666666668
4754,14.285714285714285
4755,25.0
4756,10.0
4757,50.0
4758,
4759,
4760,25.0
4761,10.0
4762,12.5
4763,7.6923076923076925
4764,
4765,10.32258064516129
4766,14.285714285714285
4767,33.333333333333336
4768,
4769,16.666666666666668
4770,12.5
4771,25.0
4772,14.987714987714988
4773,
4774,10.0
4775,20.0
4776,10.0
4777,11.11111111111111
4778,16.666666666666668
4779,10.0
4780,15.050167224080267
4781,10.0
4782,10.0
4783,25.0
4784,100.0
4785,11.11111111111111
4786,9.6
4787,25.0
4788,25.0
4789,25.0
4790,10.0
4791,20.0
4792,33.333333333333336
4793,7.773851590106007
4794,12.5
4795,16.666666666666668
4796,16.666666666666668
4797,25.0
4798,
4799,10.0
4800,25.0
4801,
4802,25.0
4803,10.0
4804,7.6923076923076925
4805,8.333333333333334
4806,20.0
4807,12.5
4808,10.0
4809,29.933481152993348
4810,14.285714285714285
4811,15.035799522673031
4812,33.76623376623376
4813,8.333333333333334
4814,10.0
4815,20.0
4816,10.0
4817,25.0
4818,
4819,
4820,12.5
4821,14.285714285714285
4822,12.5
4823,14.285714285714285
4824,25.0
4825,10.0
4826,8.333333333333334
4827,7.6923076923076925
4828,15.03006012024048
4829,20.0
4830,25.0
4831,10.0
4832,
4833,25.0
4834,11.11111111111111
4835,14.285714285714285
4836,16.666666666666668
4837,14.285714285714285
4838,25.0
4839,10.0
4840,11.486486486486488
4841,
4842,20.045045045045043
4843,20.0
4844,25.0
4845,7.142857142857142
4846,
4847,10.0
4848,
4849,25.0
4850,11.11111111111111
4851,10.0
4852,100.0
4853,25.0
4854,31.851851851851855
4855,10.0
4856,16.666666666666668
4857,33.333333333333336
4858,
4859,20.0
4860,14.986376021798364
4861,25.0
4862,25.0
4863,5.0
4864,10.0
4865,
4866,25.0
4867,22.413793103448274
4868,10.0
4869,10.0
4870,16.666666666666668
4871,14.285714285714285
4872,7.6923076923076925
4873,10.0
4874,25.0
4875,10.0
4876,10.0
4877,25.0
4878,10.0
4879,10.0
4880,25.0
4881,20.0
4882,33.333333333333336
4883,7.142857142857142
4884,14.285714285714285
4885,10.0
4886,5.0
4887,10.0
4888,10.0
4889,14.285714285714285
4890,14.935064935064934
4891,26.092233009708735
4892,
4893,
4894,16.666666666666668
4895,10.833333333333334
4896,11.176470588235295
4897,16.666666666666668
4898,23.174603174603174
4899,10.0
4900,7.142857142857142
4901,5.769230769230769
4902,16.666666666666668
