,avg_sharpness
2610,5.166678359276318
2611,8.33038253367443
2612,6.7009242314304185
2613,6.635857432519477
2614,6.91818528357749
2615,8.93104258958249
2616,8.740714097128867
2617,7.698585805016135
2618,7.605583673444199
2619,6.2218834444835585
2620,5.608982062119465
2621,6.460933436596909
2622,8.180422527571872
2623,6.806998027012623
2624,6.52231691442706
2625,6.654263927128395
2626,4.674228607784789
2627,5.8807274362950315
2628,6.553273982009375
2629,5.68267561563537
2630,7.24160709724443
2631,6.777819065565966
2632,8.713595930897181
2633,8.155451026812056
2634,7.25255465423468
2635,6.87449976184149
2636,7.689540761321767
2637,6.501438008548005
2638,6.713857958323691
2639,6.457572391905879
2640,7.098212326985446
2641,6.5627371757499775
2642,5.960360166650964
2643,8.079959832227143
2644,6.30856451621942
2645,5.963698575348515
2646,6.490046073972192
2647,8.21433381633719
2648,5.925117446196047
2649,6.9996357840410806
2650,7.701305893138932
2651,6.609776303846952
2652,6.537634525333742
2653,6.635857432519477
2654,5.890048169166595
2655,6.979807010509786
2656,6.509453779107567
2657,6.878187541507773
2658,7.76736932759037
2659,8.416212020709093
2660,7.497608701459089
2661,6.796253727701808
2662,5.898776523650211
2663,8.371997988271607
2664,8.415518527719618
2665,8.050511990977055
2666,7.0237583930657195
2667,6.469156054357525
2668,5.794909134442172
2669,7.560568884225161
2670,7.669884762610882
2671,5.366552213780681
2672,7.368138866460682
2673,5.722850208592868
2674,5.933383386229855
2675,5.833178632484245
2676,7.557231600109888
2677,7.234597975164709
2678,8.355665759288774
2679,8.473539373124757
2680,7.504571650450723
2681,6.8922920514796875
2682,5.828317164137848
2683,7.43406169635203
2684,6.304211683826122
2685,6.603292670382265
2686,7.249509469772983
2687,4.500552357675151
2688,6.585602356516657
2689,7.4556579423281155
2690,5.849435573384422
2691,7.955347409018907
2692,6.998492088830826
2693,7.0049744533391225
2694,5.63736629630395
2695,6.455449424073695
2696,5.5843553991116215
2697,5.332316262304211
2698,8.412100444453555
2699,7.486765133512143
2700,6.1024002139643745
2701,7.369213224857744
2702,7.677568835984318
2703,7.230087155058982
2704,6.057521457570639
2705,7.173261589865996
2706,7.9392624264352945
2707,6.153777379559478
2708,5.263429650398702
2709,7.372252025236771
2710,6.111561987930198
2711,6.296776635171493
2712,6.6754803932132285
2713,6.104691629586801
2714,6.984537358601854
2715,7.665965410648905
2716,5.348462124554473
2717,5.166678359276318
2718,6.465532969720773
2719,7.104316510298779
2720,6.804614529210666
2721,7.288068438280548
2722,6.090016134278185
2723,8.300481665350114
2724,5.775864630591236
2725,6.259811048732539
2726,5.910890886880969
2727,5.9800020465663755
2728,5.907374452333289
2729,7.697145890057305
2730,6.828797583697987
2731,6.548977453852865
2732,6.806632983823876
2733,5.907374452333289
2734,7.120199255139422
2735,4.641364321338702
2736,5.808561713163688
2737,5.0715199845893775
2738,6.7319497370625845
2739,7.413349347187634
2740,6.440644149141586
2741,6.634359645697753
2742,5.387801725924515
2743,6.590893753329557
2744,4.923600469811196
2745,5.461612518832419
2746,6.471240194329059
2747,6.421605288043963
2748,6.637382730295001
2749,8.14500857426703
2750,6.1310529917756735
2751,6.2846013174684545
2752,5.802823317244905
2753,8.298219912727419
2754,7.834823162434116
2755,6.7086200749949905
2756,4.992960948850161
2757,5.803974178334634
2758,6.391407416667229
2759,5.553678881354302
2760,7.790799995299346
2761,5.792043054509428
2762,6.489744297631336
2763,5.719472039830961
2764,6.295932758233968
2765,6.308358524698512
2766,7.551877338947744
2767,7.6370430053709795
2768,6.005343791730133
2769,6.278735587697753
2770,6.752505191352349
2771,5.18936911302656
2772,6.373978296398756
2773,7.419012346010013
2774,6.372129976276148
2775,6.716239096653093
2776,8.155451026812056
2777,7.407013970362165
2778,7.776682142450761
2779,7.011155979905018
2780,5.254646843514652
2781,6.584050300674888
2782,6.703853180411409
2783,7.352418226692656
2784,7.708520868226517
2785,4.833486261357209
2786,6.7019359076184815
2787,7.075549721070224
2788,7.647277071838266
2789,5.771847459385844
2790,4.776367369417796
2791,6.922729284335492
2792,7.673193253894617
2793,6.612819659585647
2794,7.475939921316593
2795,6.529249278250575
2796,6.940739872527696
2797,8.288539880529456
2798,6.259449127095788
2799,7.076257404419198
2800,7.856839309014263
2801,8.959574042993411
2802,8.270371929166567
2803,7.1616896791044855
2804,6.85127955136318
2805,5.84627529585368
2806,7.195560621271108
2807,7.5940164706695095
2808,7.195666589589493
2809,5.841991930624169
2810,6.876068008317693
2811,6.441104463976584
2812,7.228357194723199
2813,8.237021753482784
2814,5.768568248946016
2815,7.31983559403469
2816,6.791689513152058
2817,6.05045716637256
2818,5.990157562816225
2819,7.447133496519989
2820,7.562179085751948
2821,7.935158336615186
2822,6.6650408374136
2823,7.41153180706572
2824,9.177212519098399
2825,7.131756648532839
2826,5.1733927090106455
2827,5.7641226964691095
2828,6.932614189046973
2829,8.37458192173048
2830,5.2068220117017345
2831,8.0106851737691
2832,6.110387548349856
2833,8.0106851737691
2834,10.134393307524077
2835,6.391449205018542
2836,6.824917889965627
2837,5.911248721881069
2838,7.62866054381075
2839,6.490888701745336
2840,7.237322344894947
2841,5.51926287039637
2842,5.909092247461464
2843,6.449670551663836
2844,8.186795739601795
2845,6.755370015421264
2846,5.8476651289160255
2847,6.437567086790832
2848,6.033947294278615
2849,7.928939003549208
2850,7.915136469099226
2851,6.818960870186135
2852,7.308620576072012
2853,8.504935866022828
2854,7.364994293300581
2855,7.572545276673108
2856,6.673059702546443
2857,5.542799168135714
2858,8.116483087061182
2859,6.837075154466503
2860,6.557951511262718
2861,5.917466872786874
2862,8.19274329644182
2863,6.96804156963609
2864,8.132508613877407
2865,6.299030638843278
2866,5.4309829366867755
2867,4.086397961526721
2868,5.974235243880293
2869,8.763572029019626
2870,7.139460724327486
2871,8.324368618885737
2872,6.431429333267533
2873,7.276537027120886
2874,6.93790707179665
2875,9.11185452143531
2876,6.7913606345512285
2877,6.129204679302149
2878,8.841735317951866
2879,7.3785963950743785
2880,7.978445385473572
2881,6.901121487975826
2882,6.370807238747057
2883,6.507923979817676
2884,6.975244208353449
2885,7.117243136073382
2886,5.8807274362950315
2887,6.9215581259348795
2888,7.362879887881935
2889,6.769177313995372
2890,5.708950924153339
2891,7.906469531883295
2892,6.364086169872589
2893,8.274116397775888
2894,7.285189113447057
2895,5.697607861219461
2896,7.367134814550422
2897,5.708975905931092
2898,7.629186645468263
2899,6.5741784065371665
2900,6.717670128766285
2901,5.890820251753719
2902,7.473075600862654
2903,7.616658641049228
2904,6.553179357729386
2905,-1.0
2906,5.409543785675947
2907,6.971022688002311
2908,8.627080392077191
2909,5.8414738771902055
2910,6.872856396617306
2911,7.4468572524707835
2912,-1.0
2913,6.163583936654783
2914,7.400377560123257
2915,7.339487542549012
2916,6.366310944428543
2917,7.911199682093773
2918,5.6299740186083636
2919,6.800065779475231
2920,8.800141771362291
2921,6.941919551374141
2922,5.651197066856831
2923,7.362879887881935
2924,5.858572332149448
2925,8.50561299682215
2926,8.257873156070971
2927,7.456352592587879
2928,4.895274690193583
2929,7.3156365773468455
2930,6.010850488893162
2931,6.467687477806401
2932,6.6104996363006885
2933,5.9577628687552755
2934,5.939018187531776
2935,6.008307916223305
2936,6.2512279071684995
2937,7.46030413245082
2938,5.797214862354196
2939,7.630428379197223
2940,8.293110888971922
2941,6.296966829165766
2942,7.910592946559157
2943,8.211971813330294
2944,7.143291725112701
2945,4.115687062326447
2946,6.485630124145547
2947,8.221281780396474
2948,8.181981784349919
2949,8.836865105515521
2950,5.511707762465612
2951,6.551107545394271
2952,8.18234451680617
2953,7.23689425205799
2954,8.26134224498567
2955,6.243807548826477
2956,6.49183622096788
2957,8.409498808333906
2958,5.729858810968608
2959,6.463631774468978
2960,7.148469490597332
2961,6.2016079913771165
2962,8.959809251849743
2963,6.456308354569434
2964,7.274017557859568
2965,5.824539174265072
2966,8.254757107404295
2967,6.470245037014737
2968,5.817234839782211
2969,6.856190537841664
2970,6.259468427826494
2971,5.827435889608236
2972,7.019844021737377
2973,8.219404765507493
2974,6.3698367283669555
2975,8.22027427809698
2976,8.026372108547648
2977,5.7710665111713775
2978,7.019844021737377
2979,5.451008123020494
2980,6.590455479549552
2981,7.401919914290686
2982,7.552177669383872
2983,8.32493652310531
2984,5.958081662441815
2985,8.976935351512871
2986,5.971861340891198
2987,7.058609672396561
2988,5.25856734179741
2989,5.507137118314379
2990,7.720059640806572
2991,6.483278282346356
2992,5.536492376995265
2993,5.929841509068575
2994,5.133016180377455
2995,7.570002767583898
2996,7.437311543820729
2997,5.770069063029261
2998,6.549626874667223
2999,8.84120290995626
3000,-1.0
3001,5.836654220824277
3002,6.628900605379291
3003,6.078421105203882
3004,6.951755708808689
3005,7.333970009158034
3006,6.333824333213517
3007,6.931488677510266
3008,5.776617433827133
3009,5.0762179647281185
3010,6.480027553300509
3011,6.067334364940007
3012,5.654122556297518
3013,7.4088002820182615
3014,7.978792917124151
3015,6.9088319555379725
3016,7.888504405959139
3017,7.008882602213871
3018,6.669600053890235
3019,7.070961259680348
3020,6.304211683826122
3021,6.216200957018354
3022,6.7553494933247284
3023,5.789097449592303
3024,5.5217704199358515
3025,6.4564816186491685
3026,7.4156413560854
3027,4.59360345255246
3028,5.411232319151268
3029,6.743106095897818
3030,4.657617940980532
3031,6.994486837871856
3032,5.749560219200709
3033,6.456486325656602
3034,6.736979778329303
3035,6.050703580180541
3036,5.703503618909497
3037,6.715519836198945
3038,-1.0
3039,4.703802498483252
3040,5.523784834901143
3041,5.865453831685689
3042,6.247876843193166
3043,6.117031730265866
3044,7.364667827248291
3045,7.542004102042104
3046,5.650310693837073
3047,6.829401710054208
3048,6.548090502409507
3049,5.212211694220781
3050,6.434468306817141
3051,7.716119009718149
3052,6.492387514611272
3053,6.930691677163875
3054,6.312320773637328
3055,7.915637526901771
3056,7.564293239405315
3057,6.796761718861882
3058,4.90936019355922
3059,7.6087237640300645
3060,5.3646320370445055
3061,8.248224641587509
3062,6.795914353795415
3063,7.200036800742492
3064,5.507137118314379
3065,5.502014286035947
3066,7.095199452922231
3067,5.773333263702561
3068,5.850961064683603
3069,6.1024002139643745
3070,6.3038198236393095
3071,4.365510593347275
3072,7.058609672396561
3073,5.43533826609801
3074,5.3188982679580326
3075,6.052720506645694
3076,8.341496279423916
3077,6.90161292480393
3078,5.823155061042015
3079,7.817472569776664
3080,7.787805732145654
3081,7.405535669161613
3082,6.330821394114513
3083,6.702346116294851
3084,8.330448497945973
3085,8.111495976763635
3086,6.302362304415916
3087,7.461257196606704
3088,6.43255790256397
3089,6.542974855934991
3090,7.228926977549325
3091,7.672987520223873
3092,4.859014195192577
3093,7.7481497637308685
3094,6.041830937292146
3095,5.336873199127846
3096,8.7267165702441
3097,5.4832271971976825
3098,7.561983834478506
3099,7.787544769359855
3100,6.846364663194542
3101,6.9546061069968115
3102,6.977801666857165
3103,5.5174081357814355
3104,5.935355959925894
3105,7.304786392035971
3106,6.329888689453875
3107,6.684101687669082
3108,6.883270391312202
3109,-1.0
3110,8.190572043313356
3111,5.896988951885013
3112,5.594313067713288
3113,8.551407043127693
3114,6.114500685998799
3115,8.58945509089161
3116,6.063749482779826
3117,6.048984975186074
3118,6.818162667729831
3119,7.9828722909918755
3120,4.47410496576262
3121,6.644894694536192
3122,6.810632798498455
3123,8.00702717754891
3124,8.14549264709854
3125,6.447637385800592
3126,6.272252378621223
3127,7.323276484993654
3128,9.213336526268328
3129,5.714561282427414
3130,5.546092073345275
3131,6.050703580180541
3132,6.689961483730904
3133,7.236035757696911
3134,7.649739694983198
3135,6.496698982195684
3136,7.194241117298894
3137,6.262323501705247
3138,6.5821123656866245
3139,8.551407043127693
3140,5.9577628687552755
3141,6.954028641987826
3142,7.518741600082852
3143,6.627242561351842
3144,7.164857239076761
3145,6.445592446738592
3146,6.06184709391815
3147,6.809474739332608
3148,8.589293874851577
3149,7.216301514944702
3150,7.50192620119819
3151,6.604956844962742
3152,9.296058926475405
3153,7.1851692529334565
3154,4.500248508930578
3155,7.131756648532839
3156,7.050527892687578
3157,4.507372707163207
3158,6.729231363438533
3159,6.425552016814909
3160,6.363681833484163
3161,5.3791941021552185
3162,6.796835586234067
3163,6.091349172112701
3164,6.8415359587082705
3165,7.408143360356468
3166,5.8807274362950315
3167,6.714019679184906
3168,5.577138681669704
3169,8.49611005766937
3170,8.07270528840458
3171,6.836732678627627
3172,8.103288476534049
3173,7.477728370167354
3174,6.924449352877647
3175,6.314674933478783
3176,6.065785414738579
3177,6.807628714509355
3178,5.930505111913017
3179,7.14938772254851
3180,7.8357294172004455
3181,6.478374049899114
3182,7.576314317795856
3183,5.7161664551722176
3184,5.550984426376069
3185,5.845991953099211
3186,8.862907813917298
3187,8.210540700858328
3188,7.058609672396561
3189,7.021952184524512
3190,8.02586143013957
3191,8.862907813917298
3192,6.69815489531479
3193,5.852598391739379
3194,6.969080317094773
3195,7.49548131637926
3196,5.859136890518937
3197,7.00783613070594
3198,7.666321272320547
3199,8.2338504791959
3200,6.170406912356899
3201,6.926217488548931
3202,7.018244449373071
3203,8.102691766103606
3204,6.164615274592224
3205,6.147776647729553
3206,8.341496279423916
3207,6.939152564994881
3208,8.341496279423916
3209,5.188917398955287
3210,6.886710706081703
3211,6.931437447805768
3212,6.918576609064808
3213,7.697400304359432
3214,6.643034858112532
3215,7.889670757123781
3216,6.486278086295863
3217,7.479498967806974
3218,5.918569032505807
3219,4.984582590762696
3220,7.50327248916205
3221,6.050564975787436
3222,7.580061559602075
3223,6.728844511057799
3224,4.845347446512447
3225,6.379182524333011
3226,6.5773836930676675
3227,5.970787160882523
3228,5.679066503670829
3229,6.713241298091042
3230,6.862299292934211
3231,6.349091527547277
3232,7.4244979423399835
3233,7.647356092527569
3234,8.473246328728878
3235,6.800425549829398
3236,7.8068453076268565
3237,6.5490754682620125
3238,6.607641533955005
3239,5.213014611165558
3240,6.00626866343195
3241,6.981333911483371
3242,6.181631529863636
3243,7.733517077762033
3244,7.574427355345691
3245,4.530223948981503
3246,6.521992714124486
3247,6.8417150055815386
3248,9.483013793141419
3249,7.233156060750267
3250,6.0299179637382405
3251,6.142030111653843
3252,6.461428808839159
3253,5.794302225063298
3254,7.025963428165935
3255,5.89778857356209
3256,5.753901712076774
3257,6.981956320423038
3258,6.935260097280785
3259,7.05015314200439
3260,5.482767818383817
3261,6.050703580180541
3262,5.240394132899571
3263,5.503427560465576
3264,6.492040856552238
3265,6.287729648638778
3266,8.374912732851383
3267,6.141029925521973
3268,6.887380687828811
3269,5.322705577753268
3270,6.5213567975011975
3271,6.286088346426162
3272,5.812678048978922
3273,5.248103167184564
3274,7.019186717361473
3275,5.802145372491392
3276,7.600426623002015
3277,7.058609672396561
3278,6.1089236410819785
3279,7.332841386839996
3280,6.042681809983775
3281,7.251273141299347
3282,8.891385725480152
3283,4.411810737126888
3284,6.7913959006880935
3285,6.185720431270723
3286,5.9209576129339085
3287,6.830180680847451
3288,8.399632905506556
3289,7.1157873344759155
3290,6.8415359587082705
3291,5.929573654521876
3292,8.159661533834413
3293,6.144146036409001
3294,7.392556164506893
3295,7.71401922221791
3296,8.378857764332453
3297,4.762087469432628
3298,5.9651075294939595
3299,7.5582681635272495
3300,6.510093225516039
3301,6.207102074048484
3302,7.143644037975111
3303,6.5462537672891274
3304,7.318615402744026
3305,7.022512798529652
3306,7.144547099221477
3307,7.550947785231882
3308,5.40984680682017
3309,5.446820568398231
3310,8.551407043127693
3311,9.543793559201458
3312,7.689046389634133
3313,6.500098526431932
3314,7.407166431621303
3315,6.857802707684177
3316,6.5894016002246065
3317,7.9256307354811115
3318,-1.0
3319,4.657617940980532
3320,4.926444811623976
3321,7.762108212316587
3322,4.865824670696085
3323,6.805196433380327
3324,5.824539174265072
3325,5.594152061250649
3326,-1.0
3327,7.8370695256472365
3328,5.884641851358906
3329,7.979620323848459
3330,6.70508440065147
3331,5.886574967937147
3332,5.739326570832352
3333,6.757123396845607
3334,7.482481080570682
3335,6.865894068329993
3336,5.602123288255271
3337,6.98950822937595
3338,6.5213567975011975
3339,6.52942128777887
3340,5.208083921865998
3341,6.858862091712882
3342,7.3342497218034515
3343,8.807689604101231
3344,7.511660195655559
3345,5.7969771535995935
3346,7.228129585234556
3347,8.159063401331013
3348,6.821110079115749
3349,7.543934284905177
3350,6.864946702110432
3351,6.673185378201722
3352,6.730921056498872
3353,5.335863102912281
3354,4.905234029770579
3355,6.321608556131654
3356,7.3888849822122475
3357,5.271049757238845
3358,6.852308923303505
3359,5.601603280079202
3360,5.322150326037685
3361,7.855718713977953
3362,6.29019366914723
3363,6.877328195275745
3364,7.621629013510253
3365,4.657895629680091
3366,7.525520936062852
3367,6.267080445537879
3368,8.621812542621386
3369,6.812889159387588
3370,5.772349330352188
3371,6.571433213132051
3372,6.198583228316427
3373,6.198583228316427
3374,6.576717941544175
3375,7.442601469344473
3376,6.237018225144485
3377,4.711784644053306
3378,8.495261918893629
3379,8.339744941407039
3380,4.805392661766584
3381,8.522910735933225
3382,7.190826460583332
3383,7.576432924178509
3384,6.520881791335386
3385,7.324584025961161
3386,6.308854787916016
3387,7.565427161812942
3388,7.525715401950413
3389,7.446908345017223
3390,6.661948040297733
3391,4.892235263482719
3392,7.11401886940911
3393,6.246078400071992
3394,7.70433692964104
3395,-1.0
3396,6.028002363488376
3397,7.1687601923122175
3398,7.089022194829538
3399,7.607083009391369
3400,6.101228759690651
3401,7.835412060823441
3402,6.123711965224815
3403,7.349567284162157
3404,6.225141155905607
3405,6.52435641968059
3406,7.296682344470302
3407,6.3827269552934975
3408,6.578340845687173
3409,5.546161088115406
3410,5.801693102285181
3411,6.156860109244819
3412,6.19456601517697
3413,5.952427965942709
3414,7.505962022299859
3415,6.892233240092645
3416,7.77526627486988
3417,7.475428356472442
3418,7.924133470767051
3419,6.868214018291099
3420,5.91325716632246
3421,6.176353887159266
3422,6.349760331138456
3423,8.406067608003806
3424,6.671191789012171
3425,6.4951202700170425
3426,8.426099964631902
3427,5.771847459385844
3428,7.132250763409459
3429,7.001488953123282
3430,7.836356757273892
3431,6.596371421073492
3432,6.013894997909108
3433,6.86939130010144
3434,7.067369912392
3435,6.92114787234867
3436,8.362058742286203
3437,7.153185277512931
3438,5.576313131098886
3439,6.235285953428901
3440,5.48800508598494
3441,8.787751768770278
3442,6.8258884092778995
3443,8.83395556755453
3444,6.038432150894796
3445,6.017223779085205
3446,8.190777843200472
3447,6.858760894474624
3448,5.68267561563537
3449,5.68267561563537
3450,4.561902618746746
3451,6.315408221011565
3452,7.058609672396561
3453,4.862382573462782
3454,7.045242749667855
3455,5.641600137349178
3456,5.592919102311317
3457,7.560880982031563
3458,7.716807984459204
3459,8.494689871125754
3460,6.397017166704427
3461,5.852990518417898
3462,6.961263823937085
3463,6.895491082553614
3464,7.165248830971801
3465,7.984118759267257
3466,8.345407476043315
3467,6.378709882871284
3468,7.236216308112032
3469,6.235235285592257
3470,7.361360410600306
3471,7.518741600082852
3472,8.894564151606806
3473,6.294323626905007
3474,9.282468451693227
3475,8.413005757206472
3476,5.801222700113888
3477,6.759093956038025
3478,7.710765003207073
3479,5.916233222144725
3480,4.738747799170554
3481,6.788780731176975
3482,7.685366997396226
3483,6.454101222964258
3484,8.374912732851383
3485,8.894564151606806
3486,5.925179153787376
3487,6.912242885320146
3488,5.335863102912281
3489,8.096318998715848
3490,5.687679536731942
3491,8.056059229033997
3492,5.918348088995143
3493,5.689620262718728
3494,5.689382204154944
3495,7.711705249297089
3496,7.206381303436067
3497,7.13581519830027
3498,6.753449254315934
3499,6.492040856552238
3500,6.859346350401254
3501,7.784840189869097
3502,5.161819784649694
3503,7.012869545226978
3504,6.196473598779544
3505,6.858578994925752
3506,6.90191884574134
3507,7.509939780710544
3508,5.634904257971316
3509,6.22497830374942
3510,6.901121487975826
3511,8.551407043127693
3512,5.2462130368336535
3513,8.19415102993964
3514,6.311555014079322
3515,9.485928922055766
3516,6.5627522753723
3517,8.103288476534049
3518,6.813442567387739
3519,6.783043235691233
3520,7.247221112260834
3521,7.058912826342895
3522,8.023611432221522
3523,7.612914769022731
3524,8.573779844086896
3525,6.906126145634318
3526,7.211521641939432
3527,7.4393117822845065
3528,6.794131376874106
3529,4.956155547610622
3530,8.30915436526773
3531,7.612387696368207
3532,6.443304202700405
3533,6.904340521661394
3534,6.178985709934747
3535,6.647451186100483
3536,8.404856829795659
3537,6.298607104405565
3538,7.265402767784228
3539,7.097424694661091
3540,5.362229183996841
3541,5.461612518832419
3542,6.420292020483342
3543,6.618152909199398
3544,9.27932969882353
3545,7.832096349020844
3546,4.101413660757945
3547,6.904665148967319
3548,6.981473937132294
3549,7.233865757568743
3550,6.231191339750322
3551,5.868372134072786
3552,6.5954127128041655
3553,6.450857241325119
3554,-1.0
3555,5.231659665961076
3556,6.985071772844235
3557,6.130541924757356
3558,7.4068637113954
3559,7.403635386893639
3560,7.995985577978754
3561,7.114346866462007
3562,6.399894835056135
3563,8.303511233329127
3564,6.309534702718086
3565,6.6254946338715905
3566,6.414305589924344
3567,7.320033172693532
3568,7.890540528326374
3569,5.580591382470076
3570,6.57829386730232
3571,7.136325470652508
3572,5.679066503670829
3573,5.538438491882198
3574,6.019968327295275
3575,5.093285549967498
3576,7.021814666468744
3577,5.518481162369414
3578,6.037982865706266
3579,6.994032297888525
3580,5.381789024796173
3581,7.244054777956978
3582,6.463047352397348
3583,5.489589700999363
3584,6.59046075795378
3585,7.366483644739646
3586,6.771324654372591
3587,5.083787297019789
3588,7.207204021015705
3589,8.32493652310531
3590,6.667199030624759
3591,6.041292088670039
3592,7.059934587337588
3593,7.868691176133604
3594,6.40163356370123
3595,6.951546135377573
3596,6.414119005550942
3597,8.308852774641874
3598,7.991493960506202
3599,6.216685469995169
3600,6.359916060244446
3601,6.734938644701504
3602,5.859153565751713
3603,6.184321872011283
3604,8.19274329644182
3605,7.243896739693982
3606,8.36040823985716
3607,3.9326314705040555
3608,4.742325417209209
3609,6.262357039083
3610,5.712184501290538
3611,5.316175826438152
3612,8.774821284060545
3613,7.07668035664423
3614,7.304786392035971
3615,7.471962805780912
3616,6.450857241325119
3617,5.415859281113527
3618,4.987712173529791
3619,9.710944987087988
3620,6.937978475848066
3621,6.913157543268699
3622,6.462094960017259
3623,6.30801452924446
3624,7.460138760960386
3625,7.34597805482116
3626,5.954454271925706
3627,7.286849874026324
3628,7.283108308053874
3629,8.44787472758276
3630,4.176045422592913
3631,6.898127062695301
3632,6.499549358858601
3633,5.4561149705205985
3634,5.487808040895697
3635,6.938214893798531
3636,6.101226979186674
3637,6.558904011062401
3638,5.71972337357075
3639,6.712893680617917
3640,6.56854271468546
3641,6.182897100378044
3642,7.422390689887708
3643,6.16092175797774
3644,7.394566067147143
3645,7.754213970891518
3646,7.361426331711586
3647,8.087227502040243
3648,6.759093956038025
3649,7.823449005146781
3650,6.265311137475962
3651,6.221395076654061
3652,6.92114787234867
3653,8.371734154137176
3654,6.619433083620121
3655,5.971742172212869
3656,6.728222098656389
3657,5.715547803903929
3658,6.113696002433457
3659,6.695065429511937
3660,6.068511137589399
3661,6.278735587697753
3662,7.027411379025367
3663,7.472402424433377
3664,6.739375409445277
3665,7.438504731853284
3666,6.284477526963693
3667,6.6254946338715905
3668,7.543486930856436
3669,4.827354015408486
3670,6.422141670949942
3671,7.229325418257331
3672,6.64310452836154
3673,6.5909977433242695
3674,7.122089798265975
3675,6.331197840939644
3676,7.003227263964134
3677,6.704160277536735
3678,7.762494567901267
3679,6.003055950065353
3680,6.2135640066296105
3681,6.816095948088218
3682,5.249702038967513
3683,7.458293018087762
3684,4.085106757467916
3685,5.846379972413334
3686,7.258560303939165
3687,5.864396775779199
3688,7.30671734619102
3689,6.159026830667433
3690,7.315163042107435
3691,8.354564178240999
3692,3.919773348641452
3693,7.918635601957255
3694,7.31609460815805
3695,7.361360410600306
3696,7.450753820632367
3697,7.378726113918143
3698,6.740779354652818
3699,5.690081530683724
3700,6.625677543219569
3701,6.30801452924446
3702,7.611984422517783
3703,5.715966142728465
3704,7.381690451051444
3705,6.9287313400102715
3706,6.2932661944950885
3707,6.734924743338688
3708,7.702853053201308
3709,6.409757397452524
3710,6.020881160669379
3711,5.784438389710946
3712,5.593777254155603
3713,7.416617685043585
3714,5.541586912929296
3715,8.748447332638406
3716,5.89187806019211
3717,6.976518458249244
3718,5.081878323387269
3719,6.200363209309988
3720,5.5633931095865705
3721,7.48063974401687
3722,-1.0
3723,6.875493523311253
3724,5.596465609404206
3725,6.920320222424077
3726,8.200935611918055
3727,7.180104861651352
3728,8.523809243633986
3729,7.0378847262401445
3730,6.5361466953928415
3731,7.420607944450047
3732,6.247876843193166
3733,7.578124878831633
3734,7.84052222831217
3735,5.951435021579783
3736,7.709070121686518
3737,8.149492474828222
3738,8.368900130427443
3739,5.117546243922571
3740,6.825360490585675
3741,7.035046254832295
3742,7.0042544160676465
3743,7.403418077130285
3744,6.839786835077595
3745,7.101350046032472
3746,4.593086978886202
3747,8.140002682315023
3748,6.465237331021959
3749,8.746245783471585
3750,7.591462873325613
3751,6.1674220699419555
3752,5.0762179647281185
3753,5.760611049398125
3754,6.116812131914094
3755,7.60534684880993
3756,8.058284862620472
3757,6.447793630907726
3758,6.157249249550188
3759,8.208658254683774
3760,7.142030012368865
3761,5.276328303134873
3762,7.405899440676846
3763,6.02605668412322
3764,6.42577100094961
3765,5.436061206874208
3766,6.02605668412322
3767,5.785170100669773
3768,7.86746852361147
3769,5.887794937975229
3770,9.183366723236086
3771,5.846379972413334
3772,4.259922651526241
3773,5.84174760819359
3774,7.286993643614211
3775,8.41045701565897
3776,8.771431230983042
3777,6.290532918327375
3778,6.878509534333362
3779,6.17446350011709
3780,6.192843332930894
3781,6.358704592000447
3782,7.566298254805353
3783,6.384553411281143
3784,5.81573088642876
3785,5.4212992710797465
3786,5.198034295506651
3787,5.377171575360992
3788,6.197416554393922
3789,6.786642155075253
3790,3.529792513409551
3791,6.904286825334896
3792,5.715098169962711
3793,-1.0
3794,6.393563842144658
3795,6.260261883574243
3796,6.000598948797054
3797,6.746599545788188
3798,6.954505100513378
3799,7.655722005142365
3800,6.753872576636883
3801,6.751509427946563
3802,7.588153509984602
3803,6.708752966905775
3804,8.783166779021185
3805,6.766870726474363
3806,7.642930490756974
3807,5.0762179647281185
3808,6.598459748776858
3809,6.6650408374136
3810,7.182031443031078
3811,7.9263432906384335
3812,7.209318717695495
3813,7.029325475752165
3814,6.312111715441502
3815,5.3375599790417425
3816,5.459770227087035
3817,6.167087777685128
3818,6.739153239847746
3819,6.378962736636704
3820,5.876303092013717
3821,8.496574928119154
3822,4.978513074363498
3823,8.158451557606746
3824,5.9423105402747
3825,7.499482777362178
3826,5.697343686774012
3827,8.493596960162147
3828,8.588092023493344
3829,7.020791034681236
3830,9.011262978224265
3831,6.785350807227487
3832,7.457454897217208
3833,6.211681436440777
3834,7.228820969276355
3835,7.906469531883295
3836,7.3994514688121225
3837,7.673101716884808
3838,5.652114206067491
3839,7.503273511672837
3840,6.310864284567533
3841,7.09883101592177
3842,7.0818366021853025
3843,6.199702716479794
3844,7.9072897640426705
3845,6.318254777462863
3846,6.973561631206331
3847,6.596549051672757
3848,5.461612518832419
3849,6.110401147894032
3850,6.718052281843432
3851,6.133191843397985
3852,6.635835090840826
3853,7.206351102505379
3854,6.247876843193166
3855,6.031428460837483
3856,6.555726801523452
3857,6.00587210183035
3858,8.220681450971613
3859,6.2202495835269
3860,5.8414779040560845
3861,7.058609672396561
3862,7.961304947374891
3863,6.803205037601026
3864,5.048604303659741
3865,5.72621851274909
3866,7.325865899210952
3867,6.2395549359076
3868,7.865447409908235
3869,8.449128830240381
3870,7.940339816572369
3871,4.865824670696085
3872,5.389538424470931
3873,7.13581519830027
