,max_sharpness
1329,364.2306102267607
1330,1225.8451241946088
1331,1395.3760193229284
1332,1011.7529739913831
1333,738.5594109130849
1334,2543.078658562376
1335,1063.3038402588975
1336,145.2114064675499
1337,427.81537458360026
1338,340.35474614245516
1339,1499.6015883451607
1340,471.92638691131884
1341,897.2237609848357
1342,169.7334309957288
1343,2680.2785586776854
1344,3233.1843521572227
1345,673.2378158757716
1346,710.0676753069455
1347,179.14668675110946
1348,970.9955815971471
1349,609.0543326958541
1350,4154.860497135115
1351,235.2629716381566
1352,2412.7992713519643
1353,4788.2603560290945
1354,540.1563834935728
1355,1867.5560549420393
1356,2012.1241404393127
1357,347.21621863578093
1358,907.2141705198687
1359,2969.9368643557405
1360,5884.70797756421
1361,143.4873188295064
1362,568.3511937546695
1363,1326.6179499951777
1364,3537.955019367284
1365,647.2365595989462
1366,787.3361225675832
1367,4018.4225144755646
1368,1360.3383143314393
1369,1468.516970756282
1370,1365.1590104192862
1371,1307.7614072663334
1372,800.3120970107268
1373,226.38678961705745
1374,3516.4827822036473
1375,1016.5708125338831
1376,1349.3211120793048
1377,974.6272461324493
1378,431.18412079467777
1379,756.5479273719834
1380,452.79587423541085
1381,399.8239277006172
1382,1194.107179422767
1383,524.0088296586812
1384,407.1334615641276
1385,1905.7377201319352
1386,1928.2225511446093
1387,1068.228516667071
1388,580.8528044977551
1389,2329.14080149188
1390,1519.8660888686497
1391,412.8782397635743
1392,168.80693542959398
1393,690.6895425724559
1394,92.94888428180121
1395,309.66009160670114
1396,171.45243481698697
1397,510.6386442404822
1398,5464.602675061162
1399,2736.5982680631537
1400,339.440786554784
1401,40.32263827895059
1402,878.5644969757499
1403,4788.2603560290945
1404,1900.3880837764923
1405,704.4630257283951
1406,1763.146465887378
1407,2949.780576975843
1408,820.0103699557294
1409,692.7038671086189
1410,611.6515848246257
1411,880.6209028311233
1412,496.2281357897521
1413,319.59538339611925
1414,308.1038712427953
1415,766.4652863323568
1416,726.1441917115773
1417,234.21882740779537
1418,974.5081625427819
1419,705.8834156261908
1420,448.2394485283523
1421,5136.664563252925
1422,402.8998855975
1423,273.52180119476316
1424,727.4345992925329
1425,2172.8214961846716
1426,11207.789031965938
1427,1214.750643118189
1428,2619.9742251225794
1429,772.7256018741468
1430,235.65555749617286
1431,652.8898070529707
1432,3466.6000811619892
1433,761.1594149263559
1434,635.0943440816422
1435,420.3105129341187
1436,749.7023086289654
1437,716.6788267746318
1438,388.156822174506
1439,1003.7072516174364
1440,2563.2335110826057
1441,762.074261216147
1442,120.13790813373632
1443,529.4034794257236
1444,3430.2206369146006
1445,543.537680459543
1446,619.1776008435938
1447,475.9135528541474
1448,169.12872026035737
1449,372.1669155202664
1450,255.45937811065784
1451,4574.481965833964
1452,605.5617359387655
1453,673.3400470785504
1454,619.5877869598766
1455,2292.4761624678526
1456,800.0063323800302
1457,501.25294570419675
1458,1925.2664966382792
1459,1014.1730834214139
1460,778.2539429707173
1461,872.1043455184936
1462,788.06655050474
1463,1835.628999005029
1464,3188.6255376343665
1465,871.0828082675511
1466,624.4942777794608
1467,314.350980859375
1468,275.043740228204
1469,2360.3593767146776
1470,869.1352805790339
1471,196.88976562965877
1472,342.6071510796493
1473,26.746549430168997
1474,599.0372212809725
1475,738.5594109130849
1476,611.351505657284
1477,613.1806035628932
1478,1448.5629778104098
1479,293.4277656836735
1480,1585.6061190892453
1481,336.9405918111002
1482,4530.5157390140175
1483,3824.135875338894
1484,918.4131249766664
1485,689.6309483646232
1486,649.2625799692366
1487,501.43415285636996
1488,1046.9791389337654
1489,1014.1730834214139
1490,108.00099905478395
1491,1769.6680883520437
1492,819.1744981733326
1493,809.0277812861351
1494,4158.338707375129
1495,255.88521159088654
1496,1297.8339522982299
1497,7209.636261758784
1498,576.053288596387
1499,505.541989404663
1500,1141.3115362811145
1501,4952.46530105729
1502,1424.4686556400518
1503,1874.8622795824165
1504,3620.3292869787333
1505,1657.0995210610922
1506,376.345486707841
1507,2180.0027648921023
1508,1998.0648167441261
1509,995.4069591963283
1510,2401.721165160906
1511,2329.530253794643
1512,135.72125933159725
1513,594.1421639879023
1514,3318.8393841311004
1515,128.8011734311399
1516,296.1110024338807
1517,579.8603951599998
1518,717.6222747506524
1519,385.523095488395
1520,328.5728622639784
1521,67.7963856476902
1522,245.63242522915357
1523,3565.407723721212
1524,1158.9395387324248
1525,478.0913037545221
1526,1937.7030631516493
1527,339.1696031773286
1528,2395.6579017421127
1529,542.6815221765268
1530,3049.7355066493756
1531,646.5806339030738
1532,734.7889481249324
1533,762.265605400747
1534,404.8865640263141
1535,3734.2405887482637
1536,1241.6065861957513
1537,2206.51283954121
1538,316.56235885910615
1539,182.33062427515517
1540,121.78818452551528
1541,249.6942507708333
1542,1205.3052123486275
1543,1537.1386173375045
1544,226.73664881871755
1545,981.9547655915604
1546,3066.426632988627
1547,899.5813941263004
1548,424.2496983825023
1549,435.02701214863026
1550,3589.4172879685116
1551,2999.8140639578987
1552,597.1753147904736
1553,6892.603781663364
1554,1175.211596474298
1555,4329.047458827933
1556,182.33062427515517
1557,848.2711918326255
1558,219.39492454167913
1559,94.18647322810689
1560,665.4691670138292
1561,1227.5896752618935
1562,1439.055577146597
1563,5806.427008418364
1564,2969.9368643557405
1565,1790.590866612429
1566,564.9627323494763
1567,3532.265368890926
1568,1201.7081128207578
1569,373.8265461058981
1570,2329.354057712706
1571,338.81802592301676
1572,1983.1354228202165
1573,6296.079628590916
1574,1582.9955796301272
1575,1503.778015830478
1576,2234.066717171199
1577,231.16556243055396
1578,601.2183299224941
1579,293.22191237809915
1580,574.4306168272469
1581,684.3546604530554
1582,465.46064486013074
1583,2038.6858963116656
1584,1194.137129625819
1585,805.5935076433008
1586,864.7768254232428
1587,5828.796398155817
1588,5993.6451987482515
1589,980.7351109494467
1590,294.3525484065492
1591,-1.0
1592,4727.686145383351
1593,880.953749796248
1594,3182.0700143023673
1595,4908.385960303668
1596,1260.8645363658763
1597,3595.384329268989
1598,836.6008118724046
1599,638.5226259953785
1600,1530.8372854937288
1601,712.6005891297044
1602,635.3075199846164
1603,9438.146185050115
1604,5818.271347647232
1605,1506.6556605555024
1606,270.93993509446574
1607,530.5054864591036
1608,682.3128118693731
1609,984.2852412368873
1610,727.9455175558605
1611,274.85837491403544
1612,1817.381434865216
1613,2858.821206866562
1614,417.9637560200048
1615,1942.582130686776
1616,3227.235064473799
1617,920.7462943784703
1618,2832.946842021015
1619,1858.986427261886
1620,3109.8317146577783
1621,802.9672067315734
1622,1125.2083531992434
1623,1233.573023829334
1624,625.2511540720199
1625,1935.0465936545536
1626,2013.395139513354
1627,1696.4697359908866
1628,220.35930416692256
1629,936.5984068298795
1630,279.53941921433227
1631,549.796252990844
1632,333.6613248483828
1633,3692.7102902933257
1634,979.941760016008
1635,-1.0
1636,679.4755629583447
1637,1551.6988014130386
1638,138.40218562961488
1639,447.2425889583343
1640,95.57162460353797
1641,1150.6867103633062
1642,726.1441917115773
1643,305.83569718555765
1644,3559.591118457516
1645,721.2603347471095
1646,5970.338266966203
1647,67.69908030893816
1648,2404.3849765287964
1649,5917.772498402929
1650,305.09342285962003
1651,969.8609634991252
1652,1146.6326958748152
1653,1871.380432032285
1654,755.9655589634177
1655,2834.5103981076595
1656,925.480882005739
1657,445.58093158004203
1658,695.7218642212246
1659,3853.094848153954
1660,745.2383945203993
1661,1694.7005955956054
1662,181.31215517108453
1663,1635.0388533328314
1664,271.7705644928926
1665,773.5738894410565
1666,1552.9026970377608
1667,2101.013716546304
1668,306.2089053253495
1669,1275.088262188441
1670,383.99853314471875
1671,1371.3325338242319
1672,839.0753086897333
1673,916.622047781951
1674,500.5146844275311
1675,2160.143834747533
1676,797.8198096304747
1677,354.87725126180646
1678,4323.155864307967
1679,3365.8506045104164
1680,1017.4037820118335
1681,1616.7117716916837
1682,5623.2230902241945
1683,273.3037581446185
1684,2249.6257327263334
1685,1327.6984990557548
1686,1250.6145291849912
1687,7736.892801672445
1688,2442.707455740146
1689,434.75043951767276
1690,2215.7739438885255
1691,165.6491928827734
1692,1936.6774686724502
1693,611.35697769429
1694,4006.5723380107893
1695,1635.014503056164
1696,964.5042913120607
1697,598.8566151173285
1698,3259.7246951847046
1699,4745.90908706015
1700,2256.6150112704677
1701,1976.8758039008633
1702,3875.7023931874146
1703,1667.5899239879068
1704,1354.5108514822934
1705,818.0020360924445
1706,248.05197239816187
1707,680.839113770787
1708,453.4914976035276
1709,3329.8803471281144
1710,1535.1586963688092
1711,1114.7018694953993
1712,149.90452274210298
1713,1316.7482337357276
1714,5579.917682312217
1715,468.5915718479503
1716,3689.345241171506
1717,317.27892802626457
1718,5491.549757825332
1719,4673.973468473877
1720,365.52372583439865
1721,1943.7341793683754
1722,1141.4830371310738
1723,689.1913948347108
1724,597.7272983024691
1725,113.87747403652853
1726,268.0837106117868
1727,1247.3255696357046
1728,1254.4455106125722
1729,1553.7887559876153
1730,894.8046799448009
1731,1174.3392425619836
1732,2010.8165123176796
1733,2800.381056194375
1734,477.29853383005394
1735,693.6845991261508
1736,557.4813092216257
1737,1207.787432423261
1738,320.35867813746967
1739,426.67616317774036
1740,3547.095137495753
1741,761.9396248083991
1742,831.5139219807944
1743,1026.4030468969015
1744,782.0655975260416
1745,932.0935717899306
1746,6339.578204789058
1747,363.36063886345045
1748,1942.8857036234904
1749,823.3741890812544
1750,3712.120885441787
1751,703.65061156687
1752,455.25663957765636
1753,466.98243296375824
1754,466.98243296375824
1755,1321.3542565924315
1756,936.7819414720984
1757,330.0006340678238
1758,1314.2598211818324
1759,579.1724754890332
1760,1089.248492255404
1761,1147.4073723970305
1762,759.2288326388891
1763,515.812601234375
1764,537.5682379594173
1765,6103.9606295716985
1766,1223.0969290102025
1767,1060.7797962019297
1768,2196.6740587177355
1769,397.48430273923486
1770,520.2906583847046
1771,1727.505522075901
1772,1284.7482952659418
1773,2246.072065581597
1774,4014.480343621255
1775,1121.7899448213673
1776,1308.408402100375
1777,1554.2616671231215
1778,2131.06439082149
1779,2187.4893521917807
1780,3012.8742039594167
1781,1331.021862734828
1782,113.84629696287725
1783,351.7763505656054
1784,809.2019324618584
1785,2718.898698046919
1786,960.134367134455
1787,1211.9048178210946
1788,2926.7766557206432
1789,2719.8632223503405
1790,268.5864403991746
1791,65.95836986435836
1792,1653.8250797745943
1793,2087.9695266931676
1794,-1.0
1795,714.488923173808
1796,514.4258709281429
1797,1518.283073225251
1798,769.7663039860897
1799,475.58085213967826
1800,12651.62804131445
1801,2041.1323545539985
1802,1932.0511935198765
1803,256.54718664230626
1804,1864.3909178994077
1805,254.60795363482544
1806,1543.7968289158857
1807,1446.7409566519557
1808,649.082279010241
1809,577.9088987440133
1810,1024.375715660669
1811,878.4402030712212
1812,286.84301889311763
1813,1192.7403565258223
1814,401.74348215252616
1815,2308.588960011889
1816,333.10429090662217
1817,90.52913082248898
1818,2474.368241548806
1819,681.6214433106138
1820,3003.9792488280737
1821,1522.64462749963
1822,9819.814313545665
1823,587.2593148790556
1824,619.3211335775305
1825,674.0959432710948
1826,1669.3387498949762
1827,956.3845673678452
1828,382.242532755999
1829,1813.6087479969135
1830,3363.2513198728757
1831,722.140490624743
1832,461.54408807139447
1833,606.3257034487164
1834,712.0927008123804
1835,2321.9602190273436
1836,315.01688785673326
1837,1737.3452284482812
1838,1853.6699505401234
1839,429.76167759720084
1840,63.070138571282946
1841,339.4051056215033
1842,1376.2278341449623
1843,1387.1575820266667
1844,1466.0168423258647
1845,1628.4144566481993
1846,83.04218028200884
1847,533.7599998014559
1848,2712.3359428244103
1849,1507.1813285804496
1850,1608.0623799713028
1851,2219.1439854294667
1852,251.91207073521568
1853,582.8141628043404
1854,913.5493486406677
1855,671.8047668706134
1856,1569.133070921326
1857,398.15512544457647
1858,1012.36793924
1859,510.1906610716078
1860,1813.3306115892058
1861,9858.303658309036
1862,1041.151525810855
1863,419.35895623205596
1864,458.8397890158054
1865,4054.9727921248073
1866,445.95559430478335
1867,911.9608643260722
1868,329.2260228128395
1869,1562.376447506253
1870,364.90454171943605
1871,2840.802423096184
1872,439.2679335401067
1873,2291.4748802166596
1874,907.2240222353314
1875,509.38307447437506
1876,2652.5213055739496
1877,1552.947167520481
1878,4904.609203164496
1879,1517.6800795344516
1880,1495.7596728990547
1881,485.5781914035113
1882,2179.547738787586
1883,752.0422018905784
1884,359.21587425691354
1885,1219.2038844643362
1886,1063.9308785020191
1887,226.35767265091866
1888,73.35865207558103
1889,229.20434909598947
1890,2686.480901038104
1891,1548.5757568538882
1892,889.9453722877431
1893,223.61707896291472
1894,431.4741951733117
1895,392.76180365277344
1896,3801.589550512278
1897,1146.6326958748152
1898,911.3736650873622
1899,1383.3212386448304
1900,4922.563796584016
1901,1733.9541638846847
1902,6658.616622611606
1903,799.6398418003772
1904,6830.935537469258
1905,6858.265153809689
1906,3734.4458359011105
1907,1521.1263993382045
1908,5130.297096093326
1909,1131.259469587096
1910,286.2740635574768
1911,992.8440607628363
1912,1707.3313193796082
1913,2195.1124374790693
1914,486.0954892550999
1915,3402.186977237449
1916,1991.219398567778
1917,820.0103699557294
1918,766.4921317673524
1919,758.2877171296296
1920,99.10300144312748
1921,684.3265840088308
1922,4735.713906941018
1923,3422.6373369308913
1924,217.29784216002352
1925,999.5441524881245
1926,399.3383821391668
1927,80.12950389098843
1928,164.15772324976166
1929,2137.2033254762046
1930,78.36990476769549
1931,4598.81432053284
1932,675.0923387698085
1933,513.4718440542957
1934,1761.7467841586465
1935,4582.040030635941
1936,4553.656760358774
1937,3963.647892528961
1938,1449.7794155006861
1939,7098.709129378255
1940,432.07385494723854
1941,1037.6246746120028
1942,1008.9625443740873
1943,927.448602043976
1944,1638.419351774691
1945,749.0864033315717
1946,4789.738549871706
1947,1507.1129885981347
1948,553.6546831081488
1949,566.4595464186243
1950,1835.0340041532709
1951,506.2494444434918
1952,1475.4393391562376
1953,658.605623477309
1954,1985.4924495288353
1955,1198.9469640332338
1956,2397.406158289872
1957,487.79904597029946
1958,1349.4910694999066
1959,1028.2153925979374
1960,742.9835565146176
1961,242.78723744024578
1962,14126.360837931492
1963,4307.236873788034
1964,3044.065457571072
1965,904.7030818892225
1966,4952.70857830266
1967,1650.6081890645348
1968,1037.6246746120028
1969,3621.448332787767
1970,586.5339501526068
1971,1194.01710214481
1972,405.2622942452323
1973,507.6019271341077
1974,1942.8434120487996
1975,512.0657410275728
1976,421.95322048049525
1977,581.7037682150387
1978,6163.730380739526
1979,1929.6027187034379
1980,4434.080396590597
1981,366.9252729648437
1982,446.310235734072
1983,1194.7752147860485
1984,5810.854030360684
1985,2019.9998688882167
1986,954.3840046367146
1987,292.6508534741946
1988,2100.6728239480926
1989,1794.4241989474824
1990,605.4671156326554
1991,261.43066086216203
1992,1070.46687788988
1993,2513.4110486937
1994,1085.221714789702
1995,1296.5499238361954
1996,420.08936198754685
1997,522.7348601806633
1998,90.30511318052898
1999,3003.1456071980133
2000,321.78982435640137
2001,150.814223989646
2002,595.8988891759572
2003,986.0503495849609
2004,996.0034512820555
2005,1276.3473138827978
2006,234.4248851480604
2007,5292.082045169601
2008,297.1697217399692
2009,2244.7952092502137
2010,3334.8672156895923
2011,1823.0599373263885
2012,2599.3998408494617
2013,1993.2629191116976
2014,9188.482256453144
2015,2575.224001829529
2016,704.2134071487525
2017,296.7094814985268
2018,381.62601132824415
2019,836.1657206220741
2020,1455.4320721955132
2021,1740.874927529403
2022,706.1874270399306
2023,3027.6762572679268
2024,6282.639989473475
2025,2666.3514531263268
2026,3210.3800788961626
2027,751.0539183410971
2028,404.383966145532
2029,5162.604006557163
2030,2913.3710989732285
2031,510.8394781221919
2032,671.446400408535
2033,11929.382516838186
2034,1288.22978852773
2035,980.9718591476244
2036,15658.705958011637
2037,1670.9001577110205
2038,1946.672592749858
2039,533.9363472622161
2040,496.1064089208846
2041,1798.657963339401
2042,8568.17578216934
2043,61.633603263543584
2044,422.5757861501122
2045,3229.137290422324
2046,2182.2972013992608
2047,1274.7797756717441
2048,390.91890032428506
2049,372.60935392627715
2050,955.3234293240603
2051,-1.0
2052,676.6697224460514
2053,471.4667345386135
2054,1861.0712699374997
2055,3815.2505314521486
2056,2146.327060169829
2057,190.74913886125563
2058,1208.4448969398588
2059,10140.212098387465
2060,1375.5600775386945
2061,827.7378720215971
2062,855.7219529347446
2063,12280.595358110462
2064,983.8402926666572
2065,-1.0
2066,591.10099142981
2067,282.4405331180247
2068,231.16556243055396
2069,3003.9792488280737
2070,996.350285778654
2071,2056.8516783959844
2072,889.1242705872859
2073,629.1154437255859
2074,43.78098679698218
2075,5550.249900248361
2076,376.3687012983325
2077,914.7777777716741
2078,1588.5294168498438
2079,909.5305657173997
2080,429.39111501210465
2081,466.8343053530825
2082,364.8242566129608
2083,745.1127430411912
2084,1399.00796996978
2085,136.043240441116
2086,286.16827654810555
2087,427.8241005497351
2088,3837.5162770372913
2089,1388.0210111301633
2090,4200.3133488372705
2091,382.08727709001954
2092,164.9267144783776
2093,1750.6827853504815
2094,1096.4768215106428
2095,2027.0804608837636
2096,529.2253639913881
2097,736.0492765161343
2098,1026.8180760469675
2099,209.40502128841845
2100,872.1905209249179
2101,1333.0722262565698
2102,1376.2110327883875
2103,1716.5729370622223
2104,5038.981763171091
2105,440.2615491791702
2106,469.97371591749777
2107,1335.5796549531724
2108,480.75459162055506
2109,1249.6320693402101
2110,307.99666784368594
2111,663.8788253394018
2112,709.982663138816
2113,6179.787438172498
2114,2127.0353401095613
2115,173.82708717392322
2116,824.4617018474778
2117,1867.6184473924598
2118,560.1246928649903
2119,193.7869797734133
2120,669.7430185635229
2121,792.5301792659357
2122,3903.5299089433083
2123,287.02541360393025
2124,793.006053933364
2125,5719.370791215195
2126,932.6872593118687
2127,480.2934874614242
2128,1434.262791440337
2129,144.13380327868853
2130,107.47221551234034
2131,157.40071615991218
2132,3583.0725975199557
2133,1213.431122838862
2134,648.0884336708684
2135,2091.9350068944286
2136,820.0103699557294
2137,37.33217437138012
2138,2212.328221399099
2139,5625.658462589216
2140,1964.3229941012708
2141,797.3343362829237
2142,719.6939396339096
2143,6279.7369008406795
2144,682.5225112587899
2145,484.69910766840604
2146,2180.1536823640818
2147,956.9444791558161
2148,464.7512946149647
2149,366.523395637588
2150,452.33397360501317
2151,667.6084954092166
2152,1195.1529207106173
2153,5673.383140971798
2154,335.9866979028819
2155,179.48747986551626
2156,4432.685733009971
2157,3772.370195446806
2158,1554.703283552131
2159,3259.7246951847046
2160,172.3276485019621
2161,928.52279090644
2162,4106.287230406778
2163,1134.4555434773886
2164,2039.8743399506322
2165,1213.0258000449344
2166,5885.84016975
2167,1147.6515057481556
2168,-1.0
2169,827.2999967066447
2170,1030.3351750955117
2171,236.85321477169154
2172,2740.885284657932
2173,307.1215475031769
2174,492.40214613938093
2175,2175.4528429891716
2176,3755.4907879991674
2177,983.5334222288542
2178,307.1215475031769
2179,3002.982402159722
2180,4482.522116351461
2181,396.8024838659249
2182,932.6464982687878
2183,253.6600922840546
2184,1342.9616338591638
2185,429.9518459442515
2186,1333.3605533462794
2187,9611.583908303865
2188,1232.6507880864579
2189,2163.9380981281956
2190,984.1893597722457
2191,331.0769440743353
2192,1862.897394602261
2193,2215.7739438885255
2194,262.5757233094663
2195,762.8841213343405
2196,666.7021794975
2197,608.8283014718304
2198,766.4290838622859
2199,215.36059334460595
2200,3055.8928423409757
2201,1134.7879637542826
2202,3425.7958717876963
2203,2076.0360972848644
2204,1771.3387383392983
2205,1413.0403317211203
2206,4846.675498273192
2207,1519.8660888686497
2208,451.8763326217207
2209,1163.0227850757137
2210,2560.701775987797
2211,37.09221296266155
2212,786.4623200885395
2213,503.4851930927468
2214,1404.5472516488132
2215,185.32524515029965
2216,1069.7718017738057
2217,213.27459800959997
2218,-1.0
2219,4865.451168298489
2220,12284.776334077636
2221,919.2728139523598
2222,1484.269971640787
2223,1441.218485410821
2224,1099.636276439224
2225,2032.8402927511079
2226,1043.916216388945
2227,472.57391758331295
2228,407.3471373263889
2229,974.032869387755
2230,522.3596076666666
2231,2752.0023132446527
2232,334.92178607192795
2233,665.1639968151923
2234,256.6216715778181
2235,807.7167284608505
2236,738.107907170151
2237,424.770315504913
2238,857.8351155555766
2239,2848.7666414315827
2240,1364.8531670262946
2241,177.4419214599612
2242,453.11817831272595
2243,716.6788267746318
2244,5415.112912803055
2245,921.7579229362559
2246,1218.5307013939257
2247,557.86981870766
2248,883.9151571881316
2249,1369.3776941841668
2250,979.941760016008
2251,604.212198250736
2252,400.2342371935654
2253,1224.2334704118955
2254,945.0953582127701
2255,4053.214810018785
2256,738.0698118530935
2257,1140.955447221562
2258,588.1877945555556
2259,327.5381460438577
2260,2355.50320678155
2261,1676.1770028789638
2262,2389.0693254711314
2263,224.34475131662222
2264,24.39543635545599
2265,2889.294792051479
2266,793.006053933364
2267,1291.1717304662213
2268,145.68621988189625
2269,1056.798243911891
2270,1517.4812947251646
2271,1585.6061190892453
2272,2399.253285621627
2273,6196.089447840217
2274,710.3435216287726
2275,841.1457744541119
2276,4259.970273025923
2277,1402.8549007891663
2278,370.60667375281713
2279,3291.83536035358
2280,257.2045640198757
2281,6168.727906018347
2282,1476.6733395068486
2283,581.8920396054148
2284,6633.196064026087
2285,420.08936198754685
2286,337.4966412148245
2287,366.84611335457936
2288,619.0325705157313
2289,1019.1433088858025
2290,2310.818143517466
2291,1378.1007602926447
2292,917.1005739919816
2293,977.681278972893
2294,530.5132106442975
2295,1633.2587997251155
2296,5065.175808625453
2297,868.793657475042
2298,1406.7084493441362
2299,99.69036686365814
2300,236.43623764007344
2301,38.7244562767451
2302,1877.1076086548821
2303,1450.6688275456622
2304,1037.4293426807758
2305,185.73844079378816
2306,2934.1417976149455
2307,1048.8223236911388
2308,1319.0429969396064
2309,290.7128514127227
2310,1726.6188058939535
2311,445.96262187482074
2312,7119.416609582507
2313,88.55553304642508
2314,641.0372592666948
2315,767.3720641632374
2316,74.10717339667458
2317,8174.742503190372
2318,3452.4123051668143
2319,1012.0698128657526
2320,1161.761895232349
2321,362.61611051364474
2322,752.2034534309083
2323,3153.224643634738
2324,1080.0965304997972
2325,2739.0107598078803
2326,562.9808937080968
2327,3905.8244865536003
2328,3160.4457531215676
2329,1134.0119465972418
2330,995.0788523363576
2331,729.6430810638101
2332,2959.6618115088063
2333,1130.534000113732
2334,1745.4199118683407
2335,1596.7378865894102
2336,1591.520224745618
2337,657.1501930577084
2338,1029.3527325460102
2339,2492.7600039599797
2340,1336.5455380043286
2341,1169.1535265682433
2342,1031.0866207591575
2343,1504.9112037444797
2344,1130.5689124203946
2345,1336.5455380043286
2346,2764.650882878414
2347,650.6256301822191
2348,958.434470032115
2349,1336.5455380043286
2350,986.1307391628936
2351,414.6294368291418
2352,1508.4670541041667
2353,1195.8984258150338
2354,1867.2048133002388
2355,733.406086957308
2356,717.4284563675463
2357,1875.567639627479
2358,1685.6862757557674
2359,1060.9086629098513
2360,1217.1073738898244
2361,348.90011509951785
2362,1740.874927529403
2363,208.6582480146913
2364,642.1514889959715
2365,5538.047743982455
2366,2166.2733089151197
2367,384.2289571066546
2368,727.2813343630738
2369,1741.821487176124
2370,1352.3840627440484
2371,1004.6885163153529
2372,531.2910077767518
2373,301.5659478592665
2374,738.5594109130849
2375,2039.8743399506322
2376,594.7341202984765
2377,1690.2805111839555
2378,914.4634710517365
2379,1300.117851359988
2380,1391.033823921658
2381,1315.5740848601672
2382,3544.322041525115
2383,311.04589161422086
2384,2134.8205117939297
2385,1285.8534221590476
2386,2429.2158567925867
2387,754.9620206966674
2388,596.5540536457142
2389,392.1180320171275
2390,1926.5200904936962
2391,392.1180320171275
2392,1338.8934484543408
2393,587.2002429523985
2394,1773.640717175473
2395,2799.695140008035
2396,1042.9072423427733
2397,2144.5705195339297
2398,1521.0435779946222
2399,1537.1386173375045
2400,549.0875690832896
2401,3586.6871602188057
2402,1301.4781432613054
2403,2581.1236019739367
2404,1508.7648729205189
2405,576.046854170788
2406,871.9974880663331
2407,372.1669155202664
2408,336.72536114046625
2409,1678.9416400028938
2410,1908.9300757187696
2411,1492.850125632653
2412,916.0121679521772
2413,724.7063948917487
2414,2054.622823359736
2415,2227.8618467389047
2416,1660.9376668571074
2417,2588.567641633945
2418,4309.866960747733
2419,420.08936198754685
2420,1063.2141409769163
2421,779.4587148134765
2422,697.3237376898793
2423,1258.8051015389606
2424,1051.495949439172
2425,1133.8979774540303
2426,1252.5588736613136
2427,1148.6569937029321
2428,5644.26678519
2429,1956.380765347772
2430,820.0103699557294
2431,1307.9558601066667
2432,718.540673341405
2433,914.3927757102211
2434,37.70659716500676
2435,2196.6740587177355
2436,160.7614256268302
2437,462.37500901971964
2438,571.9113523850118
2439,2367.5087318632413
2440,2442.707455740146
2441,3329.276821691424
2442,2440.520753639104
2443,3899.8668772072074
2444,420.08936198754685
2445,910.2528615641139
2446,547.8337941015089
2447,659.7692192545165
2448,4020.6060272285367
2449,2144.5263948002585
2450,1086.419726931558
2451,1111.3774934774888
2452,576.046854170788
2453,1332.2268415032404
2454,1438.552046079897
2455,494.2450954422289
2456,3007.9732480824205
2457,1230.6899742680935
2458,474.99373321392505
2459,2222.5159195839005
2460,348.42481951420376
2461,555.8840032414397
2462,1054.8313511191589
2463,1478.2798954662007
2464,1006.256999397001
2465,280.52953818536497
2466,330.87189345486206
2467,1680.4817665990026
2468,5893.310022257526
2469,1218.293769992903
2470,4885.872337221835
2471,2589.5829771665153
2472,2963.2846671026564
2473,678.1637487325079
2474,429.41856633695016
2475,127.98476211122178
2476,1129.3934871282484
2477,1356.5589497771807
2478,1592.5031001086393
2479,353.01498836114115
2480,1367.1292417002153
2481,597.9056635802469
2482,469.1852998440071
2483,1306.5311737939505
2484,240.62204016449076
2485,689.1602303866916
2486,1130.5689124203946
2487,367.54743849124725
2488,579.79579014111
2489,1164.5575661533105
2490,3765.247421157633
2491,568.9802146004802
2492,1644.3451501603702
2493,1276.794177622784
2494,1289.6949298801633
2495,1868.6637032578353
2496,2839.5617109430545
2497,793.4908944267005
2498,1117.9654762945133
2499,1834.0230032866336
2500,522.3728411500399
2501,3430.2206369146006
2502,2555.1213700042754
2503,2150.237263553548
2504,4618.1465731136
2505,2220.24968792953
2506,1460.9806488616812
2507,3899.775209971739
2508,2474.368241548806
2509,1405.01781395814
2510,543.2590938603864
2511,6357.521338835066
2512,2416.6316708503446
2513,3555.0366300366054
2514,380.14621224427634
2515,1084.2772912646942
2516,1178.5400734194611
2517,1439.9675162980966
2518,1052.5984684156913
2519,518.3365312902313
2520,101.98613874257197
2521,281.526680324464
2522,4847.618786299199
2523,866.849317735423
2524,1015.6904708625381
2525,1057.9646952267708
2526,1779.0064176002275
2527,8626.445802377444
2528,829.9807981963233
2529,835.6137376060037
2530,976.9007031066667
2531,273.68670997324267
2532,238.8939967360381
2533,419.9570279104
2534,791.8978091801856
2535,404.78716715510274
2536,1842.327524517747
2537,572.6369576056146
2538,1583.3642855078917
2539,1163.8911678095658
2540,332.6550290980137
2541,326.40644202008076
2542,1549.0044874703851
2543,329.5351451275422
2544,136.95278829072552
2545,4058.216561301325
2546,2090.7986719367173
2547,790.5899692567199
2548,339.6615832648298
2549,897.9303578150352
2550,5219.338832552909
2551,761.6661567129629
2552,4629.055942986426
2553,1029.387145660166
2554,396.5801846278385
2555,491.2932581031893
2556,243.70409213926985
2557,1387.9681485804892
2558,3223.3236596672114
2559,286.2520558865205
2560,170.47071803232097
2561,345.30864375368355
2562,1348.007876244898
2563,80.13456837789788
2564,664.9063278600294
2565,1849.2359791221338
2566,850.5669118998627
2567,363.7619680497804
2568,380.067392149348
2569,762.3136075241047
2570,1134.7879637542826
2571,699.7799401681299
2572,199.16114422712909
